stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,23.66,0,0,0,2.63,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,60.46,2.63,0,0,10.51,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,40.91,0,6.29,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.12,6.29,0,0,31.47,0,3.15,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,2,22,153,19,0,9,0,4,0,6,14,0,10,0,2,1,0,0,0,39,0,0,54,72,2,0,3,1,0,34,4,6,1,31,36,0,0,5,0,0
 24-34,0,0,3.28,13.95,36.94,2.46,0,25.45,0,9.03,3.28,6.57,3.28,0,22.98,0,3.28,0,1.64,3.28,0,81.26,0.82,0.82,64.03,230.66,3.28,1.64,4.93,0.82,0,54.18,0,6.57,0.82,2.46,79.62,0,0,9.85,0,0
 36-46,0,0,1.61,2.42,18.53,1.61,0,54.79,0,6.45,4.03,10.47,14.5,0,28.2,0.81,1.61,0,0.81,4.83,0,120.04,2.42,8.86,29,254.59,3.22,4.03,9.67,0,0,78.96,0,4.83,0,0,70.9,0,1.61,13.7,0.81,0
 48-58,0,0,0.57,1.15,16.07,0.57,0,79.76,0,5.16,4.59,14.35,5.74,1.15,26.97,0,2.3,0,2.87,7.46,0.57,132.55,1.72,22.95,26.4,240.42,0.57,3.44,10.9,0,3.44,60.25,0,2.3,0.57,0,43.04,0,0.57,9.18,0,0.57
 60-70,0.98,0,1.96,0,33.37,0.98,0,135.45,0.98,5.89,5.89,14.72,13.74,0,18.65,1.96,0.98,0.98,4.91,8.83,0,182.56,1.96,30.43,23.56,202.19,2.94,1.96,9.82,0,2.94,80.48,0,5.89,0.98,0,45.15,1.96,11.78,12.76,1.96,0
 72-82,0,0,10.8,0,34.36,1.96,0,116.82,0.98,0,15.71,22.58,13.74,0.98,29.45,4.91,7.85,0.98,0.98,17.67,0,185.53,4.91,27.49,20.61,226.76,0,5.89,8.83,0,7.85,120.74,0,5.89,0.98,0,21.6,2.94,13.74,22.58,11.78,1.96
 84-94,1.06,0,7.43,1.06,47.79,2.12,2.12,84.96,2.12,7.43,13.81,19.12,31.86,3.19,18.05,4.25,11.68,4.25,3.19,94.52,1.06,139.13,1.06,18.05,14.87,93.46,0,3.19,11.68,0,1.06,236.83,0,2.12,0,0,11.68,3.19,13.81,19.12,14.87,4.25
 96-106,0,0,10.93,0,89.61,5.46,5.46,72.13,2.19,15.3,9.84,30.6,50.27,1.09,41.53,3.28,10.93,0,2.19,104.91,0,124.58,7.65,16.39,19.67,124.58,1.09,4.37,24.04,0,4.37,253.54,0,6.56,0,0,4.37,5.46,12.02,27.32,17.49,1.09
108-118,0,0,13.79,2.3,117.96,3.83,16.85,58.98,0.77,33.7,14.55,22.21,52.09,0,13.79,9.96,26.04,0,3.83,321.7,0,91.92,8.43,11.49,16.09,96.51,2.3,3.06,19.92,0,3.83,224.43,0,4.6,0.77,0,2.3,6.89,7.66,22.98,9.96,3.83
120,0,0,9.8,0,105.83,13.72,3.92,62.71,1.96,29.4,13.72,19.6,48.99,0,21.56,15.68,9.8,0,3.92,109.75,0,94.07,11.76,5.88,21.56,141.1,1.96,1.96,21.56,0,7.84,266.53,0,1.96,0,0,3.92,7.84,11.76,17.64,11.76,0
