stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,118.6,3861.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0
  5-6,300.35,3218.06,0,6.13,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,147.11,12.26,0,0,49.04,0,61.3,0,0,0,0,0,0,0,0,0,0
  7-9,120.92,36.8,0,102.52,0,0,0,84.12,0,0,0,0,0,86.75,0,0,0,0,0,0,0,0,0,0,0,854.33,63.09,0,0,475.8,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,22.03,0,53.5,0,0,0,50.35,0,0,0,0,0,40.91,0,0,0,0,0,0,0,0,0,0,0,651.42,72.38,0,0,314.7,0,6.29,3.15,37.76,0,12.59,0,0,0,0,0,0
 14-21,1,0,2,9,178,11,0,33,0,4,0,13,12,11,1,1,10,0,1,1,8,56,0,0,42,418,85,2,11,18,0,14,117,4,9,164,182,0,0,4,0,1
 24-34,0,0,2.46,0,29.55,2.46,0,39.4,0,9.85,4.93,13.13,1.64,2.46,1.64,4.1,7.39,0,4.1,2.46,8.21,71.41,0,0,29.55,438.34,13.13,8.21,6.57,0,0,24.63,1.64,3.28,0,27.09,148.57,0,0,11.49,0,4.93
 36-46,0,0,0,0.81,12.89,0,0,58.01,0,3.22,11.28,16.11,3.22,0,2.42,0.81,1.61,0,0.81,1.61,4.83,59.62,1.61,0.81,16.11,503.54,8.06,4.83,0.81,0,0,23.36,0,0,0,0,133.74,0,0,4.03,0,1.61
 48-58,0,0,0,0,9.18,0.57,0,129.68,1.15,1.15,12.05,19.51,0,0,1.72,3.44,1.15,1.72,2.3,0.57,6.89,124.52,4.59,2.87,16.64,404.53,1.15,4.02,5.74,0,0.57,24.1,0,0,0,0,97.55,0,0.57,2.3,0,6.89
 60-70,0,0,0.98,0,2.94,0.98,0,168.82,0,5.89,6.87,23.56,2.94,0,1.96,3.93,0,1.96,2.94,0.98,1.96,139.38,0.98,0.98,13.74,373.96,0,6.87,0.98,0,0,15.7,0,3.93,0.98,0,59.87,0,1.96,2.94,0.98,3.93
 72-82,0,0,3.93,0,5.89,4.91,0,125.65,0,4.91,11.78,25.52,3.93,0,0,9.82,1.96,1.96,6.87,1.96,0.98,158.05,1.96,4.91,13.74,218.91,0,0.98,10.8,0,0,21.6,0,0.98,0,0,30.43,5.89,6.87,3.93,0.98,5.89
 84-94,0,0,4.25,0,19.12,2.12,0,105.14,0,7.43,9.56,21.24,8.5,1.06,1.06,11.68,7.43,3.19,5.31,1.06,1.06,128.51,2.12,5.31,11.68,127.44,3.19,2.12,8.5,0,0,79.65,0,3.19,0,0,14.87,4.25,2.12,6.37,4.25,4.25
 96-106,0,0,2.19,0,28.41,8.74,2.19,87.43,0,5.46,5.46,27.32,7.65,0,1.09,12.02,6.56,7.65,12.02,6.56,1.09,106.01,2.19,6.56,10.93,103.82,2.19,9.84,16.39,0,0,74.31,0,3.28,0,0,5.46,1.09,4.37,6.56,1.09,3.28
108-118,0,0,0.77,0.77,28.34,2.3,0.77,53.62,0,9.96,3.06,16.85,8.43,0,0.77,10.72,7.66,6.89,6.13,6.89,3.06,68.17,1.53,3.06,10.72,114.89,0,1.53,3.83,0,1.53,46.72,0,2.3,0,0,4.6,3.06,1.53,9.96,1.53,5.36
120,0,0,0,0,39.2,0,0,60.75,1.96,9.8,7.84,13.72,7.84,0,0,19.6,7.84,3.92,5.88,7.84,0,52.91,1.96,5.88,9.8,90.15,5.88,1.96,9.8,0,1.96,47.03,0,0,0,0,1.96,1.96,0,7.84,0,0
