stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,329.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,232.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,10.51,0,13.14,0,0,0,44.69,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,231.33,21.03,0,0,94.63,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,15.73,0,0,0,22.03,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,339.87,56.65,0,0,176.23,0,3.15,0,6.29,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,3,79,10,0,12,0,1,0,8,4,1,0,0,1,0,0,0,1,25,0,0,22,191,16,2,2,17,0,3,21,9,0,30,89,0,0,1,0,0
 24-34,0,0,4.1,3.28,36.94,0.82,0,33.66,0,9.03,4.1,9.85,2.46,0,2.46,1.64,4.93,0,0.82,2.46,0.82,46.79,0.82,0.82,27.91,503.18,9.03,5.75,5.75,0,0,42.68,0.82,9.03,1.64,11.49,163.35,0,0,17.24,0,0.82
 36-46,0,0,0.81,0.81,16.92,0,0,61.23,3.22,5.64,4.03,27.39,0,0,4.03,0,0.81,1.61,0.81,0.81,1.61,70.9,2.42,0,28.2,542.22,12.89,3.22,6.45,0,0,30.62,0,3.22,0,0,207.06,0,0.81,9.67,0,1.61
 48-58,0,0,2.3,0,8.03,0,0,111.32,1.15,6.89,6.89,39.02,1.15,0.57,1.15,1.15,2.87,1.15,2.87,0,1.72,105.58,4.02,1.15,13.77,416.58,7.46,4.59,0.57,0,1.72,29.84,0,1.72,0,0,131.98,0,0.57,9.75,0,1.72
 60-70,0,0,0.98,0,12.76,4.91,0,239.49,1.96,7.85,4.91,48.09,1.96,0,1.96,1.96,0,1.96,2.94,3.93,1.96,153.12,2.94,0.98,17.67,471.13,6.87,9.82,7.85,0,3.93,28.46,0,2.94,0,0,76.56,0,3.93,11.78,0.98,0.98
 72-82,0,0,4.91,0.98,12.76,9.82,0,208.11,0.98,3.93,11.78,59.88,3.93,0.98,1.96,6.87,2.94,0.98,3.93,5.89,0,195.35,2.94,7.85,18.65,380.88,2.94,2.94,4.91,0,0,29.45,0,0,0.98,0,25.52,1.96,7.85,13.74,2.94,1.96
 84-94,0,0,2.12,1.06,21.24,11.68,1.06,159.31,1.06,6.37,6.37,49.92,15.93,1.06,2.12,5.31,3.19,4.25,3.19,3.19,1.06,113.64,4.25,8.5,4.25,180.55,7.43,7.43,10.62,0,2.12,70.09,0,6.37,1.06,0,21.24,4.25,4.25,8.5,5.31,2.12
 96-106,0,0,5.46,0,32.79,13.11,6.56,121.31,1.09,5.46,4.37,40.44,6.56,0,3.28,13.11,3.28,3.28,1.09,1.09,0,101.63,6.56,2.19,5.46,185.78,9.84,6.56,13.11,0,0,51.36,0,1.09,0,0,15.3,8.74,3.28,16.39,6.56,2.19
108-118,0,0,3.06,0.77,42.13,9.19,17.62,93.45,2.3,16.09,3.83,28.34,12.26,0,1.53,9.19,7.66,5.36,3.06,3.06,0.77,81.96,3.83,3.83,7.66,191.49,3.06,3.06,8.43,0,1.53,49.02,0,2.3,0.77,0,9.19,3.06,4.6,15.32,2.3,1.53
120,1.96,0,1.96,0,58.79,9.8,7.84,70.55,0,13.72,5.88,27.44,13.72,0,3.92,25.48,5.88,0,3.92,3.92,1.96,70.55,7.84,3.92,3.92,239.09,5.88,5.88,15.68,0,0,48.99,0,0,0,0,9.8,1.96,3.92,11.76,1.96,0
