stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,2213.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,698.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,6.13,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,5.26,0,10.51,0,0,0,39.43,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,278.64,7.89,0,0,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,12.59,0,3.15,0,44.06,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,468.9,28.32,0,0,125.88,0,0,6.29,0,12.59,0,0,3.15,0,0,0,0,0
 14-21,0,0,2,3,45,11,0,20,0,1,0,17,4,4,0,0,1,0,0,2,6,19,0,0,11,421,7,6,5,6,0,1,1,13,4,1,15,209,0,0,1,0,4
 24-34,0,0,4.93,0.82,8.21,6.57,0,60.74,0,2.46,0.82,13.95,0,0,1.64,0.82,0.82,0,3.28,3.28,27.09,43.51,0.82,0,13.13,951.37,6.57,13.13,14.78,0,0,0.82,0,0.82,3.28,0,4.93,301.25,0,0,6.57,0,13.13
 36-46,0,0,0.81,0,4.83,0,0,115.21,0,0.81,3.22,52.37,0,0,3.22,0.81,0,0.81,0,0.81,25.78,47.53,0,0,12.09,1628.26,2.42,21.75,7.25,0,0,1.61,0,0,2.42,0.81,0,372.22,0,0,2.42,0,5.64
 48-58,0,0,1.15,0,9.18,1.72,0,258.21,0,1.72,4.02,136.57,0.57,1.15,0.57,1.15,0,1.72,1.15,1.15,17.21,89.51,0,1.72,10.33,1239.42,2.3,14.92,9.75,0,1.15,4.59,0,0,1.72,0.57,0,286.33,0,0,2.3,0,13.77
 60-70,0,0,2.94,0,12.76,2.94,0,502.54,0.98,0.98,5.89,244.4,1.96,0,5.89,2.94,1.96,3.93,2.94,2.94,2.94,171.77,0,0,9.82,1304.44,3.93,11.78,12.76,0,0,3.93,0,0,0.98,2.94,0,206.12,0,0,6.87,0.98,11.78
 72-82,0,0,5.89,0,8.83,6.87,0.98,417.21,0.98,0.98,6.87,302.35,3.93,0.98,1.96,3.93,1.96,5.89,3.93,0,5.89,175.72,1.96,2.94,9.82,1079.83,0,26.5,20.61,0,0.98,4.91,0,0,3.93,0.98,0,98.17,1.96,0.98,13.74,3.93,3.93
 84-94,0,0,3.19,0,15.93,3.19,0,340.91,0,0,6.37,198.6,8.5,0,2.12,2.12,5.31,9.56,0,1.06,16.99,116.82,2.12,11.68,7.43,607.49,0,22.3,22.3,0,2.12,4.25,0,0,4.25,1.06,0,64.78,3.19,2.12,8.5,1.06,7.43
 96-106,0,0,4.37,0,12.02,4.37,1.09,236.05,2.19,2.19,3.28,212.01,4.37,0,10.93,20.76,2.19,5.46,4.37,4.37,7.65,109.28,2.19,0,6.56,534.4,3.28,30.6,30.6,0,1.09,9.84,0,0,2.19,1.09,0,27.32,0,6.56,7.65,6.56,12.02
108-118,0,0,3.06,0,15.32,6.13,7.66,176.94,2.3,3.83,4.6,198.38,3.83,0,0,5.36,6.13,8.43,5.36,6.13,12.26,89.62,0,2.3,8.43,609.71,2.3,19.15,17.62,0,3.06,4.6,0.77,0,4.6,0,0,26.81,0,3.06,9.19,6.13,7.66
120,0,0,1.96,0,27.44,5.88,1.96,166.58,1.96,0,3.92,195.98,3.92,0,1.96,17.64,5.88,3.92,0,3.92,5.88,56.83,0,1.96,13.72,721.2,3.92,15.68,17.64,0,0,0,1.96,0,1.96,0,0,33.32,1.96,3.92,1.96,3.92,3.92
