stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1014.7,16907.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.04,0,0,0,0,0,0,0,0,0,0,0
  5-6,1538.54,13246.14,0,12.26,0,0,0,0,0,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0,0,343.26,98.07,0,0,177.76,0,790.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,331.22,81.49,0,139.32,0,0,78.86,0,0,0,0,0,107.78,0,0,0,0,0,0,0,0,0,0,0,2176.57,381.16,0,0,1642.95,0,65.72,26.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,53.5,0,9.44,50.35,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,635.69,28.32,0,0,207.7,0,6.29,12.59,3.15,12.59,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,10,275,90,33,0,4,0,10,13,1,2,1,17,0,1,1,1,63,2,0,54,276,20,1,18,12,0,151,3,75,10,7,94,75,0,0,23,0,0
 24-34,0,0,0,9.85,105.07,4.93,95.22,0,10.67,4.93,14.78,4.93,0,2.46,1.64,9.03,0,7.39,3.28,0.82,119.84,5.75,0.82,64.85,495.8,9.03,3.28,28.73,0.82,0,122.31,0,1.64,4.1,0.82,39.4,107.53,0,0,45.97,0,0.82
 36-46,0,0,0,0.81,41.09,2.42,34.64,1.61,10.47,7.25,29,1.61,0,4.03,12.09,3.22,0,5.64,0.81,0,186.11,4.83,2.42,33.03,263.45,5.64,2.42,18.53,0,0,101.51,0.81,0,3.22,0.81,0.81,73.32,0,0.81,25.78,0,0.81
 48-58,0,0,0,0,25.82,0,43.61,0,11.48,6.89,43.61,0.57,0,4.59,4.59,0.57,1.72,4.02,1.72,0.57,249.03,1.72,5.74,37.87,105.01,2.87,2.3,11.48,0,0,76.32,0,0,1.72,0,0,30.41,0,0,16.07,0,0
 60-70,0,0,0,0,32.39,0,44.17,0.98,13.74,13.74,55.95,4.91,0,3.93,16.69,3.93,1.96,3.93,1.96,0,322.92,3.93,10.8,28.46,68.71,2.94,3.93,13.74,0,0,90.3,0,0,2.94,0.98,0,9.82,0.98,0.98,24.54,0.98,0.98
 72-82,0,0,0.98,0,42.21,12.76,33.38,0,8.83,12.76,60.86,5.89,0.98,8.83,6.87,7.85,2.94,4.91,0,0,409.35,4.91,14.72,28.47,72.64,0.98,3.93,18.65,0,2.94,100.13,0,0,0.98,0.98,0,4.91,1.96,7.85,65.77,3.93,3.93
 84-94,0,0,2.12,0,89.21,13.81,40.36,0,28.68,13.81,52.04,12.74,1.06,2.12,19.12,25.49,8.5,12.74,1.06,1.06,295.25,9.56,9.56,28.68,50.98,5.31,6.37,22.3,0,3.19,321.8,0,0,5.31,0,0,5.31,7.43,8.5,61.6,8.5,0
 96-106,0,0,1.09,0,103.82,14.21,36.06,1.09,24.04,7.65,42.62,12.02,0,6.56,20.76,18.58,3.28,8.74,3.28,0,244.8,9.84,8.74,20.76,64.48,4.37,9.84,21.86,0,4.37,289.6,0,0,6.56,4.37,0,4.37,5.46,4.37,62.29,12.02,4.37
108-118,0,0,1.53,0,86.55,12.26,29.87,0.77,32.94,8.43,47.49,14.55,0,2.3,17.62,22.98,6.13,13.79,2.3,0.77,206.04,8.43,8.43,29.87,54.38,3.83,3.83,21.45,0,3.06,218.3,0,0,1.53,0,0,1.53,3.83,3.06,45.96,7.66,5.36
120,0,0,0,0,103.87,17.64,21.56,0,17.64,9.8,29.4,19.6,0,5.88,35.28,3.92,1.96,11.76,5.88,0,117.59,7.84,1.96,11.76,60.75,5.88,19.6,13.72,0,1.96,150.9,0,0,5.88,0,0,1.96,15.68,1.96,50.95,7.84,0
