stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1120.12,17473.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,2280.22,28367.95,0,42.91,0,0,0,0,0,0,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0,778.46,79.69,0,0,263.57,0,772.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,659.81,743.93,0,1109.32,0,7.89,0,2463.1,0,0,0,0,0,917.42,0,0,0,0,0,0,0,0,0,0,0,20643.28,835.93,0,0,7478.69,0,113.03,76.23,0,7.89,0,0,0,0,0,0,0,0
 10-12,9.44,783.6,0,1246.2,0,141.61,0,2161.97,0,0,0,0,0,572.75,0,0,0,0,0,6.29,0,0,0,0,3.15,21242.04,830.8,0,0,7905.19,0,62.94,75.53,44.06,962.97,0,91.26,34.62,0,0,0,0,0
 14-21,3,7,17,194,4378,1113,0,1789,0,29,0,246,109,246,37,44,146,6,14,35,66,1259,27,0,1103,14537,739,73,285,475,0,1025,25,2457,237,533,4476,4592,0,0,145,0,69
 24-34,1.64,0.82,20.52,115.74,2292.65,1030.17,0,2947.69,227.38,160.07,41.04,383.34,55,73.88,64.03,133.8,238.87,45.97,108.35,100.97,168.28,2282.8,96.04,8.21,1085.99,18453.67,342.3,247.08,266.78,0.82,4.93,2033.26,2.46,21.34,154.32,278.27,1096.66,4266.81,0,0,637.81,0,247.9
 36-46,0.81,0,15.31,16.11,1324.52,645.34,0,4690.61,510.79,210.28,116.82,736.38,51.56,23.36,62.84,185.3,120.85,64.45,87.01,82.18,175.64,2472.6,74.93,52.37,802.45,18328.17,295.68,201.42,182.89,2.42,7.25,2406.53,5.64,16.11,111.99,231.23,41.09,4171.76,0,4.83,402.83,0.81,285.21
 48-58,2.87,0.57,11.48,10.9,1215.32,970.88,0,6706.63,482.57,293.21,157.8,1279.01,79.76,44.76,65.99,189.93,76.32,99.84,77.46,90.09,134.27,3086.5,72.87,111.89,713.24,15093.94,220.34,134.84,177.88,1.15,11.48,1985.94,1.15,2.3,61.4,182.47,1.15,3222.49,0,10.33,345.43,2.87,356.33
 60-70,2.94,0,16.69,2.94,1328,1067.9,4.91,8585.37,377.89,296.42,192.38,1408.48,178.64,27.48,61.84,264.03,108.95,149.19,91.28,116.8,97.17,3860.33,69.69,180.6,540.82,13619.6,163.91,123.67,174.71,1.96,29.45,1935.56,0.98,1.96,81.47,119.75,0,1908.08,18.65,73.61,347.46,39.26,352.37
 72-82,0,0,60.86,5.89,1467.58,1051.36,70.68,7024.77,283.7,280.76,296.46,1681.59,393.65,15.71,79.51,406.41,183.57,154.12,130.56,216.95,81.48,4842.54,110.93,185.53,602.74,10563.66,111.91,202.22,256.21,1.96,44.17,1837.67,1.96,0.98,111.91,72.64,0,1027.8,78.53,134.49,547.77,131.54,334.75
 84-94,2.12,0,66.91,13.81,2557.39,814.58,145.5,5421.7,428,522.52,213.47,1289.31,723.25,22.3,72.22,488.54,310.11,190.1,172.05,573.5,134.88,4148.32,140.19,219.84,542.7,6577.2,164.62,228.34,313.3,1.06,38.23,5115.83,1.06,0,236.83,126.38,0,699.88,223.03,140.19,546.95,150.81,236.83
 96-106,2.19,0,71.04,19.67,3219.53,995.58,310.37,4256.64,698.33,555.17,213.11,1422.89,980.28,2.19,114.75,627.29,347.53,161.74,242.61,891.76,81.96,3878.51,210.92,157.37,538.77,5747.28,133.33,349.71,365.01,2.19,77.59,5089.39,7.65,0,221.85,134.42,0,370.48,276.49,134.42,685.21,182.51,262.28
108-118,3.83,0,55.15,30.64,3263,761.37,620.43,3608.45,543.83,764.43,206.04,1320.52,1053.97,0.77,63.57,546.13,358.47,225.19,188.43,1610.05,118.72,4054.24,185.36,157.02,605.88,7679.54,163.92,253.53,347.75,0,80.43,5085.23,2.3,0,213.7,114.89,0,273.45,290.3,107.23,562.98,128.68,264.26
120,7.84,0,52.91,9.8,2741.74,1115.12,284.17,3662.84,360.6,574.22,258.69,1691.3,789.79,1.96,96.03,876.02,221.46,162.66,139.14,970.09,50.95,4493.79,123.47,235.17,764.32,9928.27,286.13,239.09,364.52,3.92,105.83,2875.01,3.92,1.96,154.82,48.99,0,323.36,125.43,129.35,740.8,197.94,117.59
