stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,4006.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.38,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,888.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,0,0,7.89,0,0,0,15.77,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,126.18,7.89,0,0,18.4,0,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,3.15,0,9.44,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,154.2,34.62,0,0,56.65,0,0,18.88,0,6.29,0,0,0,0,0,0,0,0
 14-21,1,0,7,10,240,82,0,64,0,2,0,5,4,13,9,36,45,2,0,6,28,72,8,0,52,325,72,1,4,2,0,104,7,26,27,192,344,184,0,0,31,0,32
 24-34,0,0.82,8.21,23.8,385.8,34.48,0,254.47,177.3,30.37,11.49,43.51,9.85,2.46,11.49,98.5,157.6,8.21,18.06,13.95,98.5,204.39,39.4,1.64,183.87,1516.12,51.71,30.37,34.48,0,0.82,187.98,0.82,4.93,81.26,205.21,349.68,589.37,0,0,141.19,0,100.14
 36-46,0,0,8.86,3.22,150.66,4.83,0,273.12,375.44,28.2,21.75,82.18,13.7,0,9.67,120.04,62.84,16.11,6.45,20.95,78.96,246.53,24.17,4.83,99.1,1705.6,34.64,45.92,16.11,0,0,173.22,1.61,0,61.23,182.89,18.53,551.08,0,1.61,86.21,0,83.79
 48-58,0,0,5.74,0,130.83,4.59,0,669.06,379.86,23.53,26.97,222.64,21.8,1.15,8.61,115.91,32.13,42.46,9.18,30.99,47.05,300.1,10.9,6.89,71.73,1750.1,4.02,39.02,25.25,0,0.57,161.81,0,0,32.13,161.81,0,428.06,0,1.72,68.28,0,89.51
 60-70,0,0,4.91,0,137.41,5.89,0,1558.66,262.07,18.65,23.56,384.76,62.82,1.96,7.85,116.8,39.26,73.61,16.69,58.89,22.58,401.44,10.8,23.56,64.78,2531.35,3.93,34.35,32.39,0.98,7.85,114.84,0.98,0,29.45,106,0,399.48,1.96,26.5,57.91,6.87,83.43
 72-82,0,0,18.65,0,147.25,47.12,13.74,2310.83,187.5,18.65,39.27,575.25,219.89,1.96,11.78,211.06,81.48,75.59,27.49,161.97,13.74,528.13,23.56,19.63,73.62,2861.54,3.93,57.92,75.59,0,5.89,86.39,0,0,64.79,58.9,0,269.96,13.74,50.06,99.15,26.5,63.81
 84-94,0,0,19.12,2.12,254.89,35.05,47.79,1826.7,329.23,31.86,21.24,385.52,391.89,2.12,10.62,212.41,114.7,90.27,35.05,500.22,32.92,361.09,12.74,25.49,63.72,1684.39,1.06,69.03,82.84,0,8.5,124.26,1.06,0,133.82,116.82,0,161.43,60.54,63.72,93.46,22.3,47.79
 96-106,0,0,25.14,5.46,348.62,66.66,60.11,1860.03,528.94,48.09,17.49,469.92,540.96,0,33.88,337.69,142.07,61.2,63.39,792.31,22.95,385.77,12.02,28.41,77.59,1728.88,8.74,124.58,127.86,1.09,14.21,349.71,4.37,0,136.61,114.75,0,92.89,64.48,61.2,144.26,37.16,64.48
108-118,0,0,14.55,7.66,328.6,42.89,62.81,1449.2,414.39,53.62,13.02,393.7,539.24,0,13.79,259.66,92.68,75.06,36.77,1462.22,31.4,312.51,13.02,12.26,80.43,2156.95,8.43,83.49,81.96,0,8.43,140.94,2.3,0,125.62,93.45,0,84.26,46.72,51.32,98.04,26.04,61.28
120,0,0,9.8,0,288.09,48.99,9.8,1036.73,205.78,52.91,15.68,315.53,368.44,0,9.8,317.49,45.08,37.24,25.48,768.24,11.76,244.97,15.68,15.68,68.59,2067.57,3.92,56.83,60.75,1.96,7.84,166.58,0,1.96,64.67,35.28,0,74.47,23.52,37.24,68.59,13.72,31.36
