stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,9.44,0,0,0,0,0,6.29,0,0,0,0,0,18.88,3.15,0,0,18.88,0,0,3.15,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,5,342,0,1,0,0,0,1,0,68,0,0,0,0,0,19,0,1,0,0,1,21,0,0,105,0,0,37,1,0,0,0,21,0,0,1,0,0
 24-34,0,0,0,0.82,12.31,927.57,0,23.8,0,3.28,0.82,5.75,1.64,0.82,0.82,3.28,2.46,0,3.28,6.57,0.82,25.45,0,0.82,9.85,277.45,0.82,4.1,111.64,0,0,23.8,0,2.46,0.82,5.75,45.97,0,0,9.85,0,1.64
 36-46,0,0,0,0,4.03,617.95,0,37.06,0,9.67,1.61,20.95,0,0.81,0.81,1.61,1.61,0.81,0.81,0,1.61,24.98,1.61,0.81,3.22,235.26,1.61,3.22,70.9,0,0,11.28,0,1.61,0,0,73.32,0,0,5.64,0,0.81
 48-58,0,0,0,0,10.9,968.58,0,228.95,1.72,11.48,1.15,108.45,0.57,0,1.72,0.57,1.72,1.15,0.57,1.72,2.87,65.41,1.15,2.3,8.61,416.01,1.15,1.72,64.84,0,0.57,14.35,0,1.15,0.57,0,114.76,0,0,3.44,0,6.89
 60-70,0.98,0,0,0,10.8,1066.91,0,528.06,0.98,8.83,2.94,225.75,0,0,0.98,1.96,0,0.98,0.98,1.96,1.96,74.6,0.98,3.93,5.89,429.91,0,4.91,38.28,0,0,9.82,0,0,0,0,81.47,0,2.94,4.91,0,7.85
 72-82,0,0,0.98,0.98,19.63,1148.54,0.98,1091.61,3.93,9.82,4.91,484.94,4.91,0.98,0.98,4.91,0.98,4.91,1.96,1.96,0,100.13,0.98,5.89,9.82,475.12,0.98,3.93,77.55,0,0.98,22.58,0,0,0,0,34.36,1.96,2.94,11.78,2.94,7.85
 84-94,0,0,1.06,0,42.48,1020.62,0,542.7,3.19,12.74,4.25,329.23,10.62,0,3.19,9.56,3.19,4.25,0,4.25,1.06,80.71,1.06,4.25,9.56,209.22,1.06,1.06,108.33,0,0,26.55,0,5.31,4.25,0,26.55,3.19,3.19,8.5,8.5,5.31
 96-106,0,0,0,1.09,88.52,1216.34,0,530.03,3.28,22.95,6.56,408.72,19.67,0,1.09,13.11,5.46,3.28,2.19,10.93,3.28,98.36,3.28,6.56,7.65,254.63,1.09,9.84,114.75,0,2.19,37.16,0,3.28,0,0,16.39,5.46,6.56,25.14,4.37,8.74
108-118,0,0,1.53,0,50.55,809.62,0.77,339.32,1.53,15.32,0.77,358.47,22.98,0,0.77,7.66,19.92,0.77,0.77,5.36,0,104.17,0.77,6.13,6.89,217.53,2.3,1.53,108,0,2.3,28.34,0,1.53,0,0,3.06,3.06,0.77,10.72,4.6,0.77
120,0,0,0,0,66.63,1005.37,3.92,217.54,3.92,11.76,0,319.45,13.72,0,0,11.76,5.88,1.96,0,0,0,56.83,0,1.96,5.88,219.5,3.92,1.96,66.63,0,0,13.72,0,1.96,0,0,3.92,0,0,1.96,3.92,0
