stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,98.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,44.69,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.67,12.59,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,8,12,51,0,0,1,0,0,0,6,1,2,10,13,0,0,1,0,0
 24-34,0,0,0.82,1.64,4.1,0.82,4.93,0,0.82,0.82,4.1,0,0,1.64,0,0,0,0,0.82,0,11.49,0,0,12.31,47.61,5.75,0,0.82,0,0,1.64,0,0,1.64,0,0.82,36.12,0,0,3.28,0,0
 36-46,0,0,0,0,0,0,4.83,2.42,0,1.61,6.45,0,0,1.61,0,0,0,0,0,0,8.06,0,0,4.83,153.88,1.61,0,0.81,0,0,0.81,0,0,0,0,0,53.17,0,0,1.61,0,0
 48-58,0,0,0.57,0,1.15,0,14.92,4.59,0,5.16,22.38,0,0,0,0,0,0,0,0,0.57,16.07,1.72,0,4.02,225.51,1.15,1.15,0.57,0,0.57,0.57,0,0,0,0,0,55.09,0,1.15,2.87,0,0.57
 60-70,0,0,0,0,0.98,0,13.74,1.96,0,1.96,18.65,0,0,0,0.98,0,0,0,0,0,9.82,0,0.98,0.98,365.13,0,0,0.98,0,0,1.96,0,0,0,0,0,44.17,0,0,0.98,0,0
 72-82,0,0,1.96,0,1.96,0.98,53.99,0.98,0.98,5.89,45.16,0.98,0,0.98,0,0,0,0.98,0,0.98,29.45,0,2.94,4.91,517.34,0.98,0.98,4.91,0,0.98,0.98,0,0,0,0,0,37.3,0,0,1.96,1.96,0.98
 84-94,0,0,2.12,0,1.06,1.06,48.85,0,0,3.19,25.49,1.06,0,1.06,1.06,0,2.12,1.06,0,0,23.36,0,0,0,267.63,1.06,1.06,4.25,0,1.06,1.06,1.06,0,2.12,0,0,12.74,0,0,2.12,1.06,0
 96-106,0,0,1.09,0,3.28,0,50.27,1.09,0,1.09,30.6,2.19,0,1.09,0,0,0,2.19,0,0,25.14,1.09,1.09,1.09,249.17,1.09,4.37,5.46,0,0,1.09,0,0,0,0,0,17.49,1.09,1.09,2.19,4.37,1.09
108-118,0,0,5.36,0,4.6,0,29.11,0,0.77,4.6,26.04,1.53,0,0,0,0.77,0.77,0,0,0,14.55,0,0,2.3,307.15,0,0,2.3,0,1.53,1.53,0,0,0.77,0,0,7.66,0.77,0,2.3,0.77,0
120,0,0,1.96,0,1.96,1.96,23.52,1.96,0,1.96,17.64,3.92,0,1.96,0,0,1.96,0,0,0,3.92,0,0,0,258.69,1.96,0,1.96,0,0,1.96,0,0,0,0,0,7.84,0,0,0,1.96,0
