stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.17,3.15,0,0,213.99,0,0,12.59,18.88,0,15.73,0,0,0,0,0,0
 14-21,0,1,0,0,964,44,0,12,0,29,0,6,1,1,1,1,3,0,0,0,0,122,9,0,149,2457,0,0,11,2,0,74,438,3,126,1574,108,0,0,6,0,0
 24-34,0,0,0,0,1363.44,3.28,0,27.91,187.98,156.78,0,8.21,0.82,0.82,1.64,0.82,0.82,1.64,0.82,0.82,0,197.01,23.8,0,91.12,1719.69,4.93,6.57,1.64,0,0,215.06,0,2.46,45.97,264.32,113.28,0,0,34.48,0,2.46
 36-46,0,0,0,0,890.26,0,0,26.59,306.15,199,5.64,44.31,0.81,0,1.61,1.61,3.22,1.61,0,0,1.61,107.96,16.11,4.83,42.7,671.93,0.81,6.45,0,0,0,118.43,0,0.81,30.62,16.92,106.35,0,0,11.28,0,1.61
 48-58,0,0,0,0,780.37,1.15,0,44.76,268.54,257.06,10.33,95.25,0,0,1.72,0.57,0,0.57,0.57,0,3.44,117.63,10.9,1.72,25.25,243.29,0,7.46,0,0.57,0,31.56,0,0,7.46,0,59.68,0,0.57,1.72,0,4.59
 60-70,0.98,0,0,0,748.9,0,0,53,191.4,266.97,17.67,78.52,0.98,0,0,1.96,1.96,0,1.96,0.98,0.98,105.02,12.76,1.96,26.5,104.04,0,8.83,0,0,0,22.58,0,1.96,4.91,0,18.65,0.98,0.98,2.94,0.98,2.94
 72-82,0,0,0.98,0,814.78,4.91,0,49.08,174.74,248.36,18.65,62.83,3.93,0,0.98,0.98,5.89,0,4.91,0.98,0,115.84,12.76,0.98,35.34,115.84,0,21.6,0.98,0,0,9.82,0,0.98,8.83,0,5.89,4.91,0.98,7.85,2.94,1.96
 84-94,0,0,0,0,1425.25,6.37,0,39.3,297.37,447.12,16.99,46.73,10.62,0,2.12,0,19.12,2.12,2.12,0,0,82.84,16.99,3.19,36.11,55.23,1.06,26.55,1.06,0,0,33.99,0,1.06,8.5,0,12.74,18.05,0,7.43,4.25,1.06
 96-106,0,0,1.09,0,1348.57,8.74,2.19,56.83,461.18,488.5,8.74,24.04,22.95,0,1.09,2.19,12.02,3.28,2.19,5.46,0,61.2,25.14,8.74,31.69,88.52,2.19,38.25,1.09,1.09,1.09,21.86,0,0,6.56,0,4.37,22.95,3.28,7.65,2.19,1.09
108-118,0.77,0,0,0,1068.52,0.77,2.3,22.98,370.73,628.86,6.13,27.57,31.4,0,0,1.53,3.83,2.3,0.77,3.83,0,52.09,9.19,6.13,39.83,71.23,0.77,32.94,1.53,0,1.53,12.26,0,1.53,13.79,0,3.83,36,0,9.96,1.53,2.3
120,3.92,0,0,0,585.98,3.92,0,19.6,192.06,429.19,3.92,17.64,11.76,0,0,0,1.96,1.96,0,0,0,31.36,11.76,13.72,27.44,50.95,0,17.64,0,0,0,7.84,0,0,0,0,3.92,5.88,3.92,1.96,0,0
