stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,382.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,741.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.57,10.51,0,34.17,0,0,0,63.09,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,515.23,28.92,0,0,149.84,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,9.44,0,31.47,0,0,0,37.76,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,3.15,472.05,50.35,0,0,132.17,0,0,3.15,0,15.73,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,5,40,9,0,15,0,0,0,3,2,0,0,0,3,0,0,1,0,10,0,0,6,163,17,0,1,8,0,0,0,25,1,0,23,50,0,0,0,0,0
 24-34,0,0.82,0,4.1,20.52,0.82,0,60.74,0,3.28,3.28,15.6,2.46,0,0,0.82,3.28,2.46,1.64,2.46,0.82,61.56,1.64,0,28.73,553.26,4.1,1.64,9.03,0,0,4.1,0,0,13.13,0,10.67,151.86,0,0,13.13,0,6.57
 36-46,0,0,0,0,10.47,0.81,0,71.7,0,0,3.22,24.17,0.81,0,0,0.81,0.81,1.61,2.42,1.61,0,66.06,3.22,1.61,22.56,504.35,7.25,8.06,3.22,0,0,1.61,0,0,11.28,0,0,123.27,0,0,14.5,0,1.61
 48-58,1.15,0,0,0,7.46,0.57,0,112.47,0.57,1.15,9.75,48.2,1.15,0,2.3,2.3,0.57,2.3,1.72,1.72,1.72,112.47,0.57,4.02,16.07,503.23,1.15,4.59,7.46,0,0,5.74,0,0,9.18,0,0,126.24,0,0.57,12.62,0.57,8.61
 60-70,0.98,0,0,0,5.89,0,0,168.82,0,0.98,2.94,62.82,1.96,0,0.98,3.93,2.94,3.93,0,3.93,0.98,98.15,0.98,2.94,14.72,518.24,1.96,4.91,5.89,0,0,5.89,0,0,7.85,0.98,0,75.58,0,0.98,7.85,0,3.93
 72-82,0,0,0.98,0,15.71,6.87,0,156.08,0,0.98,3.93,69.7,7.85,0.98,2.94,4.91,1.96,8.83,1.96,10.8,0,170.81,0.98,5.89,12.76,514.39,0.98,6.87,3.93,0,1.96,13.74,0,0,16.69,0.98,0,43.19,0.98,4.91,19.63,2.94,4.91
 84-94,0,0,2.12,0,18.05,4.25,1.06,126.38,0,2.12,3.19,46.73,10.62,0,2.12,8.5,11.68,9.56,3.19,32.92,1.06,82.84,2.12,2.12,9.56,242.14,0,4.25,7.43,0,0,12.74,0,0,27.61,0,0,25.49,1.06,2.12,16.99,3.19,6.37
 96-106,0,0,3.28,0,13.11,3.28,0,68.85,1.09,0,6.56,34.97,10.93,0,1.09,13.11,2.19,7.65,9.84,25.14,7.65,68.85,3.28,5.46,5.46,179.23,1.09,9.84,4.37,0,0,15.3,0,0,31.69,0,0,14.21,2.19,3.28,14.21,3.28,3.28
108-118,0,0,1.53,0.77,8.43,2.3,2.3,71.23,0,5.36,2.3,34.47,6.13,0,0.77,11.49,4.6,12.26,3.83,22.21,3.83,65.11,3.83,2.3,6.89,199.15,2.3,2.3,7.66,0,0.77,11.49,0,0,22.21,0.77,0,7.66,0.77,0,17.62,1.53,7.66
120,0,0,0,0,19.6,1.96,1.96,37.24,0,1.96,5.88,31.36,5.88,0,1.96,17.64,9.8,5.88,3.92,11.76,1.96,64.67,0,1.96,7.84,243.01,3.92,11.76,9.8,0,0,13.72,0,0,11.76,0,0,13.72,0,1.96,7.84,3.92,5.88
