stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,869.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,894.93,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,13.14,0,65.72,0,0,70.98,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,654.55,26.29,0,0,354.88,0,2.63,0,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,6.29,0,25.18,0,6.29,66.09,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,575.9,40.91,0,0,236.02,0,0,3.15,3.15,22.03,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,2,59,11,16,0,0,0,9,2,0,3,0,2,0,0,0,2,26,0,0,13,276,8,0,2,10,0,5,0,46,5,1,51,126,0,0,2,0,0
 24-34,0,0,0.82,2.46,33.66,0.82,47.61,0,4.93,0,13.13,2.46,0,2.46,0.82,0,0.82,1.64,1.64,0,53.36,0,1.64,29.55,755.19,4.1,4.1,9.85,0,0,12.31,0,0,4.93,1.64,13.13,200.29,0,0,21.34,0,2.46
 36-46,0,0,1.61,0,16.92,1.61,108.77,0.81,4.83,3.22,39.48,0,0,1.61,1.61,3.22,2.42,1.61,0.81,2.42,78.15,1.61,2.42,26.59,1179.5,1.61,4.03,1.61,0,0.81,16.92,0,0,1.61,1.61,0,276.34,0,0,10.47,0.81,1.61
 48-58,0,0,0,0,18.36,0.57,208.86,1.15,1.72,3.44,71.73,0,1.72,2.87,2.87,0.57,0.57,1.72,0,4.59,95.83,1.15,2.87,15.49,1097.11,2.3,2.3,3.44,0.57,1.15,5.16,0,0,2.87,1.72,0,246.74,0,0,9.18,0,3.44
 60-70,0,0,0.98,0,20.61,0.98,408.31,1.96,4.91,5.89,65.76,2.94,0,3.93,2.94,0,2.94,1.96,0,1.96,138.39,1.96,5.89,11.78,1662.7,3.93,4.91,3.93,0,1.96,11.78,0,0,0.98,2.94,0,245.38,0,1.96,11.78,0,2.94
 72-82,0,0,2.94,0,22.58,9.82,444.69,1.96,10.8,7.85,120.74,0.98,0,2.94,1.96,6.87,2.94,0.98,1.96,1.96,172.77,0.98,5.89,18.65,1413.59,2.94,4.91,12.76,0,1.96,14.72,0,0,0.98,0,0,144.3,0,5.89,22.58,6.87,5.89
 84-94,0,0,1.06,0,46.73,8.5,311.18,0,11.68,4.25,84.96,4.25,1.06,3.19,14.87,7.43,9.56,0,5.31,5.31,134.88,2.12,7.43,15.93,732.81,7.43,2.12,11.68,0,1.06,31.86,0,0,8.5,2.12,0,90.27,1.06,5.31,15.93,2.12,4.25
 96-106,0,0,1.09,0,43.71,7.65,226.22,1.09,8.74,4.37,64.48,4.37,0,4.37,13.11,7.65,1.09,2.19,1.09,1.09,99.45,2.19,5.46,17.49,597.79,1.09,4.37,10.93,0,5.46,33.88,0,0,3.28,1.09,0,26.23,2.19,2.19,17.49,5.46,3.28
108-118,0,0,0.77,0,57.45,8.43,182.3,2.3,16.09,3.06,63.57,3.83,0,3.06,9.96,5.36,4.6,2.3,3.83,2.3,98.81,0.77,3.83,15.32,706.22,3.83,6.13,8.43,0,0.77,10.72,0.77,0,2.3,1.53,0,28.34,2.3,0.77,16.09,3.83,3.83
120,0,0,0,0,68.59,15.68,143.06,1.96,19.6,1.96,62.71,17.64,0,0,19.6,7.84,1.96,0,3.92,0,84.27,1.96,5.88,13.72,840.75,11.76,1.96,7.84,0,0,25.48,1.96,1.96,5.88,1.96,0,35.28,0,3.92,29.4,3.92,0
