stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,685.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,631.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,31.54,0,23.66,0,0,0,73.6,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,638.78,39.43,0,0,244.47,0,0,2.63,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,62.94,0,9.44,0,88.12,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,569.6,37.76,0,0,245.46,0,3.15,6.29,0,9.44,3.15,0,0,0,0,0,0
 14-21,0,0,2,2,32,5,0,15,0,1,0,21,1,0,0,0,0,0,0,0,0,27,0,0,18,204,6,5,3,5,0,0,4,16,10,26,109,0,0,4,0,0
 24-34,0,0,2.46,1.64,11.49,2.46,0,49.25,0,0,0,22.98,0.82,0,2.46,0.82,0,0.82,0,0.82,0.82,51.71,0,0,21.34,338.19,6.57,24.63,5.75,0,0,1.64,0,0,4.1,3.28,106.71,0,0,9.03,0,0
 36-46,0,0,0,0,5.64,0,0,57.2,0,0,5.64,18.53,0,0,1.61,0,0,0,1.61,0,0.81,45.12,0,1.61,8.86,274.73,3.22,36.26,2.42,0,0,0.81,0.81,0.81,0.81,0,74.93,0,0,0.81,0,1.61
 48-58,0,0,0,0,4.02,0,0,75.74,0,1.72,2.3,29.26,0.57,0,1.15,0,0,0.57,1.72,0,0.57,56.23,0,3.44,9.18,164.68,0.57,23.53,6.31,0,0,0,0,0,1.72,0,55.66,0,0.57,1.72,0,1.15
 60-70,0,0,0,0,6.87,0.98,0,76.56,0.98,0.98,0,44.17,1.96,0,0,0,0,0,0.98,0.98,0,65.76,0,5.89,9.82,176.67,0.98,26.5,6.87,0,0,0,0,0,0.98,0,43.19,0,0.98,4.91,0,1.96
 72-82,0,0,1.96,0,7.85,0.98,0,82.46,1.96,0,7.85,60.86,1.96,0,1.96,0.98,0,0.98,7.85,0,0,94.24,0,1.96,10.8,191.42,1.96,56.94,14.72,0,0,0.98,0,0,3.93,0,17.67,0,1.96,7.85,5.89,1.96
 84-94,0,0,0,1.06,9.56,2.12,1.06,64.78,0,0,2.12,21.24,2.12,0,1.06,5.31,1.06,1.06,2.12,2.12,1.06,77.53,0,5.31,3.19,107.27,1.06,30.8,11.68,0,0,2.12,0,0,1.06,0,10.62,1.06,2.12,4.25,4.25,0
 96-106,0,0,0,0,4.37,3.28,0,40.44,0,0,2.19,37.16,3.28,0,2.19,5.46,0,2.19,7.65,0,1.09,74.31,1.09,4.37,7.65,89.61,0,68.85,16.39,0,2.19,1.09,0,0,1.09,0,10.93,0,1.09,5.46,3.28,0
108-118,0,0,1.53,0,11.49,2.3,0.77,49.02,0.77,1.53,2.3,29.87,0.77,0,0.77,7.66,0.77,2.3,6.89,1.53,2.3,71.23,0,3.06,12.26,114.13,5.36,37.53,13.02,0,1.53,2.3,0,0,0.77,0,6.89,0,3.06,4.6,0.77,1.53
120,0,0,0,0,17.64,1.96,0,37.24,0,1.96,5.88,39.2,1.96,0,0,7.84,0,1.96,7.84,0,0,58.79,0,0,7.84,135.23,0,37.24,11.76,0,1.96,1.96,0,0,0,0,7.84,0,1.96,1.96,7.84,1.96
