stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1779.02,29057.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370.51,0,0,0,0,0,0,0,0,0,0,0
  5-6,2304.74,28711.21,0,42.91,0,0,0,0,0,0,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0,729.43,79.69,0,0,226.8,0,790.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,257.61,205.04,0,678.21,0,0,0,662.44,0,0,0,0,0,310.19,0,0,0,0,0,0,0,0,0,0,0,7181.64,220.81,0,0,2247.55,0,44.69,34.17,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,91.26,0,251.76,0,18.88,0,405.96,0,0,0,0,0,97.56,0,0,0,0,0,0,0,0,0,0,0,3159.56,97.56,0,0,884.3,0,18.88,25.18,9.44,94.41,0,12.59,3.15,0,0,0,0,0
 14-21,1,0,2,42,850,134,0,278,0,11,0,42,11,13,4,0,8,1,3,1,7,199,1,0,137,2809,88,18,60,175,0,177,17,477,12,6,255,983,0,0,6,0,10
 24-34,0,0,3.28,25.45,676.39,19.7,0,486.77,2.46,64.03,10.67,119.02,15.6,3.28,4.93,3.28,11.49,18.06,50.89,15.6,64.85,529.45,7.39,1.64,165.81,4855.36,32.01,41.04,50.89,0,0.82,309.46,2.46,2.46,9.03,1.64,114.92,1420.9,0,0,82.09,0,63.21
 36-46,0,0,0,6.45,267.48,5.64,0,344.02,8.06,52.37,21.75,187.72,12.09,0,4.83,0.81,6.45,19.34,25.78,12.09,61.23,554.3,5.64,10.47,100.71,4295.83,12.09,26.59,25.78,0,0,260.23,4.03,2.42,7.25,6.45,3.22,1343.05,0,0,69.29,0,63.65
 48-58,1.15,0,1.15,2.3,308.13,3.44,0,537.66,8.03,102.14,35.58,309.28,20.66,0.57,9.75,7.46,4.02,26.4,26.4,24.1,45.9,793,6.89,25.82,127.96,3701.04,10.9,25.82,35,0,1.15,222.64,1.15,0.57,4.02,6.89,0,1055.23,0,1.72,64.27,0.57,72.3
 60-70,0.98,0,4.91,0,314.09,10.8,0,549.65,8.83,61.84,33.37,339.61,26.5,0,3.93,6.87,1.96,48.09,27.48,28.46,31.41,844.11,6.87,35.33,72.63,3740.58,9.82,20.61,32.39,0,1.96,192.38,0.98,0,3.93,2.94,0,689.03,0.98,13.74,61.84,13.74,58.89
 72-82,0,0,6.87,0,426.04,23.56,3.93,825.58,16.69,69.7,49.08,513.41,45.16,0,16.69,16.69,11.78,45.16,57.92,27.49,38.28,1230.02,5.89,43.19,129.58,3691.05,10.8,54.97,69.7,0,4.91,110.93,0.98,0,6.87,4.91,0,407.39,7.85,40.25,120.74,43.19,67.73
 84-94,1.06,0,5.31,4.25,781.66,14.87,12.74,716.88,8.5,142.31,45.67,346.22,78.59,1.06,8.5,16.99,24.43,57.35,62.66,72.22,53.1,898.48,9.56,55.23,89.21,2165.49,27.61,44.61,89.21,0,4.25,350.47,0,0,11.68,5.31,0,243.21,27.61,38.23,128.51,41.42,39.3
 96-106,0,0,10.93,0,892.86,30.6,10.93,640.41,37.16,121.31,37.16,401.07,65.57,0,25.14,57.92,32.79,55.74,115.84,61.2,48.09,838.21,16.39,27.32,91.8,1995.54,21.86,78.68,132.23,0,10.93,199.99,3.28,0,10.93,9.84,0,146.44,8.74,36.06,156.28,55.74,52.46
108-118,0.77,0,9.19,3.83,960.52,29.87,11.49,459.58,40.6,155.49,44.43,383.75,27.57,0,7.66,43.66,26.04,60.51,82.72,69.7,52.85,702.39,6.13,23.74,110.3,2835.59,23.74,32.94,102.64,0,16.09,153.19,2.3,0,7.66,12.26,0,123.32,6.89,12.26,120.26,36.77,48.26
120,3.92,0,3.92,3.92,582.06,35.28,3.92,368.44,29.4,86.23,27.44,346.88,48.99,1.96,9.8,39.2,13.72,25.48,37.24,48.99,17.64,542.86,13.72,27.44,121.51,2773.1,19.6,27.44,96.03,1.96,11.76,86.23,3.92,0,11.76,3.92,0,109.75,11.76,9.8,123.47,41.16,23.52
