stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.35,0,0,0,13.14,0,39.43,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,40.91,0,6.29,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,1412.99,12.59,0,0,81.82,0,44.06,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,8,1496,36,0,24,0,12,0,2,14,2,8,0,45,0,0,0,6,114,7,0,105,95,11,3,8,8,0,332,36,0,6,92,36,0,0,22,0,1
 24-34,0.82,0,2.46,7.39,1122.93,5.75,0,82.09,0,95.22,7.39,11.49,4.1,0,27.09,0,63.21,2.46,16.42,3.28,15.6,392.37,35.3,1.64,210.14,335.73,15.6,13.95,24.63,0,0.82,839.74,0.82,4.1,8.21,45.97,69.77,0,0,165.81,0,11.49
 36-46,0,0,2.42,0,570.41,2.42,0,75.73,2.42,123.27,21.75,19.34,6.45,0,20.14,0,29,5.64,19.34,1.61,24.17,509.18,13.7,12.09,143.41,310.18,18.53,16.11,22.56,0,3.22,707.38,0,3.22,5.64,2.42,66.87,0,0.81,110.38,0,18.53
 48-58,0,0,0,2.3,503.8,1.15,0,124.52,2.87,172.72,35.58,36.72,1.72,0.57,14.35,0,11.48,1.72,17.79,4.02,5.16,699.47,17.21,21.23,117.06,292.07,12.62,8.03,28.69,0,3.44,422.32,0,1.15,1.15,0,61.97,0,2.87,91.81,0.57,13.2
 60-70,0,0,0.98,0,583.02,0.98,0,133.49,4.91,145.27,38.28,51.04,18.65,0.98,19.63,0.98,16.69,7.85,21.59,6.87,7.85,950.11,11.78,29.45,82.45,347.46,11.78,9.82,21.59,0,9.82,364.14,0,1.96,0.98,0,42.21,9.82,18.65,77.54,10.8,14.72
 72-82,0,0,6.87,0,629.25,2.94,0.98,133.51,0.98,152.16,34.36,70.68,21.6,0.98,19.63,0,41.23,14.72,24.54,22.58,5.89,1070.01,19.63,46.14,76.57,295.48,7.85,11.78,34.36,0,5.89,301.37,0,0.98,0.98,0,27.49,14.72,29.45,150.19,21.6,17.67
 84-94,0,0,3.19,0,1046.11,4.25,2.12,149.75,8.5,254.89,32.92,49.92,55.23,3.19,14.87,1.06,71.16,14.87,20.18,43.54,8.5,768.92,20.18,40.36,74.34,159.31,8.5,7.43,31.86,0,4.25,666.96,0,4.25,2.12,0,14.87,41.42,23.36,115.76,30.8,5.31
 96-106,0,0,12.02,1.09,804.34,5.46,3.28,90.71,5.46,207.64,25.14,45.9,45.9,0,19.67,1.09,80.87,19.67,17.49,59.01,5.46,562.82,20.76,28.41,50.27,130.05,5.46,26.23,32.79,0,14.21,501.62,0,3.28,1.09,0,8.74,46.99,22.95,99.45,31.69,10.93
108-118,0,0,0.77,0,763.67,0.77,13.79,57.45,3.06,240.51,19.92,32.94,42.13,0,3.83,2.3,42.13,17.62,16.85,105.7,8.43,392.94,19.92,21.45,39.06,154.72,9.96,21.45,22.98,0,13.79,399.83,0,4.6,0,0,6.13,43.66,3.83,92.68,11.49,12.26
120,0,0,0,1.96,627.13,1.96,9.8,54.87,7.84,176.38,9.8,37.24,45.08,0,11.76,1.96,27.44,13.72,5.88,115.63,1.96,274.37,13.72,17.64,41.16,160.7,11.76,5.88,15.68,0,7.84,280.25,0,1.96,0,0,5.88,19.6,3.92,62.71,7.84,7.84
