stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,1831.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,165.5,1943.09,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,6.13,0,0,18.39,0,73.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,7.89,0,18.4,0,0,0,47.32,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,446.88,23.66,0,0,155.09,0,7.89,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,15.73,0,0,0,50.35,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,258.05,0,0,0,119.58,0,6.29,0,0,12.59,0,6.29,0,0,0,0,0,0
 14-21,0,0,1,13,177,26,0,40,0,1,0,11,9,3,4,0,21,0,0,0,1,40,1,0,31,269,6,2,3,12,0,161,1,68,5,10,191,136,0,0,10,0,0
 24-34,0,0,0.82,4.1,125.59,0.82,0,56.64,2.46,11.49,0.82,10.67,2.46,0,1.64,1.64,11.49,0.82,0.82,1.64,0.82,48.43,4.1,0,39.4,407.14,5.75,8.21,7.39,0,0,235.59,0,1.64,4.1,4.93,30.37,119.84,0,0,18.88,0,3.28
 36-46,0,0,0,0,73.32,0.81,0,70.9,5.64,16.11,4.03,18.53,1.61,0,0,0,2.42,0.81,3.22,0,1.61,74.93,0.81,1.61,21.75,486.62,1.61,4.03,2.42,0,0,246.53,0,0,1.61,1.61,2.42,140.99,0,0.81,12.09,0,8.06
 48-58,0,0,0,0,46.48,0,0,119.93,11.48,15.49,3.44,33.28,0,0,2.3,0.57,1.72,1.15,2.87,0,2.87,65.99,3.44,0.57,12.05,440.11,5.74,3.44,3.44,0,1.15,96.4,0.57,0,2.3,2.3,0,111.32,0,0,10.33,0,2.87
 60-70,0,0,0,0,54.97,0,0,243.42,16.69,20.61,2.94,59.87,2.94,0,0,0,3.93,0.98,0,0.98,1.96,101.1,5.89,2.94,18.65,612.47,2.94,4.91,5.89,0,0,102.08,0,0,0.98,0.98,0,90.3,0.98,5.89,13.74,0.98,1.96
 72-82,0,0,5.89,0,59.88,10.8,0.98,261.12,7.85,15.71,5.89,67.73,8.83,0,5.89,6.87,7.85,0.98,3.93,2.94,0.98,160.01,8.83,3.93,27.49,492.79,1.96,4.91,8.83,0,1.96,124.67,0,0,2.94,0,0,49.08,1.96,1.96,31.41,5.89,3.93
 84-94,0,0,2.12,0,141.25,10.62,2.12,202.85,6.37,40.36,3.19,58.41,15.93,2.12,5.31,6.37,14.87,7.43,3.19,3.19,3.19,120.01,9.56,5.31,15.93,268.7,4.25,5.31,8.5,0,0,334.54,0,0,5.31,1.06,0,32.92,7.43,1.06,28.68,6.37,3.19
 96-106,0,0,3.28,0,132.23,14.21,5.46,163.93,9.84,39.34,1.09,55.74,22.95,1.09,4.37,17.49,7.65,1.09,10.93,4.37,4.37,114.75,9.84,6.56,20.76,250.26,3.28,13.11,13.11,0,3.28,310.37,0,0,4.37,1.09,0,19.67,7.65,4.37,33.88,4.37,5.46
108-118,0,0,2.3,0,155.49,10.72,9.96,147.83,6.13,51.32,8.43,51.32,11.49,0,0.77,9.19,10.72,9.19,3.83,6.13,3.83,81.19,5.36,3.06,26.81,277.28,9.96,14.55,16.85,0,2.3,237.45,0,0,3.06,4.6,0,13.79,13.02,3.83,29.87,6.89,6.89
120,0,0,1.96,0,184.22,11.76,0,103.87,15.68,43.12,5.88,47.03,17.64,0,0,7.84,19.6,3.92,7.84,1.96,0,84.27,9.8,1.96,9.8,327.28,7.84,5.88,13.72,0,3.92,215.58,0,0,11.76,3.92,0,15.68,7.84,3.92,29.4,3.92,1.96
