stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,540.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,521.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,10.51,0,18.4,0,0,0,28.92,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,254.99,5.26,0,0,78.86,0,2.63,5.26,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,12.59,0,6.29,0,31.47,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,276.93,6.29,0,0,62.94,0,0,0,0,3.15,0,0,0,0,0,0,0
 14-21,0,0,0,3,15,5,0,9,0,0,0,1,5,0,1,1,1,0,0,3,5,10,0,0,4,97,2,0,1,2,0,4,0,2,1,5,34,0,0,0,0,1
 24-34,0,0,0.82,0.82,9.85,2.46,0,27.91,0,0.82,0,5.75,0,0,0.82,3.28,3.28,0,0,2.46,9.03,18.06,0,0.82,7.39,149.4,6.57,0,0,0,0,7.39,0,0,1.64,3.28,36.12,0,0,13.95,0,9.85
 36-46,0,0,0,0,4.03,0,0,25.78,1.61,0,0.81,14.5,0,0.81,0,3.22,1.61,0,0,0,5.64,20.95,1.61,0,4.83,180.47,1.61,2.42,0.81,0,0,13.7,0.81,0,2.42,0,44.31,0,0,9.67,0,4.83
 48-58,0,0,0,0,4.02,1.15,0,36.15,0,0,1.15,29.84,1.72,0,1.15,0.57,0.57,2.87,0.57,0,8.03,25.25,0,0.57,5.74,84.35,1.15,0.57,0,0,0,2.87,0,0,0,0,26.4,0,0,9.18,0,4.02
 60-70,0,0,0,0,3.93,1.96,0,49.08,0,0,0,31.41,0.98,0,2.94,6.87,0,5.89,0,0.98,3.93,47.11,1.96,2.94,2.94,56.93,3.93,0.98,0.98,0,0,5.89,0,0,2.94,0,17.67,0,0.98,8.83,0,0.98
 72-82,0,0,2.94,0,3.93,2.94,0,47.12,0,0,5.89,29.45,1.96,0,1.96,10.8,0.98,7.85,0.98,0,2.94,75.59,0.98,1.96,6.87,51.05,1.96,0.98,0.98,0,0.98,14.72,0,0,3.93,0,11.78,0,0.98,11.78,1.96,0
 84-94,0,0,0,0,15.93,4.25,2.12,33.99,0,2.12,2.12,30.8,8.5,0,0,18.05,4.25,15.93,1.06,1.06,3.19,38.23,1.06,4.25,6.37,37.17,2.12,0,2.12,0,1.06,29.74,0,0,2.12,0,6.37,0,1.06,10.62,1.06,4.25
 96-106,0,0,1.09,0,16.39,1.09,0,32.79,0,1.09,1.09,22.95,7.65,0,2.19,17.49,5.46,9.84,0,2.19,2.19,39.34,1.09,2.19,1.09,37.16,1.09,0,3.28,0,1.09,43.71,0,0,3.28,0,5.46,2.19,2.19,9.84,1.09,5.46
108-118,0,0,0,0,21.45,3.83,9.96,22.98,0,4.6,2.3,18.38,8.43,0,1.53,15.32,5.36,16.85,0,6.13,3.06,33.7,1.53,0.77,3.06,45.96,3.06,0,2.3,0,0,18.38,0,0,6.13,0,3.83,0,2.3,6.89,1.53,3.06
120,0,0,0,0,35.28,5.88,1.96,15.68,1.96,9.8,1.96,27.44,21.56,0,0,27.44,1.96,9.8,0,3.92,3.92,35.28,3.92,3.92,7.84,35.28,3.92,5.88,1.96,0,1.96,37.24,0,0,3.92,0,1.96,0,0,9.8,1.96,0
