stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,197.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,165.5,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,5.26,0,0,0,10.51,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,78.86,0,0,0,26.29,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.88,0,3.15,0,25.18,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,302.11,0,0,0,91.26,0,3.15,0,12.59,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,6,107,6,0,9,0,1,0,3,4,3,0,0,3,0,0,0,0,21,0,0,10,82,2,0,3,0,0,26,13,2,9,50,19,0,0,1,0,0
 24-34,0,0,0,2.46,49.25,0.82,0,12.31,3.28,4.93,0.82,0.82,3.28,0,0.82,0.82,0.82,0,3.28,0,0,16.42,0.82,0,12.31,94.4,2.46,1.64,2.46,0,0,59.92,0,2.46,4.93,3.28,36.94,0,0,4.93,0,0
 36-46,0,0,0,0,12.89,0,0,10.47,4.83,2.42,0,0.81,0.81,0,0,0,0,0.81,2.42,0,0,12.09,0.81,0,12.09,136.16,0.81,0.81,0.81,0,0,45.92,0,0.81,1.61,0,33.84,0,0,1.61,0,0
 48-58,0,0,0,0,12.62,0,0,32.71,6.31,4.59,2.3,6.89,0.57,0,0.57,0,0.57,0.57,0.57,0,1.15,31.56,0,1.15,8.61,165.26,1.72,2.3,1.72,0,0,30.41,0,0.57,7.46,0,39.02,0,0.57,2.87,0,1.72
 60-70,0,0,0,0,10.8,0,0,63.8,7.85,2.94,0.98,16.69,0.98,0,0.98,0,0,0.98,2.94,0,0,33.37,0.98,1.96,7.85,276.79,0.98,4.91,7.85,0,0,20.61,0,0.98,8.83,0,55.95,0,0,2.94,0,1.96
 72-82,0,0,0.98,0,15.71,1.96,0,64.79,4.91,9.82,6.87,18.65,0.98,0,1.96,0.98,0,0.98,8.83,0.98,0.98,67.73,2.94,0,3.93,256.21,0,3.93,3.93,0,1.96,21.6,0,3.93,3.93,0,22.58,0,1.96,8.83,0,0
 84-94,0,0,1.06,0,37.17,1.06,0,50.98,0,9.56,1.06,8.5,3.19,0,1.06,1.06,2.12,3.19,6.37,0,3.19,40.36,5.31,2.12,10.62,126.38,0,0,5.31,0,0,66.91,0,2.12,6.37,0,14.87,2.12,1.06,4.25,2.12,1.06
 96-106,0,0,1.09,0,38.25,1.09,2.19,33.88,9.84,5.46,1.09,13.11,2.19,1.09,0,2.19,4.37,2.19,12.02,0,0,37.16,3.28,2.19,8.74,106.01,2.19,4.37,6.56,0,2.19,53.55,0,0,8.74,0,7.65,3.28,3.28,3.28,2.19,2.19
108-118,0,0,0,0,32.17,2.3,3.06,30.64,3.06,9.96,0.77,9.96,6.89,0,0.77,3.06,1.53,1.53,7.66,1.53,3.06,37.53,4.6,3.06,12.26,144,1.53,3.06,7.66,0,1.53,29.87,0,2.3,6.89,0,3.06,1.53,0,2.3,0.77,3.06
120,0,0,1.96,0,45.08,1.96,1.96,21.56,3.92,11.76,0,13.72,5.88,0,0,1.96,1.96,0,13.72,1.96,0,31.36,0,0,5.88,129.35,0,0,5.88,0,0,48.99,0,1.96,5.88,0,9.8,0,0,7.84,1.96,0
