stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,0,122.59,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,5.26,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,44.69,2.63,0,0,23.66,0,42.06,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,6.29,0,3.15,0,0,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,100.7,9.44,0,0,28.32,0,12.59,0,0,0,3.15,0,0,0,0,0,0
 14-21,1,0,0,3,44,7,0,3,0,2,0,2,0,1,2,0,8,0,0,0,0,19,0,0,13,37,11,0,0,2,0,33,1,2,2,19,24,0,0,4,0,0
 24-34,0,0,0.82,0,46.79,1.64,0,4.93,0,6.57,0,1.64,0.82,0,3.28,8.21,4.1,1.64,0.82,0.82,0.82,41.04,0.82,0.82,21.34,59.1,2.46,3.28,0.82,0,0,134.62,0,0,0,2.46,23.8,0,0,37.76,0,0.82
 36-46,0,0,0,0,24.17,0.81,0,6.45,0.81,1.61,3.22,3.22,0,0,3.22,18.53,0.81,0,0.81,0,0.81,96.68,0,3.22,20.14,53.17,3.22,8.86,0,0,0.81,95.07,0,0.81,0,0,20.14,0,0,30.62,0,1.61
 48-58,0,0,0.57,0,13.77,0.57,0,16.64,0,8.03,5.16,7.46,0.57,0.57,1.72,16.64,0.57,0,1.72,0,2.87,109.6,1.72,5.74,16.07,57.38,1.15,6.89,0.57,0,0.57,62.54,0,0.57,0.57,0,14.35,0,1.72,22.38,0,1.72
 60-70,0,0,0,0,25.52,2.94,0,23.56,0,5.89,6.87,16.69,0.98,0,2.94,19.63,5.89,0.98,1.96,0.98,0.98,169.8,0.98,20.61,14.72,50.06,0.98,10.8,0,0,0.98,70.67,0,0.98,0,0,13.74,0,2.94,34.35,5.89,0
 72-82,0,0,0,0,36.32,13.74,0,29.45,0.98,6.87,11.78,17.67,7.85,0.98,2.94,22.58,3.93,0,2.94,0.98,0.98,192.41,0.98,14.72,9.82,69.7,0.98,14.72,2.94,0,0.98,68.72,0,0,0,0,8.83,3.93,14.72,43.19,29.45,1.96
 84-94,0,0,2.12,0,37.17,12.74,1.06,29.74,1.06,8.5,3.19,12.74,15.93,1.06,1.06,50.98,7.43,2.12,4.25,3.19,0,118.95,1.06,15.93,9.56,40.36,3.19,10.62,7.43,0,0,132.75,0,2.12,0,0,6.37,6.37,12.74,45.67,15.93,1.06
 96-106,0,0,3.28,0,69.94,15.3,0,33.88,0,2.19,2.19,8.74,25.14,0,2.19,27.32,20.76,2.19,3.28,5.46,1.09,90.71,5.46,7.65,2.19,44.81,1.09,14.21,1.09,0,4.37,115.84,0,2.19,0,0,2.19,6.56,7.65,45.9,21.86,0
108-118,0,0,1.53,0,60.51,9.19,0,19.15,0,9.96,3.06,11.49,17.62,0,2.3,26.81,15.32,0.77,1.53,3.06,2.3,71.23,3.83,8.43,4.6,38.3,1.53,11.49,2.3,0,2.3,97.28,0,0,0,0,3.06,9.96,9.19,31.4,13.79,3.06
120,0,0,1.96,0,43.12,9.8,0,25.48,0,11.76,7.84,11.76,15.68,0,3.92,31.36,0,1.96,3.92,3.92,1.96,64.67,1.96,1.96,7.84,52.91,3.92,9.8,3.92,0,5.88,52.91,0,0,0,0,3.92,5.88,1.96,19.6,17.64,0
