stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,1792.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,852.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,52.57,5.26,0,0,18.4,0,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,9.44,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,122.73,0,0,0,28.32,0,12.59,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,5,54,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,5,0,0,1,10,2,0,0,0,0,4,3,0,1,0,5,0,0,0,0,0
 24-34,0,0,0,0.82,35.3,0.82,0,4.1,0,1.64,0,0,0.82,0,0.82,1.64,0.82,0,0.82,4.93,0.82,7.39,0.82,0,4.1,9.85,3.28,1.64,0,0,0,46.79,0,1.64,0,1.64,3.28,0,0,13.95,0,0.82
 36-46,0,0,0,0.81,12.09,0,0,1.61,0,0.81,0,0,0,0,0,6.45,0.81,0,0.81,2.42,0,8.06,2.42,0,0,16.92,0.81,1.61,0,0,0,58.01,0,2.42,0,0,0.81,0,0,18.53,0,0
 48-58,0,0,0,0,5.74,1.72,0,4.02,0,4.02,1.72,0.57,1.15,7.46,0.57,10.9,0.57,0,1.72,0.57,0.57,9.75,1.15,0.57,4.02,12.62,1.72,1.15,1.15,0,0,35.58,0,0.57,0,0,4.02,0,0,17.21,0,2.3
 60-70,0,0,0,0,13.74,7.85,0,4.91,0,10.8,0.98,4.91,1.96,2.94,2.94,5.89,1.96,0,0.98,0.98,0,24.54,6.87,0.98,4.91,9.82,2.94,0,1.96,0,0,58.89,0,1.96,0,0,0,1.96,0.98,8.83,0,4.91
 72-82,0,0,0.98,0,18.65,44.17,0,7.85,1.96,2.94,9.82,12.76,12.76,0.98,1.96,11.78,1.96,0,2.94,0.98,0.98,48.1,3.93,0.98,7.85,16.69,0.98,5.89,1.96,0,0.98,65.77,0,0.98,0,0,2.94,0,0,17.67,0.98,3.93
 84-94,0,0,1.06,0,39.3,45.67,0,10.62,0,16.99,3.19,4.25,18.05,6.37,1.06,23.36,4.25,1.06,2.12,0,3.19,41.42,7.43,1.06,2.12,13.81,0,5.31,1.06,0,0,160.37,0,1.06,0,0,0,1.06,1.06,20.18,0,4.25
 96-106,0,0,2.19,0,45.9,30.6,1.09,12.02,0,12.02,7.65,8.74,19.67,0,3.28,24.04,8.74,4.37,2.19,0,1.09,64.48,14.21,8.74,5.46,14.21,2.19,7.65,1.09,0,3.28,170.48,0,1.09,0,0,0,1.09,0,33.88,4.37,2.19
108-118,0,0,3.06,0.77,45.96,22.98,2.3,10.72,0,10.72,2.3,5.36,22.21,0,0.77,17.62,10.72,3.83,2.3,1.53,0,52.09,6.89,6.13,4.6,11.49,0.77,3.83,3.83,0,2.3,118.72,0,3.83,0,0,1.53,5.36,0,21.45,3.06,6.89
120,0,0,5.88,0,82.31,25.48,0,7.84,1.96,7.84,1.96,1.96,33.32,0,0,45.08,7.84,1.96,3.92,1.96,1.96,54.87,1.96,1.96,7.84,17.64,5.88,7.84,1.96,0,1.96,156.78,0,3.92,0,0,5.88,1.96,0,25.48,0,3.92
