stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,2200.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,104.2,1452.72,0,6.13,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,67.43,6.13,0,0,49.04,0,55.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,28.92,0,68.35,0,0,65.72,0,0,0,0,0,73.6,0,0,0,0,0,0,0,0,0,0,0,967.37,47.32,0,0,357.5,0,0,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,22.03,0,69.23,0,9.44,110.14,0,0,0,0,0,50.35,0,0,0,0,0,0,0,0,0,0,0,934.65,18.88,0,0,349.31,0,3.15,6.29,6.29,44.06,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,83,14,37,0,0,0,7,4,1,3,0,5,0,1,0,0,28,0,0,19,545,19,3,4,14,0,30,4,77,7,2,46,153,0,0,2,0,0
 24-34,0,0,0,1.64,16.42,5.75,128.87,0,0,0,22.98,0,0.82,2.46,0.82,3.28,1.64,1.64,2.46,0,59.92,0.82,0,27.91,852.05,0.82,4.93,6.57,0,0,36.94,0,0,0.82,3.28,4.93,168.28,0,0,9.85,0,1.64
 36-46,0,0,0,0.81,2.42,2.42,339.19,0,0,0.81,15.31,0.81,0,0.81,0.81,0,1.61,0,0,0.81,68.48,0.81,1.61,17.72,614.73,4.03,2.42,1.61,0,0,20.14,0,0.81,2.42,0,0,126.49,0,0,1.61,0,3.22
 48-58,0,0,0,0,4.02,0,316.17,1.15,0.57,0.57,12.05,0,0,0,0,0,1.72,1.15,0.57,0.57,60.82,0.57,0.57,8.03,237.56,0.57,1.15,2.87,0,0,3.44,0,0,0,0.57,0,30.41,0,0,2.87,0,0
 60-70,0,0,0,0,9.82,0,289.55,0,0,2.94,11.78,0,0,0,0.98,0.98,0,1.96,0.98,0,43.19,0,4.91,2.94,198.27,0.98,0,0.98,0,0,0.98,0,0,0,0,0,10.8,0,0,0,0,0
 72-82,0,0,0.98,0,5.89,0.98,107,0,0,2.94,16.69,0,0,0,0.98,0.98,0,0.98,0,0,60.86,0.98,0.98,7.85,107,0.98,0,1.96,0,0,0,0,0,0,0,0,0.98,0,0,1.96,0,0
 84-94,0,0,0,0,14.87,2.12,97.71,0,2.12,0,9.56,2.12,0,0,3.19,0,0,0,1.06,0,45.67,0,3.19,9.56,71.16,2.12,1.06,3.19,0,1.06,6.37,0,0,0,0,0,0,2.12,1.06,4.25,0,0
 96-106,0,0,0,0,6.56,2.19,52.46,0,0,0,9.84,3.28,0,1.09,3.28,1.09,0,0,0,0,28.41,0,0,5.46,57.92,0,0,2.19,0,0,4.37,0,0,0,0,0,1.09,2.19,1.09,2.19,1.09,0
108-118,0,0,0,0,5.36,4.6,39.06,0,0.77,0,9.96,0.77,0,0,3.83,0,1.53,0.77,0,0,15.32,0,0.77,6.89,59.75,0.77,0.77,1.53,0,0,1.53,0,0,0,0,0,0.77,0,0,2.3,0.77,0
120,0,0,0,0,5.88,19.6,64.67,0,0,0,11.76,3.92,0,0,3.92,0,0,0,0,0,23.52,0,0,7.84,84.27,5.88,1.96,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0
