stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,382.16,8012.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.38,0,0,0,0,0,0,0,0,0,0,0
  5-6,674.26,8563.1,0,12.26,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,257.44,36.78,0,0,91.94,0,128.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,239.21,254.99,0,354.88,0,5.26,0,872.73,0,0,0,0,0,233.96,0,0,0,0,0,0,0,0,0,0,0,7231.59,260.24,0,0,2431.56,0,23.66,52.57,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,251.76,0,292.67,0,28.32,0,679.75,0,0,0,0,0,138.47,0,0,0,0,0,0,0,0,0,0,3.15,6287.64,182.52,0,0,1837.83,0,12.59,34.62,3.15,232.88,0,22.03,18.88,0,0,0,0,0
 14-21,1,2,10,71,1077,279,0,823,0,8,0,94,35,28,6,19,35,2,8,3,24,389,5,0,317,6736,120,39,108,143,0,148,15,415,66,18,785,2154,0,0,24,0,20
 24-34,0,0.82,9.85,36.94,473.63,65.67,0,1291.21,13.13,33.66,9.85,138.72,18.06,1.64,16.42,36.94,70.59,18.88,36.12,16.42,73.06,694.44,19.7,1.64,260.21,8279.98,46.79,105.89,114.1,0.82,0.82,404.68,0.82,4.93,47.61,13.95,230.66,2020.13,0,0,158.43,0,70.59
 36-46,0.81,0,5.64,4.03,228.81,26.59,0,2021.42,14.5,24.17,33.03,275.54,16.11,0.81,19.34,55.59,29.81,19.34,33.03,14.5,46.73,747.66,13.7,11.28,203.83,8842.22,24.17,66.06,53.98,0,0.81,352.08,4.83,3.22,26.59,12.09,8.06,2062.51,0,1.61,115.21,0.81,41.89
 48-58,1.15,0,4.02,5.74,304.12,11.48,0,3073.3,18.36,56.81,48.2,554.87,35,3.44,26.4,59.1,26.4,35,38.44,18.94,28.69,1113.76,12.62,44.18,255.34,7309.13,25.25,49.92,76.89,0,5.74,420.6,0.57,0,21.23,16.07,0.57,1580.26,0,2.3,118.2,1.15,48.77
 60-70,0,0,11.78,0.98,265.99,14.72,1.96,3094.74,18.65,60.85,36.32,444.63,60.85,2.94,17.67,57.91,30.43,60.85,32.39,12.76,16.69,959.93,10.8,35.33,125.63,5628.05,19.63,44.17,50.06,0,9.82,358.26,0,0,25.52,16.69,0,750.86,10.8,21.59,97.17,11.78,28.46
 72-82,0,0,29.45,1.96,395.61,85.4,25.52,2459.06,31.41,54.97,52.03,538.93,171.79,3.93,25.52,137.43,70.68,48.1,39.27,34.36,18.65,1224.13,29.45,49.08,194.37,4322.26,13.74,62.83,82.46,0,6.87,525.19,1.96,0,39.27,13.74,0,317.08,35.34,40.25,198.3,35.34,25.52
 84-94,0,0,29.74,3.19,575.62,91.34,63.72,1776.79,47.79,106.2,49.92,347.29,282.5,6.37,18.05,164.62,118.95,55.23,40.36,66.91,36.11,759.36,26.55,57.35,130.63,2262.14,23.36,73.28,86.03,0,8.5,1356.22,0,0,76.47,13.81,0,208.16,110.45,38.23,179.48,31.86,23.36
 96-106,1.09,0,16.39,2.19,597.79,85.24,55.74,1220.71,39.34,115.84,32.79,358.45,310.37,1.09,29.51,197.81,119.12,53.55,76.5,54.64,24.04,678.66,37.16,31.69,132.23,1893.9,21.86,89.61,101.63,1.09,19.67,1236.01,4.37,0,64.48,12.02,0,93.98,104.91,33.88,192.34,32.79,31.69
108-118,0,0,10.72,4.6,566.81,84.26,65.87,932.18,37.53,158.55,29.11,249.7,236.68,0,13.02,156.26,92.68,62.04,45.19,62.81,25.28,483.32,29.87,17.62,102.64,2145.46,16.09,70.47,78.13,0,10.72,910.73,1.53,0,59.75,11.49,0,57.45,110.3,10.72,137.11,21.45,25.28
120,0,0,11.76,0,435.07,82.31,21.56,770.2,29.4,113.67,29.4,278.29,137.18,0,13.72,188.14,56.83,35.28,21.56,19.6,15.68,384.12,13.72,15.68,119.55,1989.18,25.48,56.83,45.08,0,11.76,542.86,1.96,0,37.24,7.84,0,70.55,41.16,11.76,123.47,15.68,3.92
