stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,250.38,7142.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.56,0,0,0,0,0,0,0,0,0,0,0
  5-6,1005.26,14092.03,0,12.26,0,0,0,0,0,0,0,0,0,42.91,0,0,0,0,0,0,0,0,0,0,0,355.52,30.65,0,0,122.59,0,220.67,0,0,0,0,0,0,0,0,0,0,0
  7-9,233.96,291.79,0,449.51,0,5.26,0,1114.57,0,0,0,0,0,354.88,0,0,0,0,0,0,0,0,0,0,0,8932.37,297.04,0,0,3212.29,0,15.77,15.77,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,286.37,0,270.64,0,37.76,0,874.86,0,0,0,0,0,173.08,0,0,0,0,0,0,0,0,0,0,0,5903.71,173.08,0,0,2536.46,0,6.29,18.88,28.32,261.2,0,22.03,12.59,0,0,0,0,0
 14-21,1,2,1,64,1108,502,0,886,0,0,0,38,29,24,6,6,16,2,2,6,19,427,3,0,384,5174,73,4,61,163,0,52,5,1087,29,21,2011,1222,0,0,17,0,17
 24-34,0,0.82,1.64,34.48,295.51,188.8,0,950.55,9.85,1.64,4.93,59.92,20.52,0.82,4.93,24.63,21.34,13.13,9.85,18.06,31.19,571.32,5.75,0.82,192.08,3519.01,18.88,26.27,52.53,0,0,91.12,0.82,5.75,7.39,9.03,340.66,655.86,0,0,62.39,0,24.63
 36-46,0.81,0,1.61,8.86,80.57,10.47,0,688.85,10.47,4.83,11.28,76.54,15.31,0,4.83,13.7,4.03,12.89,10.47,13.7,4.83,384.3,2.42,7.25,120.85,1877.21,12.89,15.31,19.34,0.81,0,45.92,0,3.22,7.25,3.22,9.67,352.08,0,0.81,36.26,0,14.5
 48-58,0.57,0,0.57,2.87,91.81,5.16,0,725.86,4.59,6.89,18.36,140.58,27.54,0,5.16,19.51,5.74,10.33,7.46,26.97,2.87,449.29,6.31,22.38,148.04,1177.45,5.16,4.02,17.21,0,0.57,26.97,0,0.57,4.02,5.16,0,190.5,0,0.57,31.56,0.57,9.18
 60-70,0.98,0,0.98,0,75.58,9.82,0.98,642.9,11.78,4.91,16.69,138.39,41.22,1.96,2.94,14.72,4.91,16.69,3.93,24.54,3.93,380.83,4.91,26.5,83.43,772.46,4.91,11.78,11.78,0,0.98,23.56,0,0.98,3.93,2.94,0,63.8,0.98,8.83,28.46,4.91,9.82
 72-82,0,0,5.89,1.96,106.02,49.08,3.93,471.2,8.83,3.93,21.6,176.7,93.26,0,8.83,54.97,8.83,9.82,14.72,32.39,2.94,432.91,5.89,11.78,141.36,780.42,4.91,6.87,18.65,0,2.94,59.88,0,0,5.89,1.96,0,53.01,1.96,18.65,51.05,12.76,10.8
 84-94,0,0,7.43,1.06,154,54.16,18.05,362.15,5.31,14.87,30.8,114.7,123.2,0,5.31,53.1,24.43,19.12,14.87,42.48,3.19,296.31,3.19,23.36,126.38,485.35,6.37,15.93,27.61,0,3.19,217.72,0,0,12.74,4.25,0,30.8,4.25,9.56,55.23,8.5,5.31
 96-106,1.09,0,4.37,0,201.08,78.68,13.11,292.88,6.56,14.21,25.14,126.77,101.63,0,10.93,81.96,24.04,10.93,15.3,36.06,2.19,349.71,3.28,10.93,130.05,407.63,6.56,13.11,13.11,0,3.28,205.46,0,0,4.37,3.28,0,21.86,3.28,12.02,76.5,15.3,9.84
108-118,0,0,2.3,1.53,324,79.66,21.45,235.92,4.6,39.06,24.51,118.72,56.68,0,7.66,60.51,13.79,13.79,7.66,42.13,9.19,345.45,3.83,7.66,136.34,533.11,13.02,16.85,18.38,0,3.83,245.11,0.77,0,5.36,2.3,0,7.66,6.13,4.6,47.49,8.43,10.72
120,3.92,0,1.96,1.96,337.08,78.39,3.92,199.9,5.88,39.2,19.6,99.95,41.16,0,5.88,54.87,13.72,5.88,7.84,25.48,5.88,280.25,5.88,9.8,143.06,501.71,19.6,3.92,11.76,0,9.8,227.34,0,0,9.8,0,0,9.8,0,5.88,72.51,9.8,1.96
