stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,790.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,337.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,7.89,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,141.95,15.77,0,0,76.23,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,22.03,0,0,53.5,0,0,0,0,0,44.06,0,0,0,0,0,3.15,0,0,0,0,0,396.52,12.59,0,0,182.52,0,9.44,0,6.29,12.59,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,6,143,24,49,0,5,0,11,4,1,2,0,4,0,1,0,1,34,0,0,39,708,7,1,3,10,0,1,0,64,4,22,120,194,0,0,7,0,1
 24-34,0,0,1.64,2.46,87.01,3.28,34.48,0,27.09,2.46,23.8,0,0,4.93,0,3.28,0.82,9.03,1.64,0.82,83.73,1.64,0.82,50.07,1026.07,4.93,10.67,5.75,0,0,2.46,0,0.82,0,7.39,18.88,339.01,0,0,29.55,0,1.64
 36-46,0,0,0,0,32.23,0,27.39,2.42,11.28,11.28,37.87,1.61,0,2.42,0.81,0.81,0.81,9.67,0,0.81,89.43,0.81,1.61,34.64,502.74,4.83,14.5,6.45,0,0.81,3.22,0,0,0,1.61,0,290.04,0,0.81,12.89,0,2.42
 48-58,0,0,0,0,23.53,0,32.71,0,5.74,15.49,59.68,0.57,0.57,0,0,1.15,0,10.33,0,0.57,94.1,0.57,2.87,35.58,166.98,2.3,11.48,6.89,0,0,1.15,0,0,0,0.57,0,143.45,0,1.15,10.9,0,4.59
 60-70,0,0,0,0,37.3,0,37.3,1.96,14.72,23.56,102.08,0.98,0.98,1.96,0,0,0,12.76,2.94,0.98,194.34,0.98,1.96,20.61,112.88,0,15.7,4.91,0,1.96,1.96,0,0,0,0.98,0,72.63,0,4.91,13.74,0.98,8.83
 72-82,0,0,0.98,0,27.49,0.98,38.28,0.98,5.89,26.5,117.8,0.98,0,2.94,0,0.98,1.96,29.45,0,0.98,199.28,0,4.91,24.54,117.8,3.93,29.45,9.82,0,0.98,2.94,0,0,1.96,1.96,0,28.47,0.98,2.94,20.61,8.83,2.94
 84-94,0,0,1.06,0,48.85,2.12,39.3,1.06,13.81,22.3,61.6,6.37,0,2.12,3.19,4.25,6.37,14.87,0,0,156.12,1.06,5.31,15.93,71.16,2.12,10.62,7.43,0,0,5.31,0,0,1.06,1.06,0,35.05,2.12,6.37,23.36,4.25,3.19
 96-106,0,0,0,0,36.06,1.09,50.27,1.09,10.93,18.58,60.11,3.28,0,0,2.19,3.28,1.09,17.49,1.09,0,125.68,2.19,5.46,14.21,61.2,1.09,19.67,8.74,0,1.09,4.37,0,0,1.09,1.09,0,14.21,3.28,4.37,34.97,7.65,2.19
108-118,0,0,0.77,0,45.19,0.77,22.98,0,6.13,10.72,51.32,3.83,0,0.77,0,0.77,3.06,16.09,0.77,0,114.13,1.53,6.13,11.49,83.49,3.06,13.79,7.66,0,0.77,2.3,0,0,0,2.3,0,12.26,1.53,0.77,23.74,2.3,0.77
120,0,0,0,0,41.16,0,21.56,0,13.72,11.76,47.03,1.96,0,1.96,0,1.96,0,3.92,0,0,82.31,0,5.88,5.88,78.39,9.8,9.8,5.88,0,0,1.96,0,0,1.96,1.96,0,3.92,0,1.96,13.72,5.88,1.96
