stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,672.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,594.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,10.51,0,0,0,13.14,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,99.89,2.63,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,122.73,12.59,0,0,31.47,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,126,33,0,28,0,1,0,12,4,0,2,0,0,0,1,0,0,36,0,0,29,368,38,1,16,7,0,0,28,18,4,31,108,0,0,20,0,0
 24-34,0,0,1.64,2.46,59.1,5.75,0,59.92,0,7.39,2.46,11.49,3.28,0,2.46,3.28,0.82,0,18.06,0.82,3.28,65.67,0,0,38.58,551.62,4.93,3.28,28.73,0.82,0.82,2.46,0,16.42,2.46,5.75,150.22,0,0,73.06,0,1.64
 36-46,0,0,0,1.61,14.5,0.81,0,78.96,1.61,5.64,3.22,21.75,2.42,0,2.42,3.22,0,0,17.72,2.42,7.25,65.26,0,0,19.34,310.18,4.83,1.61,20.95,0,0,1.61,0,12.09,0.81,0.81,91.85,0,0.81,34.64,0,5.64
 48-58,0,0,0,0,15.49,1.72,0,78.61,1.72,6.89,2.87,32.13,1.15,0,6.31,4.59,1.15,0.57,14.92,1.72,8.03,73.45,2.3,2.3,12.05,172.14,2.3,5.16,15.49,0,0.57,0,0,6.89,2.3,0,58.53,0,0,36.72,0,3.44
 60-70,0,0,0.98,0,22.58,0,0,71.65,2.94,9.82,2.94,38.28,4.91,0.98,2.94,8.83,0.98,0.98,11.78,0,0.98,79.5,0.98,1.96,11.78,109.93,1.96,0.98,27.48,0,1.96,0.98,0,6.87,2.94,0,23.56,0.98,2.94,32.39,0,7.85
 72-82,0,0,0.98,0,32.39,1.96,0,48.1,0,8.83,3.93,63.81,8.83,0.98,5.89,20.61,6.87,1.96,28.47,0.98,4.91,145.29,0.98,7.85,13.74,90.31,1.96,5.89,43.19,0,1.96,0.98,0,16.69,0.98,0,21.6,0,3.93,76.57,0.98,6.87
 84-94,1.06,0,0,0,42.48,1.06,0,66.91,2.12,13.81,3.19,39.3,12.74,1.06,2.12,19.12,4.25,3.19,26.55,6.37,7.43,66.91,0,11.68,4.25,69.03,2.12,11.68,37.17,0,0,2.12,0,52.04,0,0,10.62,3.19,2.12,53.1,2.12,7.43
 96-106,0,0,0,3.28,56.83,3.28,3.28,60.11,3.28,13.11,4.37,37.16,20.76,0,5.46,32.79,2.19,5.46,41.53,0,5.46,67.76,2.19,5.46,4.37,69.94,1.09,8.74,51.36,0,2.19,3.28,0,32.79,0,0,13.11,5.46,5.46,48.09,5.46,7.65
108-118,0,0,0.77,2.3,45.96,0.77,6.13,68.94,0.77,13.79,4.6,31.4,22.98,0,7.66,25.28,5.36,13.79,33.7,6.13,9.96,62.04,0.77,6.13,11.49,65.87,1.53,12.26,55.92,0,3.06,3.06,0,42.89,1.53,0,7.66,10.72,2.3,48.26,0.77,9.19
120,1.96,0,0,0,62.71,0,0,48.99,1.96,19.6,5.88,31.36,45.08,0,7.84,27.44,7.84,1.96,13.72,9.8,0,58.79,3.92,3.92,13.72,90.15,0,11.76,45.08,0,0,1.96,0,37.24,3.92,0,7.84,1.96,1.96,50.95,1.96,1.96
