stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,1581.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,159.37,1906.32,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,67.43,6.13,0,0,12.26,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,28.92,0,68.35,0,0,0,189.27,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,1146.12,52.57,0,0,410.08,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,66.09,0,6.29,0,169.94,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,1013.32,44.06,0,0,339.87,0,0,12.59,6.29,44.06,0,0,0,0,0,0,0,0
 14-21,0,1,1,13,162,44,0,133,0,1,0,27,2,0,0,0,7,0,0,1,1,86,0,0,65,1427,50,5,18,40,0,17,7,177,10,44,359,440,0,0,5,0,4
 24-34,0,0,1.64,6.57,38.58,3.28,0,245.44,0,0,4.1,29.55,0,0.82,0.82,2.46,0.82,3.28,4.93,5.75,0.82,130.52,0,0,63.21,1799.32,2.46,20.52,18.88,0,0,23.8,0.82,1.64,0,1.64,29.55,381.7,0,0,19.7,0,6.57
 36-46,0,0,0,0.81,11.28,0.81,0,470.51,0,0,3.22,41.09,1.61,0,1.61,2.42,0.81,0.81,1.61,1.61,0.81,87.82,0.81,0.81,29.81,1510.63,1.61,17.72,5.64,0,0,13.7,0.81,0,4.03,0,0.81,310.18,0,0,9.67,0,1.61
 48-58,0,0,0,0,16.64,0.57,0,654.71,0.57,0.57,4.02,78.04,3.44,0,2.87,1.15,0,1.15,4.02,3.44,0,141.16,1.72,5.16,25.82,1237.7,0.57,8.61,5.16,0,0.57,5.74,0,0,1.15,0,0,194.52,0,0.57,6.31,0,4.59
 60-70,0,0,0,0,11.78,0,0,653.69,0.98,0.98,6.87,84.41,3.93,0,0.98,2.94,0.98,1.96,4.91,2.94,1.96,119.75,0,2.94,19.63,915.76,0.98,8.83,2.94,0,1.96,13.74,0,0,1.96,0,0,94.23,0,1.96,2.94,0.98,0
 72-82,0,0,4.91,0,19.63,7.85,0,442.73,0,2.94,7.85,92.28,6.87,0,2.94,4.91,1.96,0.98,3.93,1.96,0.98,188.48,0,9.82,13.74,805.94,0,23.56,9.82,0,0.98,16.69,0.98,0,0.98,0,0,43.19,3.93,3.93,21.6,2.94,1.96
 84-94,0,0,1.06,0,23.36,5.31,1.06,265.51,1.06,3.19,5.31,45.67,7.43,0,2.12,9.56,2.12,2.12,4.25,1.06,2.12,109.39,0,12.74,26.55,384.46,1.06,12.74,8.5,0,0,21.24,0,0,1.06,0,0,23.36,2.12,4.25,10.62,5.31,2.12
 96-106,0,0,2.19,0,28.41,5.46,0,204.36,1.09,0,2.19,52.46,5.46,0,0,9.84,2.19,2.19,0,0,1.09,78.68,1.09,7.65,13.11,310.37,1.09,20.76,10.93,0,3.28,17.49,0,0,2.19,2.19,0,12.02,3.28,1.09,9.84,2.19,2.19
108-118,0,0,0.77,0,29.11,6.13,2.3,165.45,0,3.83,2.3,33.7,9.96,0,2.3,17.62,3.83,0.77,0,0.77,0.77,65.87,0.77,3.06,12.26,432.77,1.53,14.55,5.36,0,0.77,25.28,0.77,0,1.53,0,0,6.89,4.6,2.3,10.72,3.06,0.77
120,0,0,0,0,19.6,21.56,0,145.02,0,5.88,1.96,43.12,13.72,0,0,7.84,3.92,3.92,3.92,5.88,1.96,54.87,1.96,3.92,11.76,352.76,0,5.88,9.8,0,0,19.6,1.96,0,0,0,0,3.92,1.96,3.92,19.6,0,0
