stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,224.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,232.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,15.77,0,36.8,0,0,99.89,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,659.81,52.57,0,0,281.27,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,53.5,0,6.29,122.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,1085.7,34.62,0,0,361.9,0,0,3.15,0,56.65,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,4,55,36,22,0,0,0,8,3,0,3,0,0,0,0,0,1,20,0,0,21,450,10,3,12,14,0,2,0,46,5,2,17,174,0,0,6,0,0
 24-34,0,0,0.82,2.46,16.42,7.39,107.53,0,1.64,0,22.16,0.82,0,2.46,1.64,1.64,0.82,3.28,0,0,70.59,1.64,0,22.98,1072.86,0.82,9.85,12.31,0.82,0,22.98,0,0.82,3.28,0,9.03,220.81,0,0,27.09,0,0
 36-46,0,0,0,0,9.67,2.42,327.91,0,1.61,3.22,45.12,0,0,2.42,0.81,0.81,0,1.61,0,1.61,84.6,0.81,2.42,14.5,933.77,1.61,14.5,4.03,0,0,10.47,1.61,0,0.81,0.81,0,233.64,0,0,13.7,0,1.61
 48-58,0,0,0,0,4.59,1.15,346,0,0.57,1.15,44.76,0,0,1.15,0,0,0,2.87,0.57,2.3,87.22,2.3,2.87,13.2,586.43,0.57,5.16,4.02,0,0,10.33,0,0,0,0,0,122.79,0,0.57,10.33,0,2.87
 60-70,0,0,1.96,0,13.74,3.93,335.68,0,1.96,0.98,45.15,0.98,0.98,1.96,0.98,0,0,0.98,0,0.98,90.3,0,2.94,10.8,561.43,0,2.94,2.94,0,0,11.78,0,0,0.98,0,0,63.8,0,0.98,7.85,0.98,2.94
 72-82,0,0,0,0,13.74,3.93,206.15,0,0.98,5.89,69.7,3.93,0.98,2.94,2.94,2.94,0,3.93,0,0,121.73,0.98,4.91,15.71,452.55,0.98,8.83,4.91,0,0.98,6.87,0,0,0,0,0,27.49,1.96,3.93,15.71,1.96,2.94
 84-94,0,0,1.06,0,18.05,3.19,133.82,0,2.12,3.19,36.11,1.06,0,2.12,11.68,4.25,2.12,3.19,1.06,2.12,74.34,0,3.19,8.5,233.65,2.12,7.43,8.5,0,0,23.36,0,0,3.19,0,0,15.93,1.06,3.19,12.74,3.19,2.12
 96-106,0,0,3.28,0,16.39,9.84,107.1,0,3.28,3.28,36.06,7.65,0,4.37,6.56,2.19,3.28,5.46,0,1.09,68.85,1.09,0,9.84,215.29,0,13.11,9.84,0,1.09,20.76,0,0,1.09,0,0,18.58,2.19,4.37,16.39,0,4.37
108-118,0,0,0.77,0.77,16.09,6.89,93.45,0.77,3.06,1.53,25.28,8.43,0,1.53,9.19,1.53,3.83,2.3,0.77,2.3,55.92,0.77,3.83,7.66,211.41,3.06,7.66,6.13,0,3.06,14.55,0,0,0,0,0,5.36,3.06,1.53,15.32,2.3,0.77
120,0,0,0,0,13.72,0,74.47,0,1.96,1.96,19.6,9.8,0,0,0,1.96,1.96,3.92,0,0,33.32,0,3.92,5.88,146.98,3.92,1.96,11.76,0,1.96,13.72,0,0,0,0,0,9.8,1.96,3.92,9.8,1.96,0
