stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,13.14,47.32,0,0,10.51,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,0,0,28.32,0,6.29,0,3.15,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,317.84,267.49,0,0,15.73,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,1,0,1,21,2077,56,0,31,0,24,0,4,2,17,7,0,14,1,1,0,0,421,9,0,509,231,576,2,24,8,0,4,25,0,91,265,228,0,0,7,0,0
 24-34,0,0.82,2.46,6.57,1826.4,7.39,0,90.29,26.27,128.87,19.7,22.16,1.64,0.82,20.52,1.64,12.31,1.64,9.03,0.82,0.82,1260.01,33.66,4.93,707.58,508.11,320.95,13.13,45.15,0.82,3.28,19.7,1.64,0.82,88.65,111.64,229.84,0,0,22.16,0,1.64
 36-46,0,0,0.81,0,1033.67,3.22,0,82.18,26.59,153.88,77.34,32.23,0,0,17.72,0.81,4.03,0,12.89,3.22,1.61,1533.99,15.31,13.7,501.93,394.78,282.79,14.5,51.56,0,2.42,19.34,0.81,1.61,70.9,8.86,126.49,0,2.42,11.28,0,2.42
 48-58,1.72,0.57,0.57,0,933.58,1.72,0,192.8,23.53,228.95,103.28,45.33,0.57,0,12.62,3.44,1.15,2.87,8.03,1.15,2.3,2260.22,13.2,22.95,387.32,538.23,218.05,9.75,92.38,0,3.44,11.48,0,1.15,37.87,0,135.42,0,4.59,6.89,0,9.18
 60-70,0.98,0,1.96,0,922.63,5.89,0,185.51,31.41,203.18,99.13,55.95,4.91,0.98,5.89,2.94,1.96,0,7.85,0,1.96,2896.47,17.67,26.5,261.08,353.35,150.17,12.76,79.5,0,5.89,16.69,0,0.98,26.5,0,62.82,0.98,20.61,10.8,6.87,6.87
 72-82,0,0,6.87,0.98,961.05,24.54,0.98,346.53,27.49,216.95,167.86,111.91,9.82,0,9.82,7.85,9.82,2.94,10.8,5.89,1.96,3853.02,18.65,53.01,306.28,482.98,96.2,25.52,139.4,0,15.71,24.54,0.98,0.98,12.76,0,54.97,1.96,35.34,16.69,36.32,14.72
 84-94,1.06,0,7.43,0,1793.78,10.62,0,405.7,23.36,402.51,113.64,82.84,9.56,0,5.31,7.43,21.24,8.5,3.19,4.25,3.19,3029.99,26.55,45.67,228.34,198.6,131.69,37.17,160.37,0,5.31,36.11,0,8.5,13.81,0,35.05,5.31,31.86,10.62,24.43,3.19
 96-106,0,0,4.37,0,2164.93,33.88,6.56,287.42,24.04,407.63,99.45,88.52,7.65,0,7.65,8.74,17.49,7.65,6.56,13.11,0,2620.65,45.9,49.18,187.97,370.48,69.94,44.81,212.01,0,9.84,53.55,0,7.65,14.21,0,21.86,9.84,41.53,14.21,39.34,8.74
108-118,0,0,4.6,0.77,2202.14,13.02,2.3,139.41,21.45,559.92,90.38,78.89,3.83,0,3.83,9.96,22.21,3.06,12.26,5.36,0,2340.78,21.45,33.7,180.77,279.58,42.89,29.87,183.83,0,12.26,29.11,0,6.13,6.89,0,9.19,3.06,44.43,9.96,11.49,6.13
120,3.92,0,1.96,0,1659.94,11.76,3.92,146.98,19.6,407.64,88.19,68.59,29.4,0,5.88,11.76,15.68,3.92,7.84,9.8,0,2032.3,23.52,27.44,162.66,252.81,25.48,15.68,145.02,0,11.76,27.44,1.96,0,5.88,0,1.96,1.96,27.44,7.84,17.64,0
