stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,158.14,4309.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,134.85,1434.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,6.13,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.06,18.4,0,13.14,0,0,0,63.09,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,333.85,31.54,0,0,181.38,0,5.26,23.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,25.18,0,12.59,0,116.44,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,597.92,59.79,0,0,239.17,0,9.44,9.44,0,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,9,26,292,63,0,248,0,0,0,39,15,8,8,33,23,3,2,22,29,87,2,0,59,1191,144,6,15,23,0,42,14,139,26,27,158,505,0,0,20,0,28
 24-34,0,0,14.78,22.16,220.81,18.88,0,443.26,1.64,7.39,4.1,75.52,9.85,1.64,9.85,74.7,72.24,9.03,22.16,22.98,67.31,253.64,11.49,0.82,126.41,2280.34,42.68,32.01,51.71,0,0.82,129.7,1.64,4.1,42.68,18.88,81.26,878.32,0,0,77.16,0,103.43
 36-46,0,0,12.89,4.83,94.26,3.22,0,651.79,4.03,7.25,19.34,149.05,9.67,0.81,13.7,104.74,29,25.78,15.31,24.17,45.12,308.57,5.64,12.89,83.79,2303.41,27.39,37.87,36.26,0,0,146.63,3.22,0,35.45,8.06,0.81,799.22,0,0.81,59.62,0,59.62
 48-58,0,0,11.48,1.72,63.12,3.44,0,898,2.3,11.48,19.51,255.34,22.38,0,13.77,91.23,17.21,37.87,16.07,40.74,18.94,310.43,3.44,10.33,70,1568.78,5.16,26.97,30.99,0,1.72,84.92,0.57,0,25.25,8.03,0,394.2,0,2.87,63.12,0,51.07
 60-70,0.98,0,5.89,0,77.54,9.82,0,1560.62,4.91,5.89,25.52,406.35,70.67,0,11.78,112.88,16.69,69.69,24.54,66.74,5.89,433.83,0,17.67,49.08,1806.98,3.93,29.45,37.3,0,5.89,69.69,0.98,0,29.45,4.91,0,313.11,3.93,27.48,73.61,9.82,36.32
 72-82,0,0,30.43,0,94.24,36.32,4.91,1844.54,5.89,8.83,31.41,528.13,219.89,0.98,13.74,205.17,47.12,55.95,35.34,178.66,7.85,484.94,4.91,25.52,57.92,1700.24,2.94,43.19,58.9,0,4.91,67.73,1.96,0,68.72,1.96,0,178.66,12.76,36.32,104.06,25.52,35.34
 84-94,0,0,23.36,1.06,154,23.36,14.87,1531.46,6.37,10.62,13.81,360.03,403.57,0,11.68,208.16,46.73,69.03,72.22,507.65,14.87,335.6,2.12,22.3,54.16,969.64,1.06,41.42,86.03,0,3.19,143.38,0,0,127.44,2.12,0,78.59,72.22,55.23,89.21,25.49,25.49
 96-106,0,0,37.16,3.28,230.59,68.85,15.3,1440.37,8.74,16.39,18.58,414.19,587.95,0,39.34,348.62,69.94,49.18,112.56,797.78,14.21,385.77,7.65,15.3,45.9,1164.97,10.93,93.98,113.66,0,15.3,245.89,2.19,0,163.93,3.28,0,71.04,68.85,52.46,149.72,39.34,25.14
108-118,0.77,0,26.04,5.36,217.53,55.92,10.72,1032.52,3.06,26.04,21.45,310.22,593.62,0,15.32,267.32,39.83,60.51,74.3,1483.67,13.79,315.58,8.43,19.15,55.15,1159.67,7.66,50.55,68.94,0,9.96,176.17,0.77,0,151.66,4.6,0,38.3,61.28,48.26,127.92,22.98,21.45
120,1.96,0,21.56,0,166.58,41.16,0,721.2,5.88,15.68,25.48,276.33,368.44,0,11.76,286.13,15.68,39.2,33.32,795.67,3.92,237.13,5.88,23.52,52.91,1091.6,1.96,33.32,37.24,0,9.8,99.95,0,0,96.03,0,0,37.24,19.6,31.36,92.11,17.64,11.76
