stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,408.52,7933.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.2,0,0,0,0,0,0,0,0,0,0,0
  5-6,153.24,2329.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,18.39,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,5.26,0,13.14,0,0,0,26.29,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,302.3,7.89,0,0,63.09,0,10.51,31.54,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,15.73,0,28.32,0,3.15,0,44.06,0,0,0,0,0,28.32,0,0,0,0,0,3.15,0,0,0,0,0,475.19,44.06,0,0,147.91,0,22.03,28.32,0,31.47,0,0,0,0,0,0,0,0
 14-21,0,0,2,6,84,37,0,23,0,1,0,5,5,7,4,5,19,0,0,4,4,37,1,0,19,193,19,4,7,6,0,36,15,29,16,1,58,133,0,0,6,0,3
 24-34,0,0,1.64,4.1,35.3,22.98,0,68.95,0,11.49,3.28,9.85,1.64,0,4.93,9.03,38.58,2.46,4.1,8.21,12.31,77.98,4.93,0,39.4,671.46,6.57,26.27,9.03,0,0,73.88,1.64,0,27.09,0.82,10.67,173.2,0,0,29.55,0,13.95
 36-46,0,0,0,0,18.53,5.64,0,83.79,0.81,5.64,5.64,29,1.61,0,3.22,11.28,4.83,5.64,3.22,0,10.47,70.9,1.61,0.81,29,859.65,8.86,31.42,8.86,0,0,54.79,3.22,0,9.67,0.81,0,223.98,0,0,23.36,0,15.31
 48-58,0,0,0,0,20.66,2.3,0,255.92,1.15,9.18,8.61,84.92,0.57,1.72,2.87,10.9,4.02,7.46,4.02,2.3,8.61,169.27,4.02,2.87,31.56,1046.62,5.16,18.36,9.75,0,1.72,41.89,0,0,4.02,1.15,0,242.15,0,1.15,14.92,0,18.36
 60-70,0,0,0.98,0,28.46,5.89,0,377.89,0,8.83,8.83,134.47,11.78,0.98,1.96,18.65,5.89,21.59,6.87,4.91,7.85,197.29,2.94,7.85,19.63,963.85,5.89,20.61,12.76,0,2.94,53.98,0,0,8.83,0,0,159.99,2.94,4.91,11.78,2.94,17.67
 72-82,0,0,3.93,1.96,40.25,13.74,0,454.51,3.93,5.89,14.72,209.09,40.25,0.98,1.96,16.69,16.69,13.74,8.83,12.76,4.91,320.02,5.89,9.82,32.39,982.64,1.96,37.3,14.72,0,5.89,62.83,0.98,0,8.83,0.98,0,83.44,4.91,6.87,30.43,10.8,9.82
 84-94,0,0,4.25,0,71.16,14.87,0,315.43,1.06,27.61,12.74,123.2,74.34,2.12,2.12,31.86,25.49,22.3,11.68,26.55,11.68,201.79,6.37,8.5,21.24,436.5,8.5,27.61,26.55,0,4.25,170.99,0,0,21.24,0,0,49.92,11.68,5.31,22.3,9.56,8.5
 96-106,0,0,5.46,0,91.8,15.3,1.09,260.1,0,14.21,8.74,134.42,90.71,0,4.37,51.36,24.04,14.21,18.58,17.49,6.56,186.88,5.46,5.46,20.76,380.31,4.37,40.44,36.06,0,5.46,115.84,2.19,0,15.3,0,0,16.39,12.02,2.19,32.79,13.11,8.74
108-118,0,0,3.83,0,88.09,22.98,7.66,184.6,0.77,16.09,7.66,113.36,68.17,0,6.89,38.3,18.38,25.28,16.85,28.34,6.13,144,3.06,4.6,27.57,414.39,5.36,29.11,16.09,0,2.3,123.32,1.53,0,20.68,1.53,0,14.55,14.55,4.6,18.38,6.89,11.49
120,0,0,0,0,94.07,39.2,7.84,139.14,0,15.68,7.84,68.59,76.43,0,0,56.83,11.76,9.8,9.8,21.56,0,121.51,3.92,7.84,17.64,425.27,13.72,15.68,15.68,0,5.88,119.55,0,0,25.48,0,0,13.72,5.88,7.84,11.76,7.84,3.92
