stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,1515.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,73.56,1017.52,0,6.13,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,24.52,6.13,0,0,12.26,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,5.26,0,5.26,0,0,15.77,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,241.84,2.63,0,0,131.44,0,5.26,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,3.15,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.32,12.59,0,0,141.61,0,0,3.15,3.15,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,42,8,3,0,1,0,2,2,0,1,0,1,0,0,1,0,4,0,0,6,45,2,1,26,4,0,4,1,48,0,4,65,14,0,0,1,0,0
 24-34,0,0,0,0.82,13.13,0.82,0.82,0,0.82,0,1.64,0.82,0,0,0.82,3.28,0,0.82,0,0,9.03,0.82,0,13.95,22.16,1.64,0,0,0,0,32.83,0,0.82,0.82,0.82,5.75,7.39,0,0,0.82,0,0
 36-46,0,0,0,0,3.22,0,3.22,0,0,0.81,0,0.81,0,0,3.22,0.81,0,1.61,0,0,4.83,3.22,0,5.64,10.47,0,1.61,0,0,0,37.87,0,0,0.81,0,0,3.22,0,0,0.81,0,1.61
 48-58,0,0,0,0,7.46,0,1.72,0.57,0.57,1.15,2.3,0,0,0,9.18,0,0,1.15,0.57,0,5.16,1.15,0.57,4.59,10.33,0,0.57,0.57,0,0,24.1,0,0,0,0,0,2.3,0,0,2.87,0,1.15
 60-70,0,0,0,0,8.83,0,3.93,0,4.91,0.98,0,0,0,0,6.87,0.98,0,0.98,2.94,0,11.78,0.98,0,4.91,6.87,0,2.94,0.98,0,0,44.17,0,0,0,0,0,0.98,0.98,0,0,0,0
 72-82,0,0,0.98,0,21.6,0,2.94,0,2.94,3.93,7.85,4.91,0.98,0.98,17.67,0.98,0,2.94,2.94,0.98,23.56,6.87,0.98,1.96,22.58,0,3.93,0,0,0,31.41,0,0,0,0,0,1.96,3.93,0,4.91,0,0
 84-94,0,0,1.06,0,46.73,1.06,1.06,0,4.25,2.12,1.06,38.23,0,0,22.3,4.25,0,0,0,0,22.3,2.12,2.12,1.06,10.62,0,14.87,2.12,0,0,89.21,0,0,1.06,0,0,0,12.74,1.06,1.06,4.25,0
 96-106,0,0,1.09,0,48.09,3.28,6.56,0,1.09,3.28,10.93,60.11,0,1.09,17.49,10.93,0,2.19,4.37,0,22.95,1.09,0,1.09,18.58,0,33.88,0,0,0,48.09,0,0,2.19,0,0,1.09,25.14,1.09,6.56,0,1.09
108-118,0,0,3.06,0,69.7,0,3.06,0,6.89,0.77,4.6,104.94,0,0.77,13.02,8.43,0.77,1.53,3.83,0,24.51,1.53,0,2.3,26.81,0.77,22.21,1.53,0,0,88.85,0,0,2.3,0.77,0,0,22.21,1.53,6.13,2.3,1.53
120,0,0,0,0,56.83,0,1.96,0,3.92,1.96,1.96,39.2,0,0,23.52,0,0,0,0,0,19.6,3.92,0,5.88,21.56,0,5.88,0,0,1.96,52.91,0,0,1.96,0,0,0,7.84,0,1.96,0,1.96
