stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,224.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,140.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,5.26,0,0,0,7.89,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,73.6,7.89,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.03,6.29,0,0,34.62,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,7,6,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,1,0,3,35,0,2,1,0,0,0,5,1,0,2,31,0,0,1,0,0
 24-34,0,0,0.82,0,3.28,1.64,0,10.67,0,0.82,0.82,3.28,0.82,0.82,2.46,0,31.19,0,0,0.82,0,13.95,1.64,0,9.03,135.44,0.82,3.28,0.82,0,0,1.64,0,0.82,0,4.1,54.18,0,0,5.75,0,0
 36-46,0,0,0,0,4.83,0,0,20.14,0,0,1.61,5.64,0,0,0.81,0,15.31,0,0.81,0,0,16.11,0,0.81,3.22,216.73,0,5.64,0,0,0,3.22,0,0.81,0,0,74.12,0,0,8.86,0,0.81
 48-58,0.57,0,0,0,2.3,0.57,0,48.2,0.57,0,2.3,6.89,0,1.15,1.15,0,7.46,0,0.57,0.57,1.15,15.49,0.57,0.57,2.3,247.31,0.57,5.74,0.57,0,0,0,0,0,0,0,56.81,0,0,1.72,0,0.57
 60-70,0,0,1.96,0,5.89,1.96,0,129.56,0,1.96,3.93,20.61,0,0.98,0,0,5.89,0.98,0.98,0,0,34.35,0,0,4.91,409.29,0,4.91,3.93,0,0,4.91,0,0,0,0,71.65,0,0,6.87,0,0.98
 72-82,0,0,1.96,0,2.94,14.72,0,160.01,0.98,0,3.93,39.27,0.98,0,0.98,0,11.78,0.98,5.89,0.98,0.98,58.9,1.96,0.98,5.89,359.29,1.96,10.8,3.93,0,0,7.85,0,0,0,0,39.27,0.98,0.98,1.96,2.94,3.93
 84-94,0,0,0,0,9.56,12.74,0,87.09,2.12,0,3.19,18.05,4.25,1.06,2.12,2.12,9.56,0,1.06,2.12,0,37.17,1.06,1.06,7.43,209.22,0,4.25,7.43,0,0,16.99,0,1.06,1.06,0,24.43,1.06,2.12,6.37,1.06,1.06
 96-106,0,0,0,0,8.74,13.11,0,86.33,2.19,1.09,1.09,27.32,3.28,0,1.09,4.37,17.49,0,1.09,2.19,1.09,42.62,2.19,2.19,2.19,202.18,0,14.21,9.84,0,2.19,12.02,0,0,0,0,13.11,1.09,3.28,10.93,1.09,2.19
108-118,0,0,0,0,6.89,10.72,0.77,78.13,2.3,3.06,2.3,22.98,0.77,0,0,3.83,11.49,1.53,0.77,3.83,0,34.47,0.77,2.3,3.06,188.43,0,8.43,7.66,0,0,7.66,0,0.77,3.06,0,6.89,1.53,1.53,6.13,1.53,3.06
120,0,0,0,0,9.8,13.72,1.96,43.12,0,0,1.96,19.6,1.96,0,5.88,3.92,7.84,0,1.96,1.96,1.96,11.76,0,1.96,0,170.5,1.96,5.88,7.84,0,0,5.88,0,0,0,0,0,0,0,11.76,1.96,0
