stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,500.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,852.02,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,13.14,0,21.03,0,0,65.72,0,0,0,0,0,28.92,0,0,0,0,0,0,0,0,0,0,0,504.71,26.29,0,0,202.41,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,31.47,0,3.15,53.5,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,597.92,25.18,0,0,251.76,0,0,9.44,0,31.47,0,0,0,0,0,0,0,0
 14-21,1,0,0,1,28,6,18,0,0,0,6,1,0,2,0,1,0,0,0,0,12,0,0,13,197,1,2,1,3,0,3,0,28,2,3,28,74,0,0,1,0,0
 24-34,0,0,0,0.82,19.7,2.46,50.07,0,0,2.46,4.1,0.82,0,1.64,0.82,2.46,0,0,0.82,0.82,44.33,0,0,14.78,628.78,1.64,7.39,8.21,0,0,6.57,0,0.82,0.82,0,6.57,148.57,0,0,5.75,0,1.64
 36-46,0,0,0,0,2.42,0.81,154.69,0,0,0.81,17.72,0.81,0,0.81,0,0,1.61,0,0.81,0.81,47.53,0,2.42,18.53,761.36,2.42,5.64,0.81,0,0,6.45,0,0.81,0,0,0,190.14,0,0,1.61,0,0
 48-58,0,0,0,0,4.59,2.3,219.77,0,1.72,2.3,45.9,0.57,0,0.57,0.57,0,1.15,0,0,1.72,63.12,0,0.57,9.75,543.39,1.72,3.44,0.57,0,0,4.02,0,0,1.72,0,0,123.94,0,0,4.02,0,1.72
 60-70,0,0,0.98,0,8.83,0.98,313.11,0,3.93,1.96,36.32,0,0,0,0.98,0,0.98,0.98,0,0.98,64.78,0.98,1.96,15.7,519.23,0.98,1.96,1.96,0,0.98,3.93,0,0,0,0,0,70.67,0,2.94,1.96,0,0.98
 72-82,0,0,0.98,0,3.93,0.98,191.42,0,0,4.91,48.1,0,0,0.98,0.98,0.98,0.98,0,0.98,1.96,66.75,0,0.98,8.83,364.2,0.98,0.98,0,0,0,1.96,0,0,0.98,0,0,35.34,2.94,2.94,4.91,1.96,2.94
 84-94,0,0,0,0,12.74,2.12,143.38,0,1.06,3.19,30.8,2.12,0,1.06,5.31,0,2.12,3.19,2.12,1.06,40.36,1.06,0,7.43,201.79,1.06,2.12,3.19,0,1.06,10.62,0,0,1.06,0,0,16.99,2.12,1.06,2.12,1.06,2.12
 96-106,0,0,0,1.09,4.37,3.28,93.98,1.09,1.09,2.19,30.6,0,0,5.46,0,4.37,0,1.09,2.19,1.09,34.97,1.09,0,4.37,145.35,1.09,6.56,3.28,0,0,4.37,0,0,1.09,0,0,8.74,0,2.19,2.19,3.28,0
108-118,0,0,0.77,0.77,2.3,3.06,59.75,0.77,1.53,3.06,15.32,3.06,0,0.77,3.06,1.53,3.06,0.77,0,1.53,28.34,0,0,7.66,153.19,0,0.77,4.6,0,0,5.36,0,0,0,0,0,1.53,0.77,0.77,4.6,0.77,1.53
120,0,0,1.96,0,9.8,0,56.83,0,1.96,1.96,23.52,7.84,0,0,3.92,3.92,1.96,0,0,0,31.36,1.96,1.96,0,123.47,0,0,9.8,0,0,3.92,0,0,3.92,0,0,1.96,0,0,5.88,1.96,0
