stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,67.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,343.26,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,7.89,0,5.26,0,0,0,26.29,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,162.98,7.89,0,0,47.32,0,105.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,28.32,0,6.29,0,34.62,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,601.07,15.73,0,0,116.44,0,66.09,0,18.88,0,9.44,0,0,0,0,0,0
 14-21,0,0,2,3,242,22,0,20,0,4,0,19,3,4,0,2,25,0,0,1,2,34,10,0,28,472,21,4,5,7,0,1060,65,3,11,61,151,0,0,7,0,1
 24-34,0,0,2.46,8.21,354.61,22.98,0,241.33,3.28,47.61,5.75,32.83,4.93,3.28,10.67,11.49,106.71,0.82,16.42,13.95,13.13,235.59,45.15,1.64,132.98,2443.69,22.16,50.07,18.06,0,0.82,2066.09,0,13.13,18.06,36.12,343.12,0,0,67.31,0,18.88
 36-46,0,0,0.81,0.81,142.6,4.83,0,235.26,4.83,56.4,3.22,47.53,3.22,1.61,4.03,2.42,41.09,1.61,0.81,4.03,8.86,132.94,41.09,0,55.59,1305.99,16.11,33.03,11.28,0,0,2615.2,0,4.83,1.61,2.42,289.24,0,0,29,0,16.11
 48-58,0,0,0,0,82.05,5.74,0,465.36,2.3,77.46,10.9,98.69,2.3,2.87,6.89,4.59,20.08,1.15,0.57,2.3,12.62,199.68,28.12,9.75,39.02,1224.5,5.74,27.54,4.02,0.57,1.72,2119.64,0,0.57,0,0,279.44,0,1.15,20.66,0,23.53
 60-70,0,0,0.98,0,128.58,9.82,0,315.07,5.89,70.67,4.91,52.02,0.98,1.96,1.96,5.89,23.56,0.98,3.93,1.96,2.94,109.93,21.59,2.94,12.76,581.06,8.83,22.58,3.93,0,1.96,1992.49,0,1.96,0,0,87.36,3.93,0.98,9.82,0.98,7.85
 72-82,0,0,0,0,213.02,19.63,0,219.89,0.98,78.53,9.82,64.79,21.6,0.98,1.96,5.89,60.86,0,7.85,3.93,0.98,111.91,28.47,6.87,7.85,430.95,3.93,25.52,5.89,0,0,1820,0,0,2.94,0,35.34,24.54,6.87,21.6,5.89,9.82
 84-94,0,0,1.06,0,491.72,30.8,1.06,176.3,2.12,214.53,2.12,44.61,43.54,2.12,0,16.99,147.62,4.25,1.06,5.31,6.37,106.2,44.61,4.25,16.99,282.5,2.12,87.09,8.5,0,2.12,5103.09,0,6.37,2.12,0,10.62,76.47,2.12,12.74,3.19,8.5
 96-106,0,0,2.19,1.09,646.97,46.99,10.93,242.61,2.19,249.17,9.84,66.66,114.75,0,2.19,29.51,175.95,5.46,17.49,17.49,2.19,146.44,79.78,6.56,22.95,451.35,3.28,114.75,8.74,0,2.19,4926.55,0,6.56,4.37,0,13.11,108.19,4.37,24.04,5.46,9.84
108-118,0,0,3.06,0.77,644.17,16.85,14.55,156.26,2.3,382.22,9.19,58.98,132.51,0,1.53,12.26,202.98,4.6,10.72,11.49,0,160.85,88.85,2.3,22.21,422.05,3.06,68.94,9.19,0,3.83,4928.97,0,3.06,4.6,0,15.32,114.13,1.53,15.32,7.66,7.66
120,0,0,0,0,497.79,29.4,5.88,105.83,5.88,248.89,3.92,37.24,45.08,1.96,1.96,7.84,92.11,1.96,5.88,7.84,1.96,123.47,43.12,5.88,9.8,331.2,1.96,23.52,3.92,0,1.96,2751.54,1.96,3.92,1.96,0,7.84,21.56,3.92,15.68,3.92,3.92
