stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,158.14,4388.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0
  5-6,110.33,747.82,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,2.63,0,0,0,10.51,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,113.03,7.89,0,0,55.2,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,3.15,0,25.18,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,185.67,12.59,0,0,72.38,0,6.29,3.15,18.88,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,2,19,11,0,6,0,0,0,2,3,13,2,0,2,0,1,1,1,9,0,0,7,89,8,1,1,1,0,12,29,2,2,26,31,0,0,5,0,0
 24-34,0.82,0,1.64,0.82,20.52,2.46,0,25.45,0,0.82,0,6.57,0.82,0.82,0.82,2.46,4.1,0.82,1.64,1.64,1.64,22.16,0.82,0,17.24,217.53,0,4.93,1.64,0,0,60.74,0,1.64,0,8.21,46.79,0,0,13.13,0,2.46
 36-46,0,0,0,0,5.64,0,0,38.67,0.81,0,0.81,13.7,0,1.61,0.81,1.61,1.61,0.81,2.42,0,1.61,24.17,3.22,0,8.86,248.95,0.81,5.64,0,0,0,29,0,0.81,0,0,47.53,0,0,4.03,0,1.61
 48-58,0,0,0.57,0,8.61,0,0,92.96,1.15,1.15,3.44,16.64,0.57,1.15,0,1.72,0,0,0.57,0,2.3,44.18,0.57,1.15,6.89,249.61,0.57,4.02,2.87,0,0.57,25.82,0,0.57,0,0,35,0,0,4.02,0,3.44
 60-70,0,0,0,0,11.78,2.94,0,170.78,2.94,1.96,1.96,22.58,1.96,0,0,1.96,1.96,1.96,2.94,0,1.96,62.82,0.98,0.98,3.93,265.01,1.96,1.96,4.91,0,0.98,31.41,0,0,0,0,29.45,0,0,7.85,0,0.98
 72-82,0,0,3.93,0,17.67,3.93,0,174.74,0,2.94,0.98,31.41,10.8,0,0.98,8.83,5.89,1.96,4.91,2.94,2.94,92.28,2.94,5.89,9.82,220.87,0.98,10.8,3.93,0,0.98,35.34,0,0,0,0,20.61,1.96,0.98,20.61,3.93,1.96
 84-94,0,0,5.31,0,43.54,6.37,0,101.96,0,4.25,2.12,25.49,11.68,1.06,1.06,11.68,2.12,2.12,4.25,2.12,4.25,48.85,4.25,5.31,10.62,104.08,1.06,0,7.43,0,1.06,82.84,0,0,0,0,11.68,4.25,3.19,11.68,2.12,2.12
 96-106,0,0,0,0,40.44,7.65,0,99.45,0,4.37,1.09,30.6,16.39,0,2.19,12.02,5.46,3.28,5.46,3.28,1.09,66.66,4.37,4.37,3.28,121.31,5.46,10.93,9.84,0,1.09,76.5,0,1.09,0,0,4.37,4.37,1.09,21.86,6.56,3.28
108-118,0,0,3.06,0,36,3.06,3.06,62.81,4.6,6.89,2.3,16.85,9.19,0,0,13.79,5.36,4.6,3.83,4.6,2.3,45.96,4.6,0.77,6.89,119.49,0.77,7.66,7.66,0,1.53,58.21,0,3.06,3.83,0,3.06,4.6,0.77,11.49,1.53,3.83
120,0,0,0,0,45.08,0,1.96,37.24,1.96,5.88,1.96,17.64,1.96,0,0,15.68,5.88,1.96,0,3.92,0,25.48,3.92,3.92,3.92,119.55,3.92,5.88,5.88,0,0,35.28,0,0,1.96,0,0,5.88,0,0,3.92,0
