stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,44.06,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,69.23,3.15,0,0,28.32,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,26,79,24,0,4,0,0,0,12,8,0,4,0,0,0,0,0,1,26,0,0,96,215,2,0,0,1,0,0,39,4,45,574,123,0,0,2,0,0
 24-34,0,0,0,4.1,13.13,2.46,0,78.8,0.82,0,1.64,18.06,0,0,9.85,0.82,2.46,0,0,1.64,0.82,53.36,0,0,63.21,769.96,1.64,0.82,3.28,0,0,2.46,0,0.82,3.28,95.22,315.21,0,0,10.67,0,0
 36-46,0,0,0,0,4.83,1.61,0,274.73,0.81,0,0.81,18.53,0,0,4.83,0.81,0.81,1.61,1.61,0.81,0,77.34,0,2.42,38.67,1724.94,0,0,0.81,0,0.81,3.22,0,1.61,0.81,0.81,576.86,0,0,8.86,0,1.61
 48-58,0,0,0.57,0,14.92,1.72,0,612.25,2.87,0.57,2.87,78.04,0,0,5.74,0.57,0,1.72,2.3,0,1.15,163.53,1.15,4.02,64.27,2218.9,1.15,1.15,8.03,0,0.57,6.89,0,0.57,0.57,0,624.87,0,0.57,13.2,0,0.57
 60-70,0,0,0.98,0,16.69,1.96,0,1052.19,5.89,1.96,2.94,97.17,0,0,5.89,1.96,0.98,2.94,1.96,0,0,259.12,0.98,3.93,66.74,2666.8,4.91,0,6.87,0,1.96,0,0,1.96,0,0,499.59,0.98,2.94,5.89,1.96,0
 72-82,0,0,1.96,0,28.47,4.91,0,902.15,7.85,0.98,5.89,102.09,3.93,0,3.93,5.89,0,2.94,0.98,0.98,0,337.69,0.98,5.89,53.99,2164.56,0,2.94,6.87,0,2.94,2.94,0,0.98,0,0,233.64,6.87,7.85,29.45,5.89,6.87
 84-94,0,0,0,0,39.3,8.5,0,587.31,9.56,2.12,4.25,93.46,4.25,1.06,6.37,14.87,2.12,5.31,2.12,0,2.12,214.53,0,8.5,56.29,1083.28,2.12,2.12,8.5,0,1.06,12.74,0,2.12,0,0,140.19,9.56,13.81,24.43,6.37,3.19
 96-106,0,0,0,0,34.97,9.84,0,455.72,10.93,3.28,3.28,76.5,0,0,10.93,7.65,0,3.28,2.19,0,1.09,196.71,2.19,7.65,37.16,901.6,2.19,2.19,10.93,0,7.65,10.93,0,1.09,1.09,0,54.64,9.84,5.46,20.76,3.28,4.37
108-118,0,0,0.77,0,25.28,3.83,1.53,351.58,2.3,2.3,1.53,55.92,3.83,0,3.06,9.19,1.53,10.72,0.77,0.77,0.77,136.34,0.77,3.83,45.96,916.09,0,2.3,13.79,0,2.3,3.06,0,0,2.3,0,48.26,3.83,2.3,13.02,0.77,1.53
120,0,0,0,0,23.52,3.92,0,307.69,9.8,1.96,0,56.83,5.88,0,0,13.72,0,1.96,3.92,9.8,0,117.59,0,3.92,58.79,987.73,1.96,1.96,9.8,0,1.96,11.76,0,0,0,0,45.08,1.96,1.96,19.6,1.96,1.96
