stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,474.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,220.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,13.14,0,0,31.54,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,260.24,5.26,0,0,126.18,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,15.73,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.11,3.15,0,0,100.7,0,3.15,6.29,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,28,12,16,0,0,0,11,4,0,3,0,0,0,0,0,0,19,0,0,13,353,12,3,0,7,0,3,1,48,2,1,27,134,0,0,4,0,0
 24-34,0,0,0,0.82,9.03,2.46,105.07,0,0,1.64,11.49,1.64,0,1.64,2.46,2.46,1.64,0.82,0.82,0,55.82,0,0,25.45,727.28,4.1,5.75,4.93,0,0,8.21,0,0.82,1.64,0.82,5.75,148.57,0,0,14.78,0,1.64
 36-46,0,0,0,0,11.28,0.81,232.03,0,0,1.61,7.25,0,0,1.61,0.81,0,0.81,0.81,0,1.61,68.48,0,2.42,16.92,704.96,0.81,8.86,3.22,0,0,13.7,0,0.81,0,0.81,0,155.49,0,0,3.22,0,4.03
 48-58,0,0,0,0,5.16,0.57,333.38,0,1.72,3.44,24.67,0,0,1.15,2.3,1.72,2.3,0,0.57,1.15,63.69,1.72,4.02,16.64,453.88,1.15,5.16,1.15,0,0.57,5.74,0,0,0.57,0,0,72.3,0,0,4.02,0,2.87
 60-70,0,0,0,0,9.82,0,348.44,0,0,0.98,30.43,2.94,0,0,1.96,0,1.96,3.93,0,0.98,69.69,0,3.93,10.8,505.48,0.98,7.85,1.96,0,0,1.96,0,0,0.98,0.98,0,65.76,0,0.98,0.98,0.98,0.98
 72-82,0,0,0.98,0,6.87,1.96,242.47,0,0.98,5.89,37.3,2.94,0.98,0.98,0.98,1.96,1.96,1.96,0,0,106.02,0,5.89,10.8,474.14,0.98,18.65,2.94,0,0.98,2.94,0,0,0,0,0,35.34,0.98,0.98,11.78,0,2.94
 84-94,0,0,0,0,19.12,2.12,152.93,0,3.19,2.12,33.99,3.19,0,0,9.56,2.12,2.12,2.12,1.06,0,53.1,0,7.43,8.5,238.96,3.19,9.56,8.5,0,3.19,21.24,0,0,0,1.06,0,13.81,2.12,1.06,6.37,2.12,4.25
 96-106,0,0,0,1.09,17.49,3.28,115.84,0,2.19,0,29.51,4.37,0,3.28,8.74,0,5.46,1.09,1.09,0,55.74,1.09,1.09,3.28,213.11,1.09,24.04,6.56,0,0,13.11,0,0,0,0,0,10.93,0,3.28,3.28,4.37,4.37
108-118,0,0,0,0,26.81,4.6,96.51,0.77,0.77,4.6,31.4,3.83,0,5.36,6.13,0,3.83,0.77,3.06,2.3,42.89,0,0.77,9.19,287.24,1.53,9.19,9.96,0,0,9.96,0,0,0.77,0.77,0,2.3,4.6,1.53,12.26,0.77,0
120,0,0,0,0,27.44,0,68.59,1.96,5.88,3.92,35.28,1.96,0,0,5.88,0,3.92,5.88,1.96,1.96,25.48,0,1.96,3.92,254.77,3.92,7.84,1.96,0,0,5.88,1.96,0,1.96,0,0,7.84,0,1.96,9.8,1.96,0
