stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,105.42,2134.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,122.59,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,12.26,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.57,26.29,0,44.69,0,0,0,73.6,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,612.49,10.51,0,0,210.3,0,7.89,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,9.44,0,3.15,0,40.91,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,355.61,12.59,0,0,103.85,0,0,3.15,0,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,2,96,18,0,37,0,0,0,2,2,1,1,0,0,0,0,0,2,31,0,0,35,339,15,3,11,16,0,13,0,50,2,1,36,110,0,0,2,0,0
 24-34,0,0,0,0.82,37.76,1.64,0,76.34,0,4.93,0,10.67,0,0,0.82,0.82,2.46,0.82,2.46,0,9.85,64.03,0.82,0.82,19.7,671.46,7.39,10.67,4.93,0,0,44.33,0,0,2.46,0,5.75,111.64,0,0,13.95,0,3.28
 36-46,0,0,0,0,17.72,0.81,0,152.27,1.61,4.83,3.22,20.95,0,0,0.81,0.81,1.61,1.61,0.81,0,11.28,65.26,0,2.42,16.11,519.66,5.64,10.47,3.22,0,0,53.98,0,0,0.81,0.81,0,121.66,0,0,5.64,0,4.03
 48-58,0,0,0.57,0,9.18,0,0,190.5,0,2.87,4.02,61.97,0.57,0,0.57,2.3,1.72,0.57,5.16,0,10.33,94.1,1.15,2.3,22.38,403.96,0.57,6.89,4.02,0,1.15,36.15,0,0,0,0,0,94.1,0,0.57,7.46,0,4.02
 60-70,0,0,0,0,14.72,0.98,0,198.27,0.98,4.91,4.91,62.82,0,0,0.98,0.98,0,0,3.93,0,2.94,107.97,0.98,3.93,10.8,422.05,0.98,6.87,2.94,0,0.98,53,0,0,0.98,0.98,0,53.98,0.98,2.94,18.65,0,4.91
 72-82,0,0,0,0,16.69,5.89,0,189.46,1.96,3.93,1.96,69.7,0.98,0,1.96,3.93,0.98,0,7.85,0,3.93,119.76,0.98,4.91,11.78,369.1,0.98,13.74,8.83,0,2.94,63.81,0,0,0,0.98,0,30.43,0.98,4.91,8.83,3.93,1.96
 84-94,0,0,0,0,25.49,4.25,0,142.31,0,12.74,2.12,40.36,4.25,0,0,9.56,6.37,3.19,6.37,0,10.62,97.71,4.25,4.25,12.74,204.97,1.06,13.81,9.56,0,0,227.28,0,0,0,0,0,23.36,6.37,1.06,4.25,2.12,3.19
 96-106,0,0,0,0,39.34,8.74,2.19,97.26,2.19,7.65,2.19,56.83,5.46,0,0,6.56,4.37,5.46,7.65,0,1.09,83.06,6.56,6.56,7.65,186.88,0,14.21,4.37,0,2.19,195.62,0,0,2.19,0,0,6.56,7.65,3.28,13.11,2.19,6.56
108-118,0,0,0,0,41.36,3.83,0.77,92.68,0,13.79,4.6,52.85,4.6,0,1.53,8.43,7.66,6.89,3.83,2.3,5.36,49.02,6.89,3.06,8.43,248.94,2.3,7.66,6.89,0,1.53,134.81,0,0,0,0,0,7.66,6.13,4.6,3.06,2.3,3.83
120,0,0,0,0,31.36,13.72,0,94.07,0,9.8,5.88,50.95,7.84,0,1.96,5.88,1.96,5.88,1.96,0,3.92,29.4,3.92,3.92,13.72,219.5,1.96,15.68,3.92,1.96,1.96,101.91,0,0,0,0,0,1.96,0,0,3.92,0,1.96
