stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,961.99,14429.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,1869.54,23930.1,0,42.91,0,0,0,0,0,0,0,0,0,79.69,0,0,0,0,0,0,0,0,0,0,0,692.65,73.56,0,0,251.32,0,324.87,0,0,0,0,0,0,0,0,0,0,0
  7-9,205.04,523.11,0,783.36,0,5.26,0,1858.5,0,0,0,0,0,433.74,0,0,0,0,0,0,0,0,0,0,0,15107.21,247.1,0,0,5430.92,0,21.03,23.66,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,292.67,0,292.67,0,69.23,0,1114.03,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,8858.72,72.38,0,0,1856.71,0,0,6.29,0,188.82,0,0,12.59,0,0,0,0,0
 14-21,0,0,0,10,1679,184,0,470,0,1,0,56,28,3,12,12,18,0,1,0,4,238,1,0,131,4828,16,8,35,40,0,5,0,68,22,4,47,1190,0,0,32,0,3
 24-34,0.82,0.82,0,4.93,430.95,13.13,0,600.05,0,18.06,1.64,89.47,2.46,0.82,13.13,36.12,0,5.75,0.82,1.64,6.57,282.37,0,1.64,106.71,5095.05,7.39,6.57,17.24,0,0,9.03,0,1.64,4.1,0.82,9.85,1131.14,0,0,134.62,0,4.93
 36-46,0,0,0,0,112.79,4.03,0,1143.24,0,11.28,5.64,258.62,3.22,0,12.09,24.17,0.81,4.83,0.81,0.81,2.42,165.16,2.42,10.47,65.26,4022.71,0.81,4.03,12.09,0,0.81,4.83,0,0,3.22,0,0,1039.31,0,0,84.6,0,3.22
 48-58,0,0,0,0,95.25,4.59,0,1200.97,0.57,18.36,12.05,368.96,1.72,0,9.75,30.41,0,6.31,1.72,1.72,0,218.62,1.15,21.23,57.38,1847.65,2.3,2.87,7.46,0,0,2.3,0,0,0,0.57,0,661.6,0,1.72,67.71,1.15,3.44
 60-70,0,0,0,0,61.84,5.89,0,851.96,0.98,14.72,8.83,356.29,7.85,0,7.85,30.43,1.96,6.87,3.93,0,0,287.59,0,31.41,27.48,848.03,0,1.96,11.78,0,3.93,0.98,0,0,0,0,0,181.58,0.98,10.8,73.61,11.78,0
 72-82,0,0,3.93,0,107,20.61,0,535.99,0,27.49,12.76,437.82,25.52,0,8.83,89.33,2.94,2.94,7.85,0,1.96,377.94,1.96,41.23,30.43,666.55,0,3.93,13.74,0,3.93,5.89,0,0,2.94,0,0,67.73,0,19.63,136.45,34.36,4.91
 84-94,0,0,0,0,177.36,11.68,0,487.48,1.06,30.8,13.81,266.57,39.3,0,6.37,112.58,2.12,13.81,3.19,0,1.06,228.34,1.06,53.1,20.18,458.8,1.06,3.19,13.81,0,3.19,1.06,0,0,3.19,0,0,71.16,2.12,14.87,108.33,39.3,5.31
 96-106,0,0,3.28,0,181.41,24.04,1.09,361.73,0,21.86,5.46,265.56,25.14,0,24.04,167.21,5.46,7.65,7.65,1.09,0,210.92,0,28.41,12.02,406.54,1.09,7.65,15.3,0,7.65,3.28,0,0,0,0,0,28.41,1.09,10.93,130.05,41.53,3.28
108-118,0,0,3.06,0.77,219.83,18.38,0.77,288,0,44.43,5.36,214.47,22.21,0,7.66,140.17,4.6,10.72,3.06,2.3,3.83,157.02,3.06,16.85,5.36,470.3,0,3.83,21.45,0,6.13,4.6,0,0,1.53,0,0,20.68,6.89,3.06,114.13,17.62,16.09
120,3.92,0,3.92,0,111.71,17.64,0,223.42,0,33.32,3.92,174.42,27.44,0,11.76,139.14,5.88,1.96,7.84,0,1.96,135.23,0,11.76,5.88,368.44,5.88,1.96,5.88,0,1.96,5.88,0,0,0,0,0,5.88,0,1.96,54.87,25.48,5.88
