stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,7.89,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.54,2.63,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.41,6.29,0,0,12.59,0,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,7,42,4,0,5,0,0,0,1,8,0,2,0,0,0,0,0,0,31,0,0,18,28,6,0,0,1,0,2,2,7,2,0,5,18,0,0,6,0,0
 24-34,0,0,0,5.75,36.94,0.82,0,15.6,0,4.1,2.46,7.39,2.46,0,14.78,0,0.82,0,0.82,0.82,0,139.55,0.82,0.82,74.7,96.04,9.03,0,8.21,0,0,11.49,0,0,7.39,0,3.28,41.04,0,0,27.91,0,7.39
 36-46,0,0,0,0,13.7,2.42,0,29,0,1.61,8.06,58.01,0,0.81,18.53,0,0.81,0,1.61,0,0.81,321.46,0,14.5,83.79,120.04,19.34,4.83,12.09,0,0.81,5.64,0.81,0,1.61,0.81,0,56.4,0,1.61,32.23,0.81,9.67
 48-58,0.57,0,0,0,8.61,4.59,0,37.3,0,2.87,10.33,106.73,0,0,14.92,0,0.57,1.72,0.57,0.57,2.3,506.1,1.15,25.82,60.82,92.38,22.38,4.59,18.36,0,6.89,5.16,0,0,1.72,0,0,76.89,0,6.31,34.43,1.72,9.18
 60-70,0,0,0,0,17.67,16.69,0,61.84,0,1.96,13.74,269.92,2.94,0,9.82,0,1.96,3.93,3.93,1.96,0.98,797.98,0,47.11,78.52,78.52,30.43,2.94,24.54,0,15.7,4.91,0,0,0.98,0,0,57.91,0,30.43,42.21,18.65,11.78
 72-82,0,0,0.98,0.98,27.49,88.35,0,143.32,2.94,2.94,37.3,523.23,21.6,0,37.3,0,0.98,14.72,11.78,68.72,2.94,1224.13,0.98,78.53,81.48,127.62,32.39,15.71,51.05,0,23.56,6.87,0,0,3.93,0.98,0,49.08,0,61.84,105.04,53.99,15.71
 84-94,0,0,0,0,40.36,54.16,1.06,212.41,2.12,10.62,15.93,361.09,26.55,0,29.74,3.19,3.19,21.24,7.43,274.01,2.12,813.52,0,74.34,63.72,76.47,43.54,41.42,56.29,0,18.05,14.87,0,0,7.43,1.06,0,53.1,2.12,56.29,94.52,47.79,13.81
 96-106,1.09,0,1.09,2.19,193.43,114.75,4.37,300.53,6.56,41.53,29.51,551.89,107.1,0,60.11,8.74,13.11,37.16,10.93,543.14,3.28,1217.43,4.37,93.98,96.17,272.12,60.11,72.13,128.96,0,39.34,46.99,0,0,21.86,0,0,68.85,5.46,55.74,170.48,88.52,15.3
108-118,0.77,0,0.77,6.89,318.64,60.51,11.49,235.15,4.6,58.21,23.74,516.26,163.15,0,28.34,6.13,11.49,68.17,11.49,965.11,13.02,1224.77,5.36,73.53,83.49,224.43,88.85,50.55,114.89,0,45.19,19.15,0,0,42.89,0,0,39.06,12.26,45.96,134.81,54.38,36
120,1.96,0,1.96,1.96,329.24,47.03,1.96,166.58,5.88,58.79,19.6,454.67,92.11,0,35.28,11.76,9.8,35.28,7.84,393.92,5.88,1189.59,5.88,94.07,82.31,233.21,105.83,25.48,88.19,1.96,41.16,35.28,0,0,17.64,0,0,47.03,5.88,54.87,141.1,90.15,17.64
