stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,2082.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,79.69,668.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,7.89,0,28.92,0,0,0,21.03,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,289.16,18.4,0,0,189.27,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,59.79,0,3.15,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,434.28,34.62,0,0,519.25,0,0,3.15,18.88,44.06,0,15.73,0,0,0,0,0,0
 14-21,0,1,0,6,59,54,0,18,0,1,0,13,6,1,1,0,2,1,0,2,10,56,0,0,34,389,9,2,5,8,0,2,1,333,6,42,575,144,0,0,17,0,2
 24-34,0,0,0.82,1.64,19.7,9.03,0,32.83,4.93,1.64,2.46,9.03,0,1.64,4.1,1.64,3.28,4.93,3.28,1.64,14.78,63.21,1.64,0,45.97,530.27,0.82,4.93,6.57,0,0,8.21,0,0.82,4.1,11.49,118.2,133.8,0,0,49.25,0,11.49
 36-46,0,0,0.81,0,4.83,0,0,145.02,12.89,0,4.03,25.78,0,0.81,0,7.25,0,6.45,3.22,0,11.28,82.18,0,0.81,42.7,725.1,0.81,5.64,4.03,0,0.81,7.25,0.81,0,0.81,5.64,4.03,140.99,0,0,45.12,0,3.22
 48-58,0,0,0,0,4.02,0.57,0,181.9,12.62,0.57,3.44,33.85,0,1.72,2.3,1.72,0,8.61,0,0,10.33,72.3,5.16,4.59,31.56,465.36,0.57,3.44,1.15,0,0.57,1.72,0,0,0,5.16,0,85.5,0,0,33.85,0,10.33
 60-70,0,0,0,0,5.89,0.98,0,350.4,11.78,0,6.87,37.3,0,0,0,6.87,2.94,13.74,0,0.98,4.91,101.1,10.8,1.96,32.39,538.86,1.96,3.93,4.91,0,2.94,6.87,0,0,1.96,9.82,0,49.08,0,2.94,39.26,0,7.85
 72-82,0,0,0,0,7.85,2.94,0,306.28,12.76,0.98,8.83,49.08,0.98,0,0.98,3.93,0,12.76,2.94,0.98,3.93,135.47,17.67,5.89,25.52,498.68,0.98,8.83,2.94,0.98,4.91,4.91,0,0,1.96,3.93,0,30.43,0.98,5.89,50.06,4.91,6.87
 84-94,0,0,0,0,5.31,3.19,0,223.03,5.31,0,3.19,32.92,1.06,1.06,1.06,6.37,3.19,13.81,1.06,2.12,14.87,73.28,8.5,12.74,20.18,252.76,2.12,4.25,7.43,0,1.06,11.68,0,0,1.06,3.19,0,19.12,2.12,2.12,48.85,2.12,8.5
 96-106,0,0,2.19,0,6.56,3.28,1.09,183.6,8.74,0,4.37,28.41,1.09,0,5.46,15.3,1.09,19.67,3.28,0,10.93,60.11,18.58,0,17.49,232.78,2.19,7.65,8.74,0,1.09,12.02,0,0,1.09,2.19,0,13.11,2.19,2.19,37.16,6.56,2.19
108-118,0,0,0,0,6.13,2.3,1.53,164.68,9.96,3.06,5.36,22.98,3.06,0,0,4.6,1.53,19.15,1.53,2.3,15.32,59.75,13.02,3.06,16.09,281.11,0,2.3,3.06,0.77,0.77,13.79,0,0,0.77,3.83,0,7.66,3.83,0,36.77,4.6,12.26
120,0,0,1.96,0,13.72,7.84,0,162.66,19.6,3.92,0,9.8,1.96,0,0,9.8,3.92,7.84,0,3.92,9.8,37.24,9.8,1.96,33.32,313.57,1.96,1.96,3.92,0,0,3.92,0,0,3.92,0,0,3.92,1.96,1.96,15.68,1.96,1.96
