stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1897.62,30810.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423.22,0,0,0,0,0,0,0,0,0,0,0
  5-6,2623.48,32382.86,0,55.17,0,0,0,0,0,0,0,0,0,128.72,0,0,0,0,0,0,0,0,0,0,0,1005.26,98.07,0,0,281.96,0,839.76,0,0,0,0,0,0,0,0,0,0,0
  7-9,594.09,701.87,0,1027.83,0,7.89,0,2284.35,0,0,0,0,0,849.07,0,0,0,0,0,0,0,0,0,0,0,19376.24,738.67,0,0,7139.59,0,86.75,57.83,0,7.89,0,0,0,0,0,0,0,0
 10-12,9.44,626.25,0,925.21,0,107,0,1834.68,0,0,0,0,0,352.46,0,0,0,0,0,6.29,0,0,0,0,3.15,15756.87,569.6,0,0,6149.18,0,22.03,28.32,31.47,673.45,0,78.67,31.47,0,0,0,0,0
 14-21,2,4,5,150,2832,846,0,1506,0,14,0,192,76,61,15,20,91,5,10,8,37,966,10,0,831,12160,342,60,236,408,0,285,8,2071,172,147,2998,3673,0,0,70,0,36
 24-34,0.82,0.82,8.21,73.88,991.59,411.25,0,2294.29,5.75,32.83,19.7,265.96,31.19,11.49,18.88,50.89,66.49,23.8,68.95,37.76,85.37,1514.48,27.09,4.1,661.61,12162.62,76.34,151.86,194.54,0.82,1.64,435.87,0,12.31,61.56,30.37,550.79,2859.04,0,0,238.05,0,103.43
 36-46,0.81,0,3.22,15.31,398,71.7,0,3234.76,9.67,22.56,46.73,395.58,37.06,0.81,18.53,48.34,20.95,29.81,41.09,32.23,37.06,1397.84,16.11,23.36,420.56,10781.47,39.48,111.18,113.6,0.81,2.42,274.73,0.81,7.25,40.28,11.28,10.47,2471.79,0,1.61,137.77,0,48.34
 48-58,1.15,0,4.02,5.74,364.37,30.41,0,4085.49,9.18,42.46,53.94,675.94,44.18,2.3,21.8,44.76,22.95,34.43,39.59,32.71,16.64,1676.08,17.21,62.54,385.02,7973.59,22.95,65.41,98.69,0,6.31,235.26,1.15,0,20.08,7.46,0.57,1631.33,0,5.16,126.24,1.15,39.02
 60-70,0.98,0,2.94,0,309.18,23.56,1.96,4022.28,22.58,32.39,42.21,578.12,83.43,2.94,14.72,52.02,26.5,31.41,38.28,30.43,9.82,1493.88,17.67,78.52,245.38,6323.95,15.7,65.76,77.54,0,9.82,193.36,0,0.98,21.59,7.85,0,706.7,7.85,30.43,106,11.78,32.39
 72-82,0,0,27.49,0,391.68,92.28,24.54,3164.88,25.52,35.34,83.44,675.38,179.64,5.89,29.45,146.27,64.79,33.38,51.05,46.14,8.83,1764.05,26.5,60.86,313.15,4753.21,19.63,88.35,120.74,0,13.74,186.52,0.98,0,21.6,1.96,0,317.08,30.43,51.05,173.75,56.94,35.34
 84-94,1.06,0,21.24,7.43,620.23,114.7,44.61,2343.92,18.05,61.6,58.41,503.41,278.25,2.12,15.93,170.99,89.21,44.61,69.03,81.78,15.93,1263.82,35.05,73.28,283.56,2730.5,26.55,110.45,124.26,0,6.37,531.02,0,0,53.1,2.12,0,211.35,91.34,50.98,168.86,52.04,36.11
 96-106,0,0,25.14,3.28,645.87,156.28,28.41,1686.26,15.3,54.64,45.9,495.06,300.53,1.09,33.88,231.68,98.36,39.34,83.06,60.11,19.67,1048.04,18.58,45.9,220.76,2120.12,29.51,147.53,165.02,0,15.3,469.92,0,0,42.62,2.19,0,91.8,87.43,33.88,209.83,52.46,21.86
108-118,0.77,0,10.72,9.19,608.94,184.6,21.45,1389.46,14.55,77.36,45.19,366.13,208.34,0,13.02,183.07,69.7,51.32,53.62,60.51,20.68,834.13,22.98,32.94,233.62,2919.08,32.94,107.23,125.62,0,17.62,441.96,1.53,0,38.3,3.83,0,60.51,90.38,19.92,170.81,18.38,26.04
120,3.92,0,7.84,3.92,564.42,227.34,5.88,1173.91,13.72,76.43,37.24,415.47,158.74,0,15.68,217.54,52.91,25.48,43.12,47.03,9.8,725.12,19.6,43.12,266.53,2667.27,56.83,62.71,109.75,1.96,9.8,401.76,0,0,29.4,3.92,0,78.39,37.24,25.48,133.27,25.48,13.72
