stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,2.63,0,0,2.63,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.62,0,0,0,9.44,0,25.18,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,4,12,12,0,0,0,0,0,0,1,17,0,0,0,11,0,0,1,0,3,7,0,1,25,0,1,0,0,0,825,5,17,0,2,3,0,0,0,0,0
 24-34,0,0,5.75,13.95,18.88,0.82,0,6.57,0,2.46,0,0,17.24,1.64,0.82,0,47.61,0,0.82,0.82,0,4.1,33.66,0,1.64,110.82,0.82,27.09,0.82,0,0,1159.05,0,45.97,1.64,0.82,7.39,0,0,1.64,0,0
 36-46,0,0,1.61,0.81,12.89,0.81,0,9.67,0,8.06,0,0,18.53,0,0,0,29.81,0,0,2.42,0,6.45,23.36,0,1.61,137.77,0,28.2,0,0,0,1178.69,0,26.59,0,0,7.25,0,0,1.61,0,0
 48-58,0,0,0.57,1.15,22.38,0,0,14.35,0,19.51,0.57,3.44,22.38,0,0,0,14.92,0,0,5.16,1.15,9.18,21.23,0.57,1.72,78.61,0.57,13.2,0,0,0,1139,0,12.05,0,0,6.89,0,0,1.15,0,1.15
 60-70,0,0,6.87,0,48.09,0,1.96,11.78,0,21.59,0.98,4.91,51.04,0.98,0,0,24.54,0,0,3.93,0,5.89,15.7,1.96,1.96,66.74,0,10.8,1.96,0,0,1099.3,0,13.74,0,0,0.98,2.94,0,0,0,0.98
 72-82,0,0,34.36,0.98,114.85,1.96,7.85,23.56,0.98,33.38,0.98,2.94,184.55,0,0,0.98,63.81,0,0.98,8.83,0,16.69,20.61,0,2.94,96.2,1.96,16.69,4.91,0,0,1259.47,0,9.82,0.98,0,3.93,20.61,0,0,0,1.96
 84-94,0,0,38.23,6.37,227.28,4.25,23.36,15.93,0,103.02,0,3.19,381.27,0,0,2.12,106.2,0,1.06,10.62,0,13.81,41.42,0,2.12,93.46,0,16.99,0,0,0,3641.73,0,44.61,0,0,1.06,100.89,0,0,0,0
 96-106,0,0,40.44,9.84,371.57,12.02,16.39,24.04,1.09,136.61,2.19,13.11,566.09,0,0,4.37,174.86,2.19,3.28,16.39,1.09,27.32,59.01,0,2.19,114.75,0,19.67,4.37,0,0,3792.18,0,22.95,1.09,0,1.09,151.91,1.09,4.37,3.28,2.19
108-118,0,0,24.51,13.79,339.32,0.77,14.55,16.09,0.77,209.11,0,4.6,636.52,0,0.77,1.53,155.49,1.53,2.3,20.68,0,23.74,75.06,3.06,1.53,103.41,0,12.26,2.3,0,0.77,3471.34,0,27.57,0,0,1.53,147.06,0.77,0.77,0.77,0
120,0,0,13.72,1.96,190.1,3.92,1.96,21.56,0,117.59,1.96,9.8,319.45,0,0,1.96,60.75,0,1.96,19.6,0,13.72,33.32,1.96,1.96,86.23,1.96,9.8,0,0,1.96,1550.19,0,21.56,0,0,3.92,43.12,1.96,0,1.96,0
