stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,21.03,0,5.26,0,0,28.92,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,247.1,13.14,0,0,78.86,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,28.32,0,0,37.76,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,651.42,12.59,0,0,298.96,0,0,0,3.15,18.88,0,0,3.15,0,0,0,0,0
 14-21,0,0,1,6,89,25,29,0,0,0,33,5,0,2,0,1,0,0,0,0,47,0,0,71,1027,17,6,4,16,0,2,1,128,3,15,260,490,0,0,3,0,0
 24-34,0,0,2.46,5.75,50.07,1.64,125.59,0,0.82,5.75,67.31,2.46,0,1.64,0,4.1,0.82,3.28,0.82,0,140.37,0.82,0.82,124.77,3610.13,13.13,18.06,18.88,0,0.82,2.46,0,1.64,1.64,5.75,83.73,809.36,0,0,12.31,0,1.64
 36-46,0,0,0.81,0.81,24.98,0.81,350.47,1.61,2.42,16.11,236.06,0.81,0.81,3.22,0,1.61,0.81,3.22,1.61,0,284.4,0.81,8.86,112.79,4946,15.31,10.47,20.14,0,0.81,4.03,0.81,0.81,0.81,4.83,0.81,1290.68,0,1.61,6.45,0,4.83
 48-58,0.57,0,0.57,0,16.07,1.15,368.96,3.44,5.16,23.53,395.93,1.15,0,2.87,1.15,3.44,0,4.02,0.57,0.57,390.76,0,12.05,68.86,2377.85,4.02,4.02,20.08,0,1.15,1.15,0.57,0,0,2.3,0,718.98,0,2.3,2.3,0.57,2.3
 60-70,0,0,0.98,0,18.65,0,503.52,4.91,3.93,24.54,456.41,5.89,0.98,0.98,1.96,2.94,0.98,7.85,0.98,0,765.59,0,22.58,73.61,2123.03,1.96,3.93,16.69,0,8.83,1.96,0,0,2.94,2.94,0,373.96,0,8.83,0.98,8.83,0.98
 72-82,0,0,4.91,0,17.67,3.93,426.04,1.96,4.91,23.56,366.16,3.93,0,4.91,2.94,2.94,0,6.87,0.98,0,943.38,1.96,29.45,60.86,1448.93,4.91,4.91,37.3,0,5.89,1.96,0,0,2.94,0,0,123.69,0.98,33.38,7.85,29.45,3.93
 84-94,0,0,1.06,0,37.17,0,442.87,6.37,6.37,26.55,279.32,4.25,0,1.06,4.25,5.31,2.12,3.19,2.12,0,726.43,2.12,39.3,56.29,910.17,4.25,3.19,37.17,0,1.06,5.31,0,0,2.12,3.19,0,109.39,2.12,24.43,11.68,25.49,3.19
 96-106,0,0,0,0,22.95,5.46,260.1,1.09,4.37,18.58,206.55,6.56,0,8.74,7.65,4.37,2.19,5.46,1.09,0,526.75,0,18.58,26.23,638.22,4.37,7.65,48.09,0,6.56,1.09,1.09,0,1.09,0,0,41.53,1.09,10.93,7.65,27.32,3.28
108-118,0,0,0.77,0,27.57,3.83,205.28,4.6,9.96,17.62,163.15,5.36,0,2.3,14.55,3.06,1.53,5.36,3.83,0,502.47,0,22.21,25.28,791.24,4.6,11.49,49.79,0,4.6,3.06,0,0,3.06,0.77,0,17.62,0.77,13.02,7.66,15.32,1.53
120,0,0,0,0,27.44,9.8,176.38,5.88,5.88,7.84,194.02,5.88,0,1.96,13.72,3.92,0,3.92,1.96,0,370.4,1.96,27.44,13.72,685.92,5.88,0,27.44,0,0,7.84,0,0,0,0,0,19.6,1.96,13.72,13.72,13.72,5.88
