stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,224.02,3096.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,373.91,3218.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.69,24.52,0,0,24.52,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,47.32,13.14,0,18.4,0,0,0,18.4,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,270.76,39.43,0,0,312.82,0,2.63,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,0,18.88,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,179.38,25.18,0,0,69.23,0,0,0,0,6.29,0,3.15,3.15,0,0,0,0,0
 14-21,1,1,0,5,57,1,0,11,0,0,0,5,3,2,0,0,2,0,0,0,0,14,0,0,15,108,13,0,3,4,0,0,3,9,2,1,11,63,0,0,1,0,0
 24-34,0,0,0,1.64,10.67,0,0,35.3,0,0.82,0.82,2.46,0,0,0,0,0,0,0,0,0,14.78,0,0,13.13,62.39,4.1,0.82,0.82,0,0,1.64,1.64,0,0,0,1.64,37.76,0,0,2.46,0,0
 36-46,0,0,0.81,2.42,0.81,0,0,645.34,0,0,0.81,7.25,0,0,0.81,0.81,0,1.61,0,0.81,0,9.67,0,1.61,2.42,75.73,4.83,0.81,0.81,0,0,2.42,0,0,0,0,0,23.36,0,0,0.81,0,0.81
 48-58,0,0,0,0.57,8.03,0,0,1857.41,1.15,2.87,0.57,22.95,0,0,0.57,0.57,0.57,1.15,0,0,0.57,29.26,0,0.57,8.03,204.27,0.57,0.57,0,0,0,2.3,0,0,0.57,1.15,0,41.31,0,0,2.3,0,0
 60-70,0.98,0,1.96,0,2.94,1.96,0,3080.02,0,2.94,0,17.67,0,0,0.98,0.98,0,0.98,0.98,0,0,33.37,0,1.96,2.94,169.8,0.98,0.98,1.96,0,0,2.94,0,0,0,0,0,24.54,0,0.98,0.98,0,0.98
 72-82,0,0,0,0,25.52,2.94,0,2789.88,0.98,2.94,4.91,59.88,1.96,0.98,0,2.94,1.96,0.98,0,2.94,0.98,51.05,0.98,2.94,6.87,199.28,0.98,0.98,2.94,0,0,4.91,0,0,0.98,0.98,0,19.63,0.98,4.91,10.8,3.93,4.91
 84-94,0,0,0,0,58.41,1.06,0,2120.89,2.12,3.19,5.31,79.65,1.06,0,1.06,2.12,2.12,4.25,0,2.12,0,61.6,0,3.19,3.19,193.29,1.06,1.06,2.12,0,0,1.06,0,0,0,0,0,27.61,1.06,3.19,4.25,3.19,2.12
 96-106,0,0,0,0,31.69,7.65,1.09,1546.38,1.09,6.56,2.19,61.2,2.19,0,5.46,3.28,1.09,2.19,2.19,1.09,0,61.2,2.19,0,2.19,136.61,1.09,4.37,1.09,0,1.09,14.21,0,0,0,0,0,9.84,1.09,2.19,14.21,1.09,2.19
108-118,1.53,0,1.53,0,17.62,6.13,0,1210.22,1.53,3.83,1.53,43.66,0.77,0,0.77,1.53,0.77,2.3,0.77,4.6,0,40.6,0,1.53,6.89,161.62,0.77,0,3.83,0,0.77,9.19,0.77,0,0.77,0,0,4.6,0.77,1.53,0,2.3,2.3
120,0,0,0,0,9.8,3.92,0,946.58,0,0,3.92,31.36,1.96,0,0,1.96,0,0,0,3.92,0,39.2,0,5.88,1.96,115.63,1.96,1.96,1.96,0,0,5.88,0,0,0,0,0,1.96,0,3.92,1.96,1.96,0
