stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,21.03,2.63,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,31.47,3.15,0,0,22.03,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,6,2,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,9,34,14,0,2,2,0,2,4,5,1,5,21,0,0,0,0,0
 24-34,0,0,0,0,5.75,0.82,0,17.24,0.82,0.82,0,1.64,0.82,0,0,0.82,4.1,0,0,0.82,0,25.45,0,0.82,6.57,104.25,82.91,0,0.82,0,0,4.93,0,1.64,0.82,0.82,16.42,0,0,2.46,0,1.64
 36-46,0,0,0,0,0,0.81,0,16.11,4.03,0.81,0,3.22,0,0,0,0.81,0,0,0,0.81,0,23.36,0,0,4.03,80.57,47.53,0.81,0.81,0,0,1.61,0,2.42,0,0,33.03,0,0,4.83,0,0
 48-58,0.57,0,0,0,1.15,0.57,0,35,4.02,0,0.57,12.05,0,0,0.57,0,1.72,0,0,0,1.15,63.69,0,0,4.02,95.25,32.13,0.57,0,0,0,2.3,0,0,0.57,0,16.64,0,0,2.3,0,1.15
 60-70,0,0,0,0,7.85,0.98,0,57.91,5.89,0.98,1.96,14.72,0,0,0,0.98,0.98,3.93,0,0,0.98,231.64,0,0.98,4.91,96.19,15.7,2.94,1.96,0,0.98,3.93,0,0,4.91,0,12.76,0,0.98,2.94,0,0
 72-82,0,0,0,0,9.82,1.96,0,49.08,7.85,2.94,0.98,30.43,1.96,0,0,0.98,2.94,0.98,0.98,0,0.98,521.26,0,2.94,1.96,104.06,9.82,1.96,3.93,0,1.96,3.93,0,0,4.91,0,11.78,0.98,1.96,9.82,3.93,0.98
 84-94,0,0,1.06,0,6.37,3.19,0,37.17,3.19,1.06,0,22.3,0,0,3.19,2.12,6.37,2.12,0,0,1.06,400.39,1.06,4.25,8.5,56.29,12.74,1.06,2.12,0,0,8.5,0,1.06,7.43,0,4.25,0,0,3.19,2.12,2.12
 96-106,0,0,1.09,0,18.58,5.46,0,26.23,4.37,2.19,1.09,29.51,0,0,0,3.28,1.09,0,0,0,1.09,300.53,0,0,4.37,37.16,3.28,1.09,5.46,0,0,3.28,0,0,5.46,0,3.28,0,0,5.46,3.28,1.09
108-118,0,0,0,0.77,13.79,6.89,0.77,24.51,11.49,1.53,0.77,19.15,2.3,0,2.3,3.06,2.3,1.53,0.77,1.53,2.3,226.73,0,0.77,6.89,28.34,4.6,2.3,5.36,0,1.53,4.6,0,0,13.02,0,0.77,0.77,0,3.83,0.77,3.06
120,1.96,0,0,0,17.64,3.92,0,27.44,7.84,0,0,13.72,0,0,0,5.88,0,1.96,0,1.96,0,180.3,0,0,5.88,45.08,1.96,5.88,1.96,0,0,1.96,0,1.96,1.96,0,1.96,0,0,3.92,1.96,0
