stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,250.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,1115.59,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.85,6.13,0,0,18.39,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,97.26,0,189.27,0,2.63,197.15,0,0,0,0,0,170.87,0,0,0,0,0,0,0,0,0,0,0,2902.1,18.4,0,0,481.05,0,5.26,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,69.23,0,3.15,50.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954.27,0,0,0,91.26,0,6.29,3.15,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,1,6,1012,41,58,0,3,0,3,1,5,4,0,7,3,0,0,56,215,1,0,213,294,1,1,0,2,0,6,0,14,0,0,37,82,0,0,34,0,30
 24-34,0,0,2.46,1.64,159.25,4.1,33.66,0,28.73,4.1,12.31,1.64,0.82,13.95,0,0,4.1,0.82,0,89.47,416.99,0,0,217.53,167.45,2.46,0.82,0,0,0.82,3.28,0,1.64,0.82,1.64,4.1,40.22,0,0,79.62,0,42.68
 36-46,0,0,0.81,0,25.78,1.61,5.64,0,26.59,18.53,29,0,0,19.34,0,0,1.61,0,0,37.87,457.62,0,2.42,138.58,116.82,0,1.61,0,0,0.81,1.61,0,0,0,0,0,44.31,0,0.81,44.31,0.81,21.75
 48-58,0,0,0,0,27.54,0.57,21.23,0,37.87,15.49,34.43,0,0,14.92,0,0,1.72,0.57,0.57,29.26,652.42,0,12.05,125.09,57.38,3.44,0,2.87,0,1.15,2.87,0,0,0,0,0,29.84,0,1.72,54.51,0.57,28.12
 60-70,0,0,2.94,0,24.54,2.94,23.56,0.98,11.78,11.78,53.98,2.94,0,6.87,0.98,1.96,0,0,0.98,19.63,794.05,0.98,24.54,85.39,45.15,1.96,0.98,2.94,0,8.83,0.98,0,0,0,0,0,17.67,0,23.56,43.19,6.87,18.65
 72-82,0,0,6.87,0,17.67,0.98,45.16,0,14.72,25.52,59.88,1.96,0,9.82,0.98,3.93,1.96,0,2.94,9.82,784.35,1.96,31.41,81.48,53.01,0,0.98,3.93,0,9.82,0.98,0,0,0,0,0,16.69,0,32.39,107,27.49,17.67
 84-94,0,0,4.25,0,50.98,0,45.67,1.06,25.49,19.12,40.36,8.5,0,11.68,1.06,18.05,1.06,2.12,2.12,22.3,604.3,1.06,24.43,69.03,31.86,2.12,0,4.25,0,11.68,4.25,0,0,1.06,0,0,9.56,0,31.86,93.46,24.43,11.68
 96-106,0,0,0,0,36.06,3.28,55.74,0,15.3,20.76,63.39,15.3,0,25.14,3.28,12.02,2.19,0,4.37,15.3,452.44,0,26.23,50.27,43.71,1.09,2.19,4.37,0,15.3,5.46,0,0,1.09,0,0,8.74,1.09,13.11,123.49,30.6,26.23
108-118,0,0,1.53,0.77,31.4,0.77,33.7,0,15.32,10.72,56.68,12.26,0,9.19,0.77,8.43,0.77,0,13.79,13.79,324.77,0,19.92,45.96,39.06,3.06,0,3.06,0,17.62,1.53,0,0,0.77,0.77,0,5.36,0.77,9.96,85.79,18.38,27.57
120,0,0,1.96,0,17.64,5.88,27.44,0,13.72,7.84,33.32,5.88,0,13.72,7.84,5.88,1.96,0,7.84,11.76,246.93,0,17.64,33.32,33.32,7.84,0,0,0,9.8,0,0,0,1.96,0,0,3.92,0,5.88,68.59,23.52,13.72
