stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,672.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,508.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,13.14,0,0,0,52.57,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,352.25,10.51,0,0,152.47,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,15.73,0,0,0,31.47,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,327.28,18.88,0,0,147.91,0,0,6.29,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,21,2,0,18,1,0,5,3,0,1,0,1,0,0,0,0,22,0,0,10,236,2,4,1,3,0,6,1,16,0,1,16,91,0,0,2,0,1
 24-34,0,0,0,1.64,10.67,0.82,0,59.1,2.46,0.82,6.57,1.64,0,3.28,0.82,1.64,0.82,1.64,0.82,0.82,38.58,0,0.82,12.31,571.32,6.57,10.67,4.93,0,0,19.7,0,0,0.82,0,4.1,124.77,0,0,5.75,0,1.64
 36-46,0,0,0,0,7.25,2.42,0,140.99,0.81,0.81,16.92,0,0,0,0,0.81,0.81,0,1.61,0,37.87,0,1.61,16.11,384.3,2.42,10.47,0.81,0,0,3.22,0,0.81,0.81,0,0,116.82,0,0,3.22,0,4.03
 48-58,0,0,0,0,3.44,0.57,0,165.26,1.72,1.72,21.8,0.57,0,0.57,0,0.57,1.15,0.57,0,0,43.04,0.57,1.72,4.02,206,1.15,4.02,2.3,0,0,4.02,0,0,0,0,0,54.51,0,0,2.3,0,1.72
 60-70,0.98,0,0,0,7.85,0.98,0,148.21,0,0.98,27.48,0.98,0,0,0,0,0,0,0,0,54.97,0,0.98,7.85,117.78,0,3.93,1.96,0,0,0.98,0,0,0,0,0,21.59,0,1.96,3.93,0.98,3.93
 72-82,0,0,0.98,0,9.82,0,0.98,76.57,0.98,5.89,47.12,1.96,0,1.96,0.98,0,0,0,0,0,81.48,0,0.98,6.87,107,0,3.93,3.93,0,0.98,1.96,0,0,0,0,0,9.82,1.96,0,5.89,0.98,0
 84-94,0,0,0,0,10.62,1.06,0,71.16,0,1.06,26.55,1.06,0,0,3.19,1.06,0,0,0,1.06,63.72,1.06,1.06,13.81,71.16,2.12,5.31,4.25,0,0,4.25,0,0,6.37,1.06,0,6.37,1.06,1.06,1.06,0,2.12
 96-106,0,0,1.09,0,7.65,2.19,2.19,48.09,0,2.19,34.97,4.37,0,4.37,2.19,2.19,0,0,1.09,1.09,68.85,0,3.28,2.19,59.01,2.19,12.02,5.46,0,0,10.93,0,0,1.09,0,0,5.46,0,0,2.19,2.19,1.09
108-118,0,0,0,0.77,13.79,6.13,2.3,38.3,3.83,8.43,36,5.36,0,0.77,3.83,0.77,3.83,1.53,3.83,4.6,52.09,0,0,6.13,105.7,0.77,10.72,2.3,0,0.77,7.66,0,0,1.53,0.77,0,1.53,0,0,6.13,0.77,1.53
120,0,0,0,0,25.48,3.92,1.96,31.36,0,3.92,48.99,0,0,0,1.96,0,0,1.96,0,1.96,78.39,0,1.96,11.76,88.19,1.96,3.92,0,0,0,3.92,0,0,5.88,1.96,0,5.88,0,0,7.84,0,1.96
