stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1634.06,25380.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.88,0,0,0,0,0,0,0,0,0,0,0
  5-6,2421.21,29489.67,0,42.91,0,0,0,0,0,0,0,0,0,116.46,0,0,0,0,0,0,0,0,0,0,0,839.76,79.69,0,0,245.19,0,772.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,573.06,538.89,0,933.19,0,5.26,0,1955.76,0,0,0,0,0,693.98,0,0,0,0,0,0,0,0,0,0,0,17078.75,686.09,0,0,6258.97,0,57.83,63.09,0,2.63,0,0,0,0,0,0,0,0
 10-12,9.44,365.05,0,641.98,0,66.09,0,1312.29,0,0,0,0,0,229.73,0,0,0,0,0,6.29,0,0,0,0,3.15,10476.26,415.4,0,0,4172.88,0,31.47,40.91,22.03,405.96,0,37.76,22.03,0,0,0,0,0
 14-21,2,3,2,86,1316,362,0,653,0,8,0,112,61,19,11,4,69,3,5,7,25,519,3,0,498,6119,257,42,125,224,0,263,14,995,111,82,1549,2181,0,0,43,0,16
 24-34,0,0,8.21,44.33,387.44,34.48,0,957.94,4.1,24.63,15.6,136.26,15.6,4.93,22.16,22.16,36.12,10.67,36.12,15.6,33.66,724.82,20.52,2.46,325.88,6567.67,77.16,79.62,105.07,0,0,467.07,1.64,3.28,16.42,16.42,208.5,1623.65,0,0,130.52,0,36.12
 36-46,0,0,3.22,4.03,162.75,9.67,0,1518.69,4.03,8.86,24.98,248.15,12.09,1.61,16.92,15.31,8.86,11.28,23.36,12.09,12.89,710.6,4.03,15.31,216.73,6724.12,36.26,62.84,61.23,0,0,265.07,3.22,1.61,6.45,5.64,2.42,1461.48,0,1.61,73.32,0.81,28.2
 48-58,1.15,0,1.72,4.59,147.47,8.03,0,2244.15,6.31,18.36,32.71,437.81,21.23,2.87,20.08,21.8,13.2,21.23,24.1,8.03,15.49,984.08,9.18,35,199.11,5374.83,25.25,38.44,65.41,0,2.87,182.47,0.57,0,5.16,4.02,0,1122.36,0,3.44,76.89,0.57,36.15
 60-70,0,0,4.91,0,178.64,4.91,0,2424.36,14.72,19.63,29.45,398.5,40.24,0.98,19.63,33.37,16.69,33.37,19.63,13.74,6.87,940.3,7.85,37.3,113.86,4651.43,20.61,30.43,45.15,0,2.94,144.28,0,0,8.83,4.91,0,560.45,3.93,16.69,60.85,5.89,18.65
 72-82,0,0,18.65,0,201.24,53.99,6.87,1664.9,11.78,16.69,43.19,412.3,86.39,1.96,16.69,67.73,28.47,25.52,33.38,11.78,8.83,1169.16,11.78,45.16,135.47,3142.3,12.76,49.08,66.75,0,2.94,193.39,0,0,7.85,6.87,0,206.15,21.6,25.52,108.96,21.6,23.56
 84-94,0,0,9.56,2.12,271.88,42.48,18.05,1203.29,12.74,37.17,29.74,295.25,124.26,4.25,10.62,90.27,55.23,41.42,30.8,26.55,10.62,658.46,14.87,42.48,112.58,1586.68,12.74,41.42,67.97,0,3.19,475.79,0,0,20.18,4.25,0,130.63,41.42,23.36,100.89,26.55,12.74
 96-106,1.09,0,10.93,2.19,266.65,33.88,8.74,772.64,10.93,28.41,24.04,251.35,99.45,1.09,15.3,99.45,30.6,24.04,37.16,26.23,12.02,582.49,12.02,18.58,86.33,1252.4,10.93,69.94,76.5,0,8.74,358.45,1.09,0,18.58,2.19,0,64.48,43.71,17.49,111.47,24.04,17.49
108-118,0,0,3.83,2.3,259.66,31.4,19.92,618.9,9.96,44.43,26.81,194.55,77.36,0,11.49,78.89,38.3,46.72,24.51,25.28,16.09,497.88,13.79,25.28,88.85,1511.24,25.28,56.68,66.64,0,7.66,260.43,0.77,0,11.49,11.49,0,26.81,50.55,11.49,75.06,11.49,22.98
120,0,0,3.92,3.92,274.37,45.08,1.96,703.56,7.84,29.4,33.32,252.81,66.63,0,13.72,119.55,33.32,25.48,31.36,17.64,5.88,558.54,5.88,27.44,101.91,1955.87,39.2,60.75,78.39,0,5.88,250.85,1.96,0,9.8,5.88,0,45.08,23.52,15.68,70.55,17.64,1.96
