stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,2306.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,692.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,6.13,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,2.63,0,0,0,10.51,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,86.75,2.63,0,0,47.32,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,12.59,0,6.29,0,15.73,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,236.02,6.29,0,0,62.94,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,69,17,0,12,0,0,0,2,1,0,5,1,4,0,1,0,2,28,0,0,13,226,7,4,5,4,0,14,29,6,33,91,111,0,0,5,0,1
 24-34,0,0,1.64,0,25.45,4.93,0,88.65,0.82,4.93,0.82,13.13,4.1,0,3.28,3.28,4.1,0,4.1,0.82,2.46,49.25,3.28,0,31.19,854.51,3.28,10.67,9.85,0,0,40.22,0,4.1,2.46,21.34,199.47,0,0,16.42,0,4.1
 36-46,0,0,0.81,0,6.45,1.61,0,241.7,0,3.22,3.22,45.12,0,0,2.42,1.61,2.42,0,1.61,0,3.22,62.84,2.42,0,15.31,1127.13,2.42,6.45,4.03,0,0,33.03,0,0.81,0,0.81,244.92,0,0,10.47,0,6.45
 48-58,0.57,0,0.57,0,9.75,0,0,436.67,1.15,2.3,4.02,105.01,0,0.57,1.72,4.59,0,1.15,2.3,0.57,1.15,84.35,0.57,1.15,14.35,941.04,2.3,4.02,4.02,0,0,22.95,0,0.57,0.57,0,192.22,0,0,9.18,0,3.44
 60-70,0,0,0,0,12.76,1.96,0,716.51,2.94,2.94,3.93,132.51,1.96,0,0.98,9.82,1.96,2.94,3.93,1.96,1.96,106,1.96,3.93,9.82,825.46,0,3.93,2.94,0,1.96,35.33,0,0.98,0,0,87.36,0,1.96,7.85,0.98,0
 72-82,0,0,2.94,0,24.54,8.83,0,535.01,0.98,2.94,4.91,172.77,4.91,0,0.98,9.82,3.93,1.96,5.89,2.94,0,166.88,2.94,6.87,15.71,683.24,1.96,8.83,4.91,0,0.98,19.63,0,2.94,0.98,0,47.12,3.93,5.89,23.56,3.93,6.87
 84-94,0,0,2.12,0,31.86,7.43,0,357.91,2.12,6.37,5.31,118.95,8.5,0,2.12,15.93,9.56,9.56,1.06,0,1.06,99.83,1.06,5.31,13.81,383.4,6.37,4.25,6.37,0,1.06,79.65,0,0,0,0,36.11,5.31,1.06,14.87,3.19,5.31
 96-106,0,0,1.09,0,51.36,12.02,1.09,269.93,0,3.28,7.65,124.58,16.39,0,7.65,30.6,9.84,4.37,6.56,3.28,0,100.54,3.28,2.19,12.02,296.16,4.37,9.84,14.21,0,2.19,60.11,0,3.28,1.09,0,15.3,5.46,2.19,22.95,10.93,3.28
108-118,0,0,0.77,0,44.43,4.6,1.53,206.04,0.77,11.49,4.6,93.45,18.38,0,0,22.98,3.06,12.26,4.6,3.83,1.53,78.13,2.3,4.6,11.49,343.15,4.6,14.55,6.89,0,5.36,38.3,0,2.3,2.3,0,9.96,6.13,2.3,24.51,6.89,3.83
120,0,0,0,0,29.4,13.72,3.92,133.27,3.92,3.92,3.92,47.03,7.84,0,0,19.6,3.92,1.96,3.92,3.92,0,43.12,3.92,7.84,15.68,256.73,1.96,1.96,7.84,0,0,48.99,0,3.92,0,0,5.88,3.92,0,7.84,3.92,1.96
