stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1054.23,17065.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.47,0,0,0,0,0,0,0,0,0,0,0
  5-6,594.57,6785.51,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.63,12.26,0,0,55.17,0,98.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,247.1,81.49,0,131.44,0,2.63,0,241.84,0,0,0,0,0,415.34,0,0,0,0,0,0,0,0,0,0,0,2108.23,281.27,0,0,659.81,0,42.06,23.66,0,2.63,0,0,0,0,0,0,0,0
 10-12,9.44,135.32,0,289.52,0,53.5,0,371.34,0,0,0,0,0,409.11,0,0,0,0,0,0,0,0,0,0,0,5201.94,468.9,0,0,1409.84,0,50.35,18.88,12.59,166.79,0,12.59,9.44,0,0,0,0,0
 14-21,1,2,8,104,3429,565,0,870,0,27,0,129,78,230,21,38,116,5,11,2,48,658,27,0,678,6454,621,40,201,220,0,731,7,679,130,30,1226,2482,0,0,72,0,48
 24-34,0.82,0.82,15.6,66.49,1649.92,327.52,0,1490.67,3.28,137.08,33.66,216.71,27.09,48.43,30.37,97.68,178.95,22.16,71.41,22.16,125.59,1307.62,87.01,3.28,732.2,7558.44,277.45,124.77,159.25,0.82,1.64,1301.06,0,0.82,92.76,17.24,349.68,2127.66,0,0,293.05,0,151.04
 36-46,0.81,0,8.86,11.28,752.5,63.65,0,2101.99,7.25,120.85,97.49,369,30.62,4.03,22.56,111.18,52.37,27.39,57.2,28.2,87.01,1439.73,59.62,24.17,486.62,7487.08,214.31,107.96,111.18,0,2.42,1147.27,1.61,1.61,42.7,2.42,5.64,1962.61,0,4.03,160.33,0,116.82
 48-58,1.15,0.57,8.61,8.61,655.29,13.2,0,2972.88,8.61,162.96,115.33,713.81,48.2,1.72,25.25,97.55,36.72,44.18,47.63,30.41,42.46,2038.73,54.51,63.12,385.6,6124.22,125.66,72.87,107.88,0,5.16,987.52,0,0,32.71,4.02,0,1365.66,0,9.18,146.89,1.72,79.76
 60-70,2.94,0,7.85,2.94,514.32,20.61,3.93,3450.05,21.59,91.28,85.39,736.14,109.93,0,16.69,100.12,47.11,84.41,48.09,61.84,14.72,2148.55,34.35,92.26,243.42,5235.44,57.91,65.76,88.34,0,13.74,590.88,0,0,37.3,6.87,0,690.01,9.82,49.08,110.91,28.46,40.24
 72-82,0,0,40.25,3.93,543.84,60.86,67.73,2761.41,19.63,91.29,125.65,782.38,309.22,0.98,23.56,184.55,95.22,52.03,71.66,126.63,17.67,2348.14,59.88,78.53,305.3,4323.24,49.08,101.11,122.71,0,13.74,420.15,0,0,64.79,0.98,0,267.99,46.14,81.48,194.37,63.81,29.45
 84-94,0,0,32.92,10.62,880.43,64.78,134.88,2180.36,22.3,128.51,99.83,537.39,593.68,0,21.24,180.55,141.25,86.03,110.45,451.37,28.68,1784.22,57.35,93.46,219.84,2389.58,70.09,118.95,150.81,1.06,13.81,960.08,1.06,0,109.39,4.25,0,182.67,159.31,79.65,173.11,60.54,18.05
 96-106,0,0,36.06,14.21,813.08,80.87,226.22,1468.79,8.74,99.45,64.48,505.99,730.02,0,29.51,275.4,144.26,46.99,136.61,587.95,28.41,1121.26,50.27,38.25,179.23,2014.12,45.9,174.86,147.53,0,17.49,730.02,3.28,0,116.93,2.19,0,56.83,174.86,54.64,191.25,71.04,21.86
108-118,0.77,0,18.38,19.15,530.05,101.87,389.88,1065.45,4.6,78.89,52.09,349.28,679.41,0,11.49,199.15,94.21,51.32,85.79,799.67,31.4,733.03,34.47,26.04,149.36,2132.44,37.53,107.23,99.58,0,16.09,592.09,2.3,0,61.28,1.53,0,56.68,136.34,19.92,147.06,38.3,20.68
120,0,0,19.6,1.96,288.09,88.19,129.35,768.24,3.92,27.44,39.2,235.17,299.85,0,7.84,186.18,62.71,29.4,27.44,254.77,11.76,484.07,29.4,15.68,148.94,1489.44,25.48,56.83,58.79,0,11.76,317.49,1.96,0,37.24,0,0,29.4,41.16,15.68,74.47,17.64,11.76
