stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,197.67,2688.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,1140.11,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,55.17,0,0,0,12.26,0,67.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,15.77,0,28.92,0,0,0,44.69,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,391.68,23.66,0,0,160.35,0,13.14,28.92,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,22.03,0,6.29,0,72.38,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,487.78,12.59,0,0,176.23,0,0,9.44,3.15,22.03,0,0,6.29,0,0,0,0,0
 14-21,0,0,3,4,79,19,0,12,0,0,0,8,4,3,2,3,6,0,0,0,3,29,0,0,20,215,10,2,4,9,0,28,3,25,6,4,39,106,0,0,12,0,0
 24-34,0,0,0.82,4.93,34.48,4.1,0,29.55,0,2.46,0.82,9.03,0,0,0.82,3.28,13.13,0.82,0.82,2.46,5.75,34.48,0,0,20.52,439.98,4.93,7.39,3.28,0,0,57.46,0,0,4.93,0.82,13.13,119.84,0,0,31.19,0,4.1
 36-46,0,0,0,0,10.47,1.61,0,76.54,0.81,2.42,3.22,20.14,0,0.81,0,5.64,4.83,1.61,1.61,1.61,5.64,58.01,3.22,0.81,14.5,592.17,3.22,10.47,3.22,0,0,66.87,0.81,0,0.81,1.61,0.81,161.94,0,0,13.7,0,6.45
 48-58,0.57,0,0,0.57,5.16,1.15,0,126.24,2.3,3.44,4.59,47.63,0,1.15,1.72,3.44,1.15,2.3,2.87,0.57,6.31,80.91,2.3,1.15,14.35,480.85,3.44,3.44,2.87,0,0,38.44,0,0,1.72,1.72,0,125.09,0,0.57,12.62,0,5.16
 60-70,0,0,0,0,13.74,3.93,0,247.34,2.94,6.87,5.89,61.84,2.94,0,0.98,10.8,4.91,2.94,1.96,3.93,4.91,102.08,0.98,2.94,11.78,697.86,1.96,9.82,1.96,0,0.98,39.26,0,0,0.98,0,0,87.36,0.98,1.96,13.74,0,8.83
 72-82,0,0,1.96,0,25.52,18.65,0,226.76,1.96,1.96,11.78,71.66,11.78,0.98,5.89,10.8,4.91,1.96,5.89,0.98,6.87,133.51,2.94,1.96,9.82,453.53,0,8.83,5.89,0,1.96,34.36,0,0,0,0,0,33.38,0.98,1.96,25.52,4.91,11.78
 84-94,0,0,4.25,0,36.11,15.93,1.06,127.44,2.12,11.68,2.12,48.85,12.74,1.06,2.12,14.87,7.43,5.31,6.37,5.31,7.43,79.65,2.12,2.12,9.56,225.15,1.06,5.31,8.5,0,1.06,148.69,0,0,5.31,1.06,0,21.24,2.12,2.12,22.3,2.12,10.62
 96-106,0,0,3.28,0,45.9,12.02,0,114.75,3.28,5.46,8.74,54.64,19.67,0,4.37,22.95,13.11,2.19,7.65,2.19,5.46,107.1,3.28,3.28,12.02,193.43,1.09,15.3,10.93,0,4.37,144.26,0,0,7.65,2.19,0,14.21,4.37,3.28,29.51,3.28,12.02
108-118,0,0,1.53,0,52.85,10.72,0.77,104.17,4.6,14.55,7.66,46.72,12.26,0,1.53,24.51,14.55,14.55,9.19,4.6,6.89,68.94,0,3.83,9.19,239.75,0,9.96,12.26,0,0.77,122.55,0,0,3.06,3.06,0,7.66,6.13,2.3,14.55,3.06,22.21
120,0,0,0,1.96,58.79,15.68,0,78.39,5.88,1.96,3.92,48.99,9.8,0,9.8,31.36,7.84,9.8,5.88,7.84,5.88,41.16,3.92,3.92,7.84,244.97,5.88,7.84,13.72,0,0,135.23,0,0,1.96,0,0,9.8,5.88,0,13.72,1.96,13.72
