stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,276.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,73.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,5.26,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.72,5.26,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,6.29,0,0,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,103.85,3.15,0,0,47.2,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,1,4,19,8,0,18,0,0,0,2,1,0,0,0,1,0,0,1,1,10,0,0,5,99,2,0,1,3,0,3,13,1,0,26,37,0,0,3,0,3
 24-34,0,0,0,3.28,18.88,2.46,0,42.68,0,0,0,8.21,3.28,0,2.46,0.82,4.1,1.64,0,4.1,7.39,36.94,1.64,0,17.24,284.84,5.75,2.46,6.57,0,0,8.21,0,3.28,1.64,12.31,77.98,0,0,19.7,0,6.57
 36-46,0,0,0,0,2.42,0,0,45.12,0,0,0.81,12.89,1.61,0,0.81,0.81,0.81,1.61,0,1.61,0.81,28.2,0,0.81,8.86,192.55,2.42,4.83,3.22,0,0.81,12.09,0,2.42,0.81,0,63.65,0,0,15.31,0,1.61
 48-58,0,0,0.57,0,3.44,0,0,67.14,0.57,0.57,2.87,18.36,0,0.57,1.15,1.72,1.15,1.72,2.3,2.3,2.87,32.13,0.57,1.15,9.75,127.96,0.57,2.3,1.72,0,0,7.46,0,1.15,0,0,47.63,0,0,9.18,0,2.3
 60-70,0,0,0.98,0,8.83,0,0,87.36,0.98,1.96,0.98,53.98,1.96,0,0,0.98,0,1.96,0,0.98,0,41.22,0.98,0,8.83,139.38,0,1.96,2.94,0,0,10.8,0,1.96,0,0,21.59,0,0.98,13.74,0,1.96
 72-82,0,0,0,0,11.78,3.93,0,129.58,0.98,2.94,0.98,96.2,2.94,0,1.96,6.87,1.96,5.89,1.96,0.98,0.98,70.68,1.96,2.94,3.93,153.14,0.98,5.89,6.87,0,1.96,11.78,0,0.98,0,0,17.67,0.98,2.94,23.56,0,3.93
 84-94,0,0,1.06,0,10.62,0,0,91.34,0,3.19,2.12,47.79,4.25,1.06,2.12,12.74,2.12,5.31,1.06,4.25,2.12,37.17,0,2.12,8.5,98.77,1.06,4.25,5.31,0,0,50.98,0,3.19,0,0,15.93,1.06,0,24.43,1.06,5.31
 96-106,0,0,0,0,21.86,2.19,0,66.66,0,1.09,1.09,71.04,9.84,0,5.46,15.3,3.28,9.84,6.56,3.28,2.19,73.22,1.09,2.19,13.11,115.84,0,2.19,10.93,0,1.09,41.53,0,1.09,1.09,0,5.46,1.09,0,21.86,1.09,1.09
108-118,0,0,0,0,36,6.13,2.3,70.47,1.53,6.13,4.6,56.68,11.49,0,1.53,6.89,9.19,6.89,4.6,4.6,1.53,64.34,2.3,1.53,14.55,103.41,5.36,5.36,15.32,0,2.3,39.06,0,3.06,1.53,0,6.89,1.53,0.77,17.62,3.06,4.6
120,0,0,0,0,41.16,9.8,0,50.95,1.96,11.76,3.92,37.24,15.68,1.96,1.96,15.68,5.88,1.96,0,1.96,1.96,37.24,0,1.96,13.72,121.51,0,5.88,3.92,0,1.96,37.24,0,5.88,0,0,3.92,1.96,1.96,13.72,5.88,0
