stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1989.87,33326.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423.22,0,0,0,0,0,0,0,0,0,0,0
  5-6,2605.09,32248.01,0,55.17,0,0,0,0,0,0,0,0,0,116.46,0,0,0,0,0,0,0,0,0,0,0,1005.26,104.2,0,0,288.09,0,790.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,591.46,630.89,0,1012.05,0,7.89,0,2013.59,0,0,0,0,0,838.56,0,0,0,0,0,0,0,0,0,0,0,17759.59,762.33,0,0,6613.84,0,89.38,65.72,0,2.63,0,0,0,0,0,0,0,0
 10-12,9.44,544.43,0,994.44,0,100.7,0,1589.22,0,0,0,0,0,424.84,0,0,0,0,0,3.15,0,0,0,0,3.15,14907.19,619.95,0,0,5711.75,0,37.76,44.06,25.18,673.45,0,81.82,28.32,0,0,0,0,0
 14-21,2,7,17,163,3815,958,0,1480,0,26,0,199,105,193,33,41,120,5,11,15,60,1085,24,0,927,12297,662,66,264,430,0,630,8,2183,232,468,4120,4108,0,0,122,0,57
 24-34,0.82,0.82,19.7,101.79,1869.91,517.14,0,2205.64,211.78,124.77,33.66,313.57,46.79,64.03,50.07,101.79,170.74,36.12,98.5,46.79,149.4,1753.35,81.26,7.39,859.44,14046.49,246.26,233.12,222.45,0.82,3.28,1247.7,0,18.06,143.65,227.38,977.64,3574.01,0,0,461.32,0,188.8
 36-46,0.81,0,12.89,13.7,889.46,123.27,0,3371.73,379.47,134.55,79.76,605.86,42.7,16.11,49.95,136.96,55.59,35.45,78.15,40.28,104.74,1734.61,58.81,32.23,604.25,14427.93,176.44,181.28,143.41,0,4.83,1194,2.42,8.86,95.87,149.05,34.64,3513.52,0,4.03,274.73,0.81,136.96
 48-58,1.72,0.57,11.48,9.18,844.07,87.22,0,4745.37,353.46,215.18,110.17,1058.67,57.95,38.44,48.77,131.4,40.74,60.82,68.86,47.05,64.84,2178.74,56.23,80.91,536.51,12080.31,105.01,118.78,135.99,1.15,7.46,1214.74,0.57,0.57,53.36,115.33,0.57,2700.9,0,9.18,236.41,2.87,165.83
 60-70,1.96,0,11.78,1.96,777.37,68.71,2.94,5731.11,231.64,174.71,110.91,1185.68,134.47,18.65,42.21,145.27,51.04,97.17,71.65,61.84,37.3,2274.19,53.98,118.76,339.61,10778.09,65.76,105.02,122.69,1.96,16.69,998.21,0,0.98,61.84,62.82,0,1465.41,14.72,46.13,205.14,27.48,133.49
 72-82,0,0,55.95,4.91,993.44,175.72,36.32,5198.88,171.79,176.7,153.14,1478.38,342.6,13.74,58.9,285.66,137.43,112.89,107.98,95.22,49.08,2809.52,89.33,107.98,422.11,8873.24,60.86,185.53,197.31,0,27.49,1126.95,0.98,0,85.4,34.36,0,747.04,59.88,103.07,368.12,87.37,125.65
 84-94,0,0,46.73,13.81,1519.78,134.88,64.78,3780.85,199.66,297.37,110.45,1063.1,602.18,19.12,36.11,280.38,190.1,135.94,128.51,241.08,63.72,1905.3,78.59,122.13,310.11,5023.44,62.66,201.79,241.08,0,21.24,2575.44,1.06,0,195.41,56.29,0,460.92,190.1,90.27,319.67,82.84,105.14
 96-106,1.09,0,55.74,19.67,1689.54,196.71,61.2,2802.06,278.68,307.09,80.87,1115.8,709.26,2.19,79.78,403.26,213.11,111.47,186.88,199.99,62.29,1619.6,132.23,77.59,302.72,4057.74,65.57,290.7,254.63,0,36.06,2370.38,3.28,0,185.78,60.11,0,215.29,228.4,71.04,396.7,96.17,106.01
108-118,0.77,0,31.4,26.04,1273.8,140.94,60.51,2052.78,185.36,330.9,67.4,953.62,574.47,0.77,34.47,301.79,164.68,132.51,127.92,225.19,65.87,1283.75,86.55,54.38,244.34,5315.78,63.57,206.04,212.17,0,28.34,2012.18,0.77,0,166.98,47.49,0,171.58,207.58,39.83,275.75,52.09,89.62
120,3.92,0,15.68,7.84,895.62,168.54,27.44,1652.1,123.47,195.98,74.47,919.14,325.32,0,39.2,362.56,90.15,74.47,76.43,94.07,25.48,1040.65,58.79,62.71,260.65,5036.65,64.67,129.35,166.58,0,21.56,1028.89,1.96,1.96,92.11,27.44,0,180.3,62.71,43.12,268.49,58.79,31.36
