stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,12.26,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,10.51,0,10.51,0,0,0,57.83,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,178.75,13.14,0,0,76.23,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,31.47,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,135.32,3.15,0,0,75.53,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,13,7,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,2,52,3,1,0,1,0,2,4,0,0,9,20,0,0,0,0,0
 24-34,0,0,1.64,0.82,7.39,0.82,0,9.03,0,1.64,0,2.46,0.82,0,0,0,1.64,0,0,0,0,11.49,0,0,3.28,117.38,2.46,0.82,1.64,0,0,4.93,0,0.82,0,1.64,20.52,0,0,2.46,0,0
 36-46,0,0,0,0,4.83,0,0,17.72,0.81,1.61,1.61,4.83,0,0,0,0,0,0,0.81,0,0.81,18.53,0,0,3.22,119.24,0.81,0,0,0,0,4.03,0,0,0,0,26.59,0,0,0.81,0,0
 48-58,0,0,0,0,2.87,0,0,18.94,0.57,0,0,4.02,0,0,0,0.57,0,0,0.57,0,0.57,13.77,0.57,0.57,1.15,75.17,0.57,0.57,1.15,0,0,1.15,0,0,0,0,10.9,0,0,2.3,0,0
 60-70,0,0,0,0,0,0,0,79.5,1.96,0.98,0.98,10.8,0,0,0,2.94,0,0,1.96,1.96,0,38.28,0.98,0.98,0,167.84,1.96,1.96,0.98,0,0.98,3.93,0,0.98,0.98,0,21.59,0,0.98,1.96,0,0.98
 72-82,0,0,0,0,4.91,0.98,0,33.38,1.96,0,0.98,2.94,1.96,0,0,1.96,0,0,0,0,0,19.63,0.98,0,1.96,90.31,0,0.98,0.98,0,0,6.87,0,0,0,0,8.83,1.96,0,1.96,0,0
 84-94,0,0,0,0,3.19,0,0,32.92,0,0,0,5.31,2.12,0,1.06,1.06,0,0,0,0,0,23.36,0,0,2.12,33.99,1.06,1.06,0,0,0,4.25,0,0,1.06,0,5.31,0,0,1.06,2.12,1.06
 96-106,0,0,4.37,0,5.46,0,0,19.67,0,1.09,1.09,9.84,3.28,0,0,1.09,0,0,3.28,0,0,18.58,0,3.28,1.09,45.9,0,0,1.09,0,0,8.74,0,0,0,0,5.46,0,1.09,0,1.09,0
108-118,0,0,1.53,0.77,4.6,1.53,0.77,18.38,0,0.77,0.77,3.83,6.13,0,0.77,3.83,0.77,0.77,0.77,0,2.3,11.49,0,1.53,0.77,50.55,0,0.77,1.53,0,0.77,2.3,0,0,0,0,3.83,2.3,0,0.77,0,0
120,0,0,0,0,5.88,0,0,15.68,3.92,3.92,0,5.88,5.88,0,0,1.96,3.92,0,0,0,0,5.88,0,1.96,1.96,45.08,0,1.96,3.92,0,0,5.88,0,0,0,0,1.96,0,0,3.92,0,0
