stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,250.38,5126.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,85.81,1078.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,6.13,0,0,6.13,0,680.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,10.51,0,0,52.57,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,289.16,2.63,0,0,86.75,0,110.41,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,22.03,0,3.15,37.76,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,456.31,3.15,0,0,75.53,0,53.5,3.15,3.15,6.29,0,9.44,0,0,0,0,0,0
 14-21,0,0,0,4,464,48,7,0,4,0,18,3,0,1,0,2,0,0,0,1,9,0,0,49,109,5,0,19,1,0,29,3,6,4,1,97,115,0,0,29,0,0
 24-34,0,0,0,0.82,481.84,6.57,31.19,0,48.43,0,52.53,0.82,0,0.82,0,3.28,0,0.82,0,0,32.01,7.39,0,65.67,77.98,0,2.46,13.95,0,0,20.52,0,0,5.75,0,17.24,113.28,0,0,70.59,0,0
 36-46,0,0,0,0,257.81,0,19.34,0,61.23,1.61,79.76,1.61,0,3.22,0,1.61,0,0,0,0,51.56,12.09,0,26.59,62.84,0.81,1.61,11.28,0,0,13.7,0,0,2.42,0,0,99.9,0,0,36.26,0,1.61
 48-58,0,0,0.57,0,157.22,0,35,0,69.43,1.72,148.62,0,0.57,2.3,0,1.72,0.57,1.15,0.57,0,53.94,6.89,2.3,17.21,55.66,1.15,1.72,5.74,0,0.57,5.16,0,0,0.57,0,0,123.37,0,0.57,25.25,0,0.57
 60-70,0,0,0.98,0,244.4,0,58.89,0,88.34,2.94,212.01,8.83,0,0,0.98,12.76,0,2.94,0,0,88.34,10.8,0,17.67,52.02,0.98,0,9.82,0,3.93,8.83,0,0,2.94,0,0,85.39,0.98,3.93,15.7,0.98,1.96
 72-82,0,0,0,0,241.49,1.96,72.64,0,91.29,0,350.45,37.3,0.98,1.96,0,19.63,0.98,0.98,1.96,0.98,66.75,12.76,2.94,20.61,102.09,0,1.96,16.69,0,7.85,24.54,0,0,2.94,0.98,0,35.34,3.93,2.94,33.38,5.89,0.98
 84-94,0,0,2.12,0,555.45,1.06,104.08,0,159.31,0,211.35,88.15,0,1.06,0,28.68,5.31,4.25,6.37,0,53.1,11.68,3.19,16.99,61.6,0,4.25,24.43,0,6.37,42.48,0,0,19.12,0,0,38.23,11.68,2.12,32.92,6.37,1.06
 96-106,0,0,1.09,0,514.73,1.09,89.61,1.09,170.48,1.09,172.67,106.01,0,1.09,0,62.29,3.28,1.09,5.46,0,48.09,15.3,8.74,14.21,97.26,0,10.93,17.49,0,5.46,67.76,0,0,7.65,1.09,0,26.23,8.74,6.56,33.88,2.19,1.09
108-118,0.77,0,0,1.53,453.45,0.77,101.11,0,178.47,2.3,176.17,155.49,0,2.3,0,40.6,6.89,4.6,3.83,0,32.17,7.66,6.13,9.96,65.11,0.77,9.19,14.55,0,9.19,32.17,0,0,16.09,0,0,16.85,7.66,3.06,23.74,3.83,0
120,0,0,0,0,321.4,3.92,43.12,1.96,129.35,0,92.11,117.59,0,0,1.96,31.36,1.96,9.8,0,0,25.48,13.72,3.92,7.84,50.95,0,1.96,7.84,0,3.92,41.16,0,0,21.56,0,0,11.76,9.8,5.88,21.56,1.96,1.96
