stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,474.41,7946.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.52,0,0,0,0,0,0,0,0,0,0,0
  5-6,275.83,4627.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.46,18.39,0,0,30.65,0,61.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,78.86,44.69,0,99.89,0,2.63,0,223.44,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,1971.53,73.6,0,0,725.52,0,5.26,34.17,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,69.23,0,100.7,0,12.59,0,169.94,0,0,0,0,0,56.65,0,0,0,0,0,0,0,0,0,0,0,1840.98,50.35,0,0,607.37,0,6.29,28.32,3.15,62.94,0,9.44,3.15,0,0,0,0,0
 14-21,0,0,5,11,135,31,0,76,0,2,0,15,3,2,0,3,5,0,0,0,20,89,0,0,62,962,75,9,16,16,0,15,6,76,7,7,91,334,0,0,13,0,11
 24-34,0.82,0,3.28,2.46,60.74,8.21,0,188.8,0,12.31,9.03,30.37,0.82,0,8.21,14.78,13.95,5.75,9.85,5.75,89.47,134.62,4.1,0,77.98,1717.23,15.6,38.58,29.55,0,0,64.85,0.82,0.82,11.49,0.82,25.45,396.47,0,0,85.37,0,34.48
 36-46,0,0,0.81,0,33.03,0.81,0,375.44,0,6.45,20.14,84.6,1.61,0,7.25,12.89,5.64,5.64,12.89,1.61,95.07,194.97,4.83,3.22,57.2,2274.4,10.47,42.7,11.28,0,0.81,56.4,3.22,1.61,4.83,0.81,0,504.35,0,0,60.43,0,33.84
 48-58,0,0,1.15,0,40.17,1.72,0,659.3,1.72,8.61,22.38,172.72,2.87,2.87,11.48,12.62,2.3,8.61,8.61,2.87,69.43,319.04,6.89,8.61,56.23,2146.6,4.59,28.12,18.36,0,0.57,64.84,0,0,3.44,1.15,0,465.93,0,1.72,64.84,0,30.41
 60-70,0,0,0,0,42.21,2.94,0,730.25,0.98,8.83,24.54,224.77,7.85,1.96,10.8,13.74,6.87,19.63,11.78,4.91,41.22,369.05,2.94,16.69,42.21,2048.44,2.94,23.56,16.69,0.98,1.96,69.69,0,0,3.93,0.98,0,236.55,1.96,7.85,58.89,5.89,34.35
 72-82,0,0,12.76,0.98,57.92,15.71,0,614.52,0.98,11.78,29.45,242.47,27.49,2.94,8.83,29.45,11.78,22.58,20.61,5.89,46.14,493.78,8.83,22.58,63.81,1596.18,2.94,41.23,35.34,0,7.85,95.22,0,0,1.96,0,0,133.51,12.76,17.67,102.09,12.76,23.56
 84-94,0,0,10.62,1.06,92.4,7.43,4.25,383.4,4.25,13.81,28.68,152.93,33.99,2.12,9.56,40.36,16.99,28.68,18.05,9.56,78.59,354.72,6.37,20.18,36.11,898.48,8.5,38.23,33.99,0,2.12,282.5,0,0,4.25,0,0,75.4,16.99,10.62,94.52,16.99,12.74
 96-106,0,0,5.46,2.19,81.96,9.84,2.19,290.7,7.65,13.11,13.11,143.16,33.88,0,13.11,45.9,19.67,19.67,28.41,5.46,64.48,267.75,10.93,21.86,33.88,638.22,8.74,63.39,42.62,0,6.56,245.89,1.09,0,6.56,2.19,0,26.23,18.58,17.49,96.17,20.76,22.95
108-118,0,0,6.13,2.3,94.21,8.43,9.19,224.43,2.3,19.92,11.49,121.02,39.83,0,4.6,49.02,14.55,31.4,15.32,8.43,70.47,176.94,9.96,9.19,24.51,754.47,6.89,37.53,16.85,0,5.36,187.66,0.77,0,6.89,4.6,0,16.09,19.15,6.13,65.87,11.49,9.96
120,0,0,5.88,0,66.63,15.68,3.92,182.26,1.96,19.6,11.76,99.95,35.28,0,3.92,47.03,5.88,5.88,9.8,3.92,27.44,154.82,5.88,7.84,35.28,597.73,11.76,23.52,21.56,0,1.96,143.06,0,0,9.8,1.96,0,13.72,5.88,9.8,39.2,5.88,5.88
