stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,448.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,226.8,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,7.89,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,44.69,2.63,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,6.29,0,12.59,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,110.14,3.15,0,0,22.03,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,5,38,451,51,0,156,0,3,0,32,10,1,19,23,13,0,5,0,4,167,4,0,85,1345,47,3,33,13,0,117,23,18,4,28,419,0,0,52,0,4
 24-34,0,0,8.21,5.75,134.62,29.55,0,57.46,0,11.49,2.46,52.53,2.46,0,27.09,47.61,31.19,2.46,15.6,9.03,16.42,124.77,7.39,0.82,52.53,459.68,9.85,31.19,13.95,0,0.82,284.84,0,41.04,1.64,1.64,294.69,0,0,174.02,0,4.1
 36-46,0,0,5.64,2.42,135.35,56.4,0,45.92,0.81,13.7,8.86,66.06,8.06,0,32.23,88.62,8.06,7.25,12.89,18.53,24.17,165.16,10.47,11.28,40.28,483.4,23.36,66.87,22.56,0,0,506.77,0,38.67,0,0,335.96,0,0.81,125.68,0.81,12.89
 48-58,0,0,3.44,0,82.05,143.45,0,57.38,0.57,21.8,8.61,28.69,2.87,12.05,18.36,84.92,4.59,5.74,12.62,5.74,30.41,60.82,8.03,6.89,13.2,177.88,1.72,43.61,10.9,0,1.72,591.02,0,23.53,1.15,0,83.78,0,2.87,79.19,0,16.07
 60-70,0.98,0,2.94,0.98,192.38,234.58,0,95.21,1.96,41.22,15.7,114.84,3.93,5.89,20.61,125.63,12.76,13.74,26.5,11.78,14.72,175.69,9.82,21.59,17.67,264.03,13.74,48.09,22.58,0,9.82,475.06,0,24.54,0.98,0,93.24,1.96,12.76,94.23,7.85,22.58
 72-82,0,0,6.87,0,188.48,241.49,2.94,174.74,3.93,38.28,16.69,119.76,16.69,2.94,17.67,197.31,17.67,14.72,38.28,4.91,16.69,133.51,15.71,22.58,8.83,235.6,0.98,90.31,32.39,0,5.89,411.32,0,9.82,0.98,0,30.43,7.85,13.74,135.47,13.74,19.63
 84-94,0,0,6.37,3.19,392.95,221.97,1.06,163.55,2.12,92.4,13.81,53.1,31.86,3.19,9.56,264.45,40.36,18.05,73.28,28.68,28.68,120.01,16.99,29.74,9.56,176.3,5.31,115.76,31.86,0,10.62,1292.5,0,26.55,1.06,0,25.49,10.62,12.74,101.96,15.93,31.86
 96-106,0,0,12.02,5.46,767.18,241.52,15.3,296.16,8.74,160.65,9.84,122.4,48.09,1.09,34.97,342.06,75.41,26.23,108.19,53.55,37.16,196.71,43.71,36.06,20.76,259,9.84,207.64,50.27,0,18.58,1532.17,0,55.74,5.46,0,21.86,25.14,25.14,198.9,53.55,50.27
108-118,0,0,5.36,9.19,888.52,167.75,44.43,272.68,6.89,331.66,18.38,105.7,110.3,0.77,16.85,320.17,141.7,53.62,85.02,157.79,42.89,170.81,62.04,42.89,22.98,285.7,6.89,130.98,55.15,0,22.98,1863.59,0,49.79,9.19,0,26.81,50.55,12.26,151.66,37.53,75.06
120,1.96,0,5.88,1.96,478.19,143.06,15.68,376.28,3.92,166.58,7.84,109.75,68.59,0,13.72,350.8,43.12,27.44,54.87,62.71,17.64,123.47,33.32,27.44,15.68,237.13,11.76,103.87,45.08,0,15.68,830.95,1.96,21.56,7.84,0,17.64,19.6,13.72,113.67,27.44,29.4
