stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,224.02,4058.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,147.11,2237.32,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,85.81,0,0,0,30.65,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,31.54,0,39.43,0,0,102.52,0,0,0,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,828.04,39.43,0,0,352.25,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,31.47,0,3.15,47.2,0,0,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,490.93,22.03,0,0,176.23,0,0,0,0,25.18,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,52,7,19,0,0,0,4,4,0,0,0,1,1,0,0,0,22,0,0,16,350,4,2,2,9,0,6,0,49,2,1,25,112,0,0,6,0,1
 24-34,0,0,0,0,9.03,1.64,41.04,0,0,0,8.21,0.82,0.82,0,0,1.64,0,0,0.82,0,47.61,0,0,13.95,387.44,0.82,6.57,4.93,0,0,5.75,0,0.82,0,0,6.57,73.06,0,0,9.85,0,2.46
 36-46,0,0,0,0,5.64,0,95.87,0.81,0,1.61,16.11,0.81,0,0,0.81,0,0.81,0,0,0.81,27.39,0,0.81,6.45,327.91,0,0,0,0,0,3.22,0,0,0,0,0,69.29,0,0,2.42,0,2.42
 48-58,0,0,0,0,2.87,0.57,114.76,0,1.15,0,14.92,0,0.57,0,0.57,0.57,0,0.57,0,0,27.54,0.57,1.72,5.16,243.87,1.15,0,0,0,0,1.72,0,0,0,0,0,39.02,0,0,4.02,0,0
 60-70,0,0,0,0,4.91,0,115.82,0,0.98,0.98,18.65,0,0.98,0,1.96,0,0.98,0,0.98,0,31.41,0,0,1.96,194.34,0,1.96,0.98,0,0,0.98,0,0,0.98,0.98,0,19.63,0,0.98,0.98,0,0.98
 72-82,0,0,0,0,5.89,0.98,88.35,0,0.98,1.96,22.58,0.98,0,3.93,1.96,0.98,0,0.98,0.98,0,35.34,0,0,6.87,148.23,0,1.96,0.98,0,1.96,0.98,0,0,0,0,0,12.76,0,0.98,4.91,0,2.94
 84-94,0,0,1.06,0,5.31,0,65.85,0,1.06,1.06,15.93,2.12,0,1.06,5.31,1.06,2.12,1.06,2.12,0,41.42,1.06,1.06,2.12,101.96,0,1.06,2.12,0,0,19.12,0,0,1.06,0,0,6.37,0,0,4.25,1.06,1.06
 96-106,0,0,1.09,0,7.65,3.28,45.9,0,0,2.19,13.11,0,0,0,2.19,1.09,1.09,2.19,2.19,0,30.6,1.09,0,4.37,69.94,0,5.46,2.19,0,1.09,15.3,0,0,0,0,0,2.19,1.09,1.09,3.28,2.19,4.37
108-118,0,0,0.77,0.77,6.89,3.06,36,0.77,2.3,2.3,7.66,0.77,0,0.77,4.6,0.77,3.06,3.06,0.77,0.77,23.74,0,0.77,2.3,75.83,0,1.53,0.77,0,0.77,8.43,0,0,0,0,0,2.3,0.77,0,1.53,0,0.77
120,0,0,0,0,5.88,3.92,25.48,0,1.96,1.96,5.88,5.88,0,1.96,0,1.96,0,0,0,0,17.64,0,1.96,3.92,70.55,1.96,0,1.96,0,0,7.84,0,0,0,0,0,1.96,0,0,5.88,0,0
