stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,316.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,171.63,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,28.92,0,36.8,0,0,0,144.58,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,623.01,5.26,0,0,144.58,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,56.65,0,50.35,0,0,0,91.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.76,18.88,0,0,204.55,0,0,3.15,9.44,0,12.59,6.29,0,0,0,0,0
 14-21,0,0,1,20,82,18,0,69,0,0,0,17,16,0,4,0,0,1,0,0,0,75,0,0,62,678,14,2,7,7,0,2,72,6,14,298,259,0,0,3,0,1
 24-34,0,0,2.46,7.39,25.45,0,0,109.99,0,0,0,9.03,7.39,0,3.28,0,0.82,0,4.1,1.64,0,160.07,0,1.64,76.34,682.13,9.03,4.93,9.03,0,0,8.21,0,2.46,3.28,36.94,207.68,0,0,9.85,0,3.28
 36-46,0,0,0,0,12.89,0,0,94.26,3.22,0,1.61,20.14,3.22,0,4.83,0.81,0,0,2.42,0,1.61,143.41,0,4.03,37.87,434.26,11.28,1.61,1.61,0,0,5.64,0,0.81,1.61,1.61,140.19,0,1.61,2.42,0,0.81
 48-58,0,0,0,0,2.3,0.57,0,227.23,7.46,0.57,2.3,18.36,0,0,2.3,0,1.72,2.3,2.3,0.57,0,126.81,1.15,5.16,30.99,196.82,1.15,2.87,4.02,0,0,1.15,0,0,0,0,57.38,0,0.57,2.87,0,3.44
 60-70,0,0,0,0,9.82,0,0,476.04,0,1.96,1.96,29.45,1.96,0,0,0.98,1.96,3.93,2.94,0.98,0.98,140.36,0,0.98,12.76,213.97,0.98,1.96,2.94,0,0.98,11.78,0,0,1.96,0,34.35,0,0,3.93,0.98,0.98
 72-82,0,0,0,0,8.83,4.91,0,344.56,1.96,0,0,23.56,1.96,0.98,0.98,0.98,0,4.91,6.87,0.98,0.98,119.76,0,3.93,15.71,176.7,0.98,3.93,4.91,0,1.96,8.83,0,0,0,0,16.69,2.94,0.98,6.87,4.91,1.96
 84-94,0,0,0,0,11.68,1.06,1.06,280.38,2.12,1.06,2.12,22.3,1.06,1.06,1.06,1.06,0,5.31,3.19,0,4.25,106.2,0,5.31,10.62,79.65,3.19,1.06,8.5,0,1.06,19.12,0,2.12,0,0,9.56,5.31,1.06,8.5,3.19,1.06
 96-106,0,0,0,0,17.49,2.19,3.28,178.13,4.37,1.09,3.28,17.49,3.28,0,2.19,4.37,1.09,8.74,2.19,2.19,0,80.87,0,2.19,13.11,95.08,3.28,4.37,7.65,0,0,24.04,0,0,0,0,6.56,6.56,1.09,5.46,4.37,1.09
108-118,0,0,0.77,0,10.72,3.06,3.83,135.58,4.6,3.06,3.06,21.45,1.53,0,0,3.06,0.77,6.89,3.06,3.83,4.6,60.51,1.53,2.3,19.92,100.34,2.3,3.06,3.06,0,2.3,14.55,0,0.77,4.6,0,4.6,6.13,0,3.06,2.3,2.3
120,0,0,1.96,0,21.56,1.96,0,94.07,7.84,5.88,1.96,17.64,5.88,0,0,3.92,0,1.96,7.84,0,0,48.99,0,0,19.6,105.83,1.96,5.88,19.6,0,0,13.72,0,0,1.96,0,0,0,0,1.96,3.92,0
