stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,144.96,1186.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,1072.69,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,73.56,6.13,0,0,24.52,0,30.65,0,0,0,0,0,0,0,0,0,0
  7-9,28.92,21.03,0,68.35,0,0,0,120.92,0,0,0,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,680.84,49.95,0,0,278.64,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,62.94,0,3.15,0,66.09,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,682.89,18.88,0,0,195.11,0,3.15,0,18.88,0,0,3.15,0,0,0,0,0
 14-21,0,1,1,17,442,58,0,88,0,4,0,27,15,6,3,0,19,0,2,1,7,113,2,0,81,1027,23,16,29,43,0,63,213,27,28,266,387,0,0,9,0,7
 24-34,0,0,2.46,5.75,64.03,4.1,0,50.89,0,9.85,2.46,18.88,1.64,0,2.46,1.64,20.52,1.64,4.93,1.64,3.28,68.13,0.82,0.82,33.66,504.83,5.75,12.31,11.49,0,0,109.99,0.82,11.49,1.64,41.04,155.14,0,0,20.52,0,2.46
 36-46,0,0,0,0,17.72,0,0,40.28,0.81,5.64,3.22,4.83,1.61,0,0.81,3.22,8.86,0,2.42,0.81,4.03,19.34,1.61,0,10.47,245.73,3.22,12.09,4.83,0,0,72.51,0,4.03,2.42,0.81,58.81,0,0,8.06,0,4.83
 48-58,0,0,0.57,0,12.05,0.57,0,64.27,4.59,5.74,0.57,5.16,1.15,0,1.72,4.02,1.15,0,1.15,0.57,1.15,16.64,2.3,0,4.59,167.55,2.3,5.74,2.3,0,0,43.04,0,4.02,1.15,0,32.13,0,0.57,1.72,0,4.59
 60-70,0,0,0.98,0,24.54,4.91,0,117.78,3.93,7.85,0,13.74,1.96,0.98,1.96,1.96,1.96,2.94,0.98,0,0.98,20.61,0.98,0.98,0.98,158.03,1.96,4.91,0,0,0,53,0,0.98,2.94,0,17.67,0,0.98,2.94,0.98,0.98
 72-82,0,0,3.93,0,18.65,16.69,0,188.48,1.96,7.85,1.96,27.49,3.93,1.96,2.94,18.65,7.85,0,6.87,0.98,3.93,70.68,2.94,2.94,9.82,222.84,1.96,10.8,4.91,0,1.96,52.03,0,2.94,0.98,0,24.54,6.87,1.96,13.74,0.98,3.93
 84-94,0,0,2.12,0,52.04,15.93,1.06,83.9,0,8.5,1.06,14.87,3.19,1.06,0,26.55,8.5,5.31,5.31,1.06,0,29.74,2.12,2.12,7.43,75.4,1.06,5.31,2.12,0,0,130.63,0,2.12,3.19,0,13.81,2.12,2.12,10.62,2.12,1.06
 96-106,0,0,1.09,0,50.27,21.86,0,64.48,2.19,9.84,2.19,22.95,6.56,0,3.28,31.69,14.21,2.19,6.56,2.19,0,19.67,1.09,0,9.84,71.04,0,12.02,6.56,0,0,79.78,0,2.19,2.19,0,5.46,8.74,0,13.11,1.09,6.56
108-118,0,0,1.53,0,45.96,13.02,0,57.45,1.53,17.62,0.77,18.38,7.66,0,0.77,22.98,9.19,6.13,3.06,3.83,1.53,33.7,0.77,0,6.13,114.13,4.6,10.72,6.13,0,1.53,77.36,0,3.06,5.36,0,3.06,7.66,0,6.89,0.77,6.13
120,0,0,1.96,0,68.59,29.4,0,41.16,3.92,29.4,1.96,15.68,9.8,0,0,33.32,5.88,1.96,5.88,1.96,3.92,19.6,0,0,11.76,92.11,5.88,7.84,5.88,0,0,133.27,0,9.8,1.96,0,1.96,1.96,0,13.72,0,1.96
