stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,2.63,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.29,9.44,0,0,40.91,0,0,0,0,3.15,0,0,0,0,0,0,0
 14-21,0,0,3,1,11,4,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,243,0,4,0,0,0,2,1,3,0,0,143,0,0,0,0,0
 24-34,0,0,3.28,0,7.39,0,0,24.63,0,0,0.82,2.46,0,0,1.64,0,0,0.82,0,0.82,2.46,8.21,0.82,0,1.64,1041.67,0.82,17.24,1.64,0,0,2.46,0,0,0,1.64,320.95,0,0,2.46,0,4.1
 36-46,0,0,0.81,0,0.81,0,0,227.2,0,0,0.81,34.64,0.81,0,1.61,0,0,0.81,0,1.61,0.81,16.11,0,1.61,4.83,2419.42,0,12.89,0.81,0,0,2.42,0,0,0.81,0,550.27,0,0,0,0,0.81
 48-58,0,0,0.57,0,6.31,0,0,626.02,0,0.57,2.3,103.86,0,0.57,0,0.57,0,0.57,0.57,0.57,1.15,30.99,1.15,0.57,4.02,2696.31,0,13.2,1.72,0,0,5.16,0,0.57,0,0,515.28,0,0.57,0.57,0,2.87
 60-70,0,0,2.94,0,2.94,3.93,0,1239.66,0,1.96,4.91,146.25,1.96,0,0,0.98,0,1.96,0,0,1.96,30.43,1.96,2.94,5.89,3663.04,2.94,12.76,0,0,0,5.89,0,0,1.96,0,508.43,0,1.96,0,0,6.87
 72-82,0,0,0,0,24.54,6.87,0,1277.14,1.96,1.96,4.91,168.85,6.87,0,0,1.96,0,1.96,0,0.98,3.93,102.09,0,6.87,9.82,2983.27,0,17.67,2.94,0,0.98,2.94,0,0,0.98,0,270.94,0.98,0.98,6.87,1.96,9.82
 84-94,0,0,1.06,0,22.3,3.19,0,841.13,0,0,0,115.76,4.25,1.06,4.25,4.25,0,4.25,2.12,0,2.12,39.3,1.06,3.19,5.31,1491.1,0,8.5,3.19,0,0,10.62,0,0,0,0,169.93,2.12,1.06,4.25,0,2.12
 96-106,0,0,4.37,0,19.67,7.65,3.28,589.04,1.09,3.28,1.09,139.88,4.37,0,0,7.65,0,5.46,1.09,4.37,3.28,59.01,2.19,2.19,2.19,1232.73,1.09,24.04,7.65,0,1.09,7.65,1.09,0,1.09,0,77.59,2.19,0,2.19,4.37,8.74
108-118,0,0,2.3,0,18.38,3.83,0.77,433.54,0,2.3,1.53,105.7,1.53,0,0,2.3,0,6.13,0.77,1.53,0.77,24.51,0,1.53,0.77,1620.01,0.77,12.26,2.3,0,0,1.53,0,0,0.77,0,58.98,1.53,0.77,3.06,1.53,3.06
120,0,0,0,0,31.36,7.84,1.96,372.36,0,1.96,1.96,97.99,1.96,0,1.96,1.96,1.96,0,1.96,0,0,25.48,0,3.92,7.84,1409.09,1.96,5.88,1.96,0,0,5.88,0,0,1.96,0,56.83,0,0,1.96,0,1.96
