stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,276.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,226.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,7.89,0,2.63,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,128.81,2.63,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,15.73,0,0,34.62,0,0,0,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,3,13,2,0,1,0,0,0,2,2,0,1,0,0,0,0,0,2,4,0,0,8,95,8,1,1,2,0,1,9,2,0,17,37,0,0,0,0,1
 24-34,0,0,0.82,1.64,13.13,0.82,0,11.49,0,0.82,1.64,3.28,0,0,4.1,0,1.64,0,1.64,0,0,30.37,1.64,0,13.95,356.25,4.1,7.39,3.28,0,0.82,12.31,0,1.64,1.64,5.75,105.07,0,0,21.34,0,1.64
 36-46,0,0,0.81,0,8.06,0,0,17.72,0,2.42,0.81,16.11,0,0,1.61,2.42,0,0,0,0,1.61,41.89,0,0,8.86,386.72,4.03,3.22,4.03,0,0,12.09,0,2.42,1.61,0,106.35,0,0,8.06,0,3.22
 48-58,0,0,0,0,6.31,0.57,0,47.63,0.57,1.15,1.15,21.23,0.57,0,1.72,1.15,1.15,0,1.72,0,2.87,35.58,0,0.57,7.46,232.96,4.02,0.57,0.57,0.57,0.57,10.9,0,0.57,0.57,0,70.58,0,0,5.16,0,3.44
 60-70,0,0,2.94,0,5.89,0,0,162.93,0,1.96,0.98,32.39,0.98,0,0,0,1.96,0.98,0,0,0.98,42.21,0,0.98,3.93,212.99,0.98,3.93,2.94,0,0.98,8.83,0,0,0,0,44.17,0,1.96,1.96,0,4.91
 72-82,0,0,0.98,0,12.76,8.83,0,151.18,0,2.94,6.87,36.32,0.98,0,0.98,2.94,0.98,1.96,2.94,0,0,88.35,2.94,2.94,8.83,227.75,0.98,3.93,6.87,0,1.96,17.67,0,0.98,0,0,24.54,0,1.96,9.82,3.93,3.93
 84-94,0,0,3.19,0,14.87,6.37,0,87.09,1.06,3.19,2.12,24.43,1.06,0,2.12,4.25,2.12,2.12,2.12,0,2.12,60.54,4.25,0,6.37,125.32,2.12,4.25,8.5,0,1.06,54.16,0,0,1.06,0,18.05,0,2.12,8.5,4.25,6.37
 96-106,0,0,1.09,0,24.04,7.65,0,109.28,1.09,7.65,0,24.04,3.28,0,2.19,8.74,2.19,1.09,2.19,0,1.09,57.92,2.19,1.09,3.28,128.96,2.19,4.37,4.37,0,3.28,51.36,0,1.09,0,0,7.65,2.19,0,4.37,2.19,1.09
108-118,0,0,1.53,0,16.85,4.6,0.77,68.17,2.3,4.6,4.6,29.11,7.66,0,1.53,4.6,3.83,7.66,1.53,1.53,3.06,46.72,0.77,0.77,4.6,117.96,0.77,3.83,6.13,0,2.3,33.7,0,2.3,0,0,3.83,1.53,3.06,8.43,0,4.6
120,0,0,0,0,21.56,7.84,1.96,58.79,0,3.92,1.96,13.72,11.76,0,1.96,7.84,3.92,0,3.92,1.96,1.96,35.28,0,3.92,3.92,143.06,5.88,1.96,5.88,0,3.92,21.56,0,0,0,0,3.92,0,0,11.76,1.96,1.96
