stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,2016.22,34881.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.24,0,0,0,0,0,0,0,0,0,0,0
  5-6,2598.97,33118.42,0,49.04,0,0,0,0,0,0,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0,956.22,110.33,0,0,269.7,0,858.15,0,0,0,0,0,0,0,0,0,0,0
  7-9,588.83,641.41,0,998.91,0,7.89,0,2089.83,0,0,0,0,0,775.47,0,0,0,0,0,0,0,0,0,0,0,18101.32,693.98,0,0,6669.05,0,102.52,73.6,0,5.26,0,0,0,0,0,0,0,0
 10-12,3.15,522.4,0,830.8,0,75.53,0,1538.87,0,0,0,0,0,355.61,0,0,0,0,0,3.15,0,0,0,0,3.15,13233.01,528.69,0,0,5324.67,0,37.76,37.76,34.62,588.48,0,62.94,15.73,0,0,0,0,0
 14-21,0,1,6,81,1236,395,0,773,0,3,0,97,51,17,10,7,34,4,2,4,29,501,3,0,417,5795,182,20,126,255,0,110,3,1131,67,59,1786,1902,0,0,28,0,20
 24-34,0.82,0.82,5.75,26.27,205.21,25.45,0,627.13,2.46,12.31,8.21,105.07,16.42,1.64,9.03,16.42,19.7,9.03,17.24,7.39,14.78,501.54,8.21,3.28,229.84,3965.56,40.22,40.22,55.82,0,0,191.26,0,2.46,9.03,10.67,224.09,953.83,0,0,87.01,0,31.19
 36-46,0,0,2.42,4.03,83.79,7.25,0,847.56,3.22,4.83,27.39,169.19,7.25,0.81,8.06,16.11,4.83,9.67,16.11,8.06,13.7,472.93,2.42,4.03,149.85,3112.3,24.17,34.64,32.23,0,2.42,143.41,0.81,0.81,5.64,4.03,4.83,818.56,0,1.61,48.34,0,20.14
 48-58,1.72,0,2.3,2.3,75.74,5.16,0,1101.71,8.61,13.2,24.1,299.53,13.2,2.87,12.62,16.07,6.31,20.66,18.94,8.03,10.33,603.64,5.16,25.82,140.58,1944.62,19.51,13.2,30.41,0,2.3,131.98,0.57,0.57,4.02,2.87,0,539.38,0,2.87,53.94,0,30.99
 60-70,0,0,4.91,0,75.58,4.91,0,1050.23,10.8,13.74,25.52,259.12,24.54,0,7.85,21.59,3.93,19.63,10.8,10.8,2.94,474.08,2.94,22.58,66.74,1430.08,15.7,7.85,24.54,0,7.85,124.65,0,0,3.93,2.94,0,188.45,0,11.78,46.13,7.85,16.69
 72-82,0,0,17.67,0.98,107,22.58,0.98,960.07,12.76,15.71,37.3,372.05,45.16,0.98,13.74,46.14,17.67,17.67,21.6,10.8,7.85,662.62,16.69,28.47,112.89,1319.35,12.76,20.61,25.52,0,2.94,191.42,0,0,4.91,2.94,0,99.15,7.85,16.69,85.4,26.5,14.72
 84-94,0,0,9.56,0,174.17,25.49,11.68,681.83,6.37,37.17,28.68,218.78,81.78,0,5.31,55.23,29.74,32.92,16.99,10.62,10.62,442.87,18.05,35.05,89.21,706.25,13.81,15.93,29.74,0,4.25,516.15,0,0,12.74,1.06,0,74.34,15.93,10.62,65.85,19.12,21.24
 96-106,0,0,14.21,0,194.53,27.32,3.28,469.92,4.37,19.67,18.58,204.36,66.66,1.09,17.49,69.94,21.86,17.49,16.39,16.39,3.28,434.95,14.21,21.86,75.41,546.42,19.67,39.34,44.81,0,5.46,483.04,0,0,9.84,0,0,37.16,13.11,18.58,90.71,17.49,15.3
108-118,0,0,8.43,3.83,178.47,31.4,15.32,347.75,9.96,42.13,16.85,160.09,42.13,0,8.43,55.15,25.28,29.87,16.09,14.55,8.43,337.02,14.55,16.09,88.09,639.58,19.92,28.34,21.45,0,5.36,418.22,0.77,0,8.43,2.3,0,18.38,20.68,7.66,64.34,13.79,29.11
120,3.92,0,7.84,0,154.82,37.24,5.88,274.37,5.88,25.48,21.56,139.14,54.87,0,3.92,62.71,9.8,5.88,13.72,9.8,0,254.77,5.88,15.68,70.55,613.41,15.68,11.76,21.56,0,5.88,239.09,0,0,7.84,0,0,15.68,11.76,7.84,41.16,7.84,9.8
